location,date,vaccine,total_vaccinations
Chile,2021-03-16,Pfizer/BioNTech,561399.0
Chile,2021-03-16,Sinovac,6900162.0
Chile,2021-03-17,Pfizer/BioNTech,616943.0
Chile,2021-03-17,Sinovac,7211950.0
Chile,2021-03-18,Pfizer/BioNTech,666544.0
Chile,2021-03-18,Sinovac,7497340.0
Chile,2021-03-19,Pfizer/BioNTech,689717.0
Chile,2021-03-19,Sinovac,7768704.0
Chile,2021-03-20,Pfizer/BioNTech,691637.0
Chile,2021-03-20,Sinovac,7800981.0
Chile,2021-03-21,Pfizer/BioNTech,691647.0
Chile,2021-03-21,Sinovac,7804995.0
Chile,2021-03-22,Pfizer/BioNTech,727746.0
Chile,2021-03-22,Sinovac,8037675.0
Chile,2021-03-23,Pfizer/BioNTech,787680.0
Chile,2021-03-23,Sinovac,8218654.0
Chile,2021-03-24,Pfizer/BioNTech,840583.0
Chile,2021-03-24,Sinovac,8384855.0
Chile,2021-03-25,Pfizer/BioNTech,895182.0
Chile,2021-03-25,Sinovac,8542966.0
Chile,2021-03-26,Pfizer/BioNTech,933622.0
Chile,2021-03-26,Sinovac,8722242.0
Chile,2021-03-27,Pfizer/BioNTech,935657.0
Chile,2021-03-27,Sinovac,8735899.0
Chile,2021-03-28,Pfizer/BioNTech,935657.0
Chile,2021-03-28,Sinovac,8737291.0
Chile,2021-03-29,Pfizer/BioNTech,957710.0
Chile,2021-03-29,Sinovac,8982020.0
Chile,2021-03-30,Pfizer/BioNTech,1015209.0
Chile,2021-03-30,Sinovac,9203215.0
Chile,2021-03-31,Pfizer/BioNTech,1061386.0
Chile,2021-03-31,Sinovac,9437383.0
Chile,2021-04-01,Pfizer/BioNTech,1085177.0
Chile,2021-04-01,Sinovac,9716949.0
Chile,2021-04-02,Pfizer/BioNTech,1085402.0
Chile,2021-04-02,Sinovac,9723761.0
Chile,2021-04-03,Pfizer/BioNTech,1085595.0
Chile,2021-04-03,Sinovac,9726795.0
Chile,2021-04-04,Pfizer/BioNTech,1085598.0
Chile,2021-04-04,Sinovac,9727913.0
Chile,2021-04-05,Pfizer/BioNTech,1116759.0
Chile,2021-04-05,Sinovac,9981590.0
Chile,2021-04-06,Pfizer/BioNTech,1199566.0
Chile,2021-04-06,Sinovac,1.0138631E7
Chile,2021-04-07,Pfizer/BioNTech,1288865.0
Chile,2021-04-07,Sinovac,1.0282667E7
Chile,2021-04-08,Pfizer/BioNTech,1367151.0
Chile,2021-04-08,Sinovac,1.0443953E7
Chile,2021-04-09,Pfizer/BioNTech,1416410.0
Chile,2021-04-09,Sinovac,1.0613678E7
Chile,2021-04-10,Pfizer/BioNTech,1424239.0
Chile,2021-04-10,Sinovac,1.0631879E7
Chile,2021-04-11,Pfizer/BioNTech,1424745.0
Chile,2021-04-11,Sinovac,1.0633826E7
Chile,2021-04-12,Pfizer/BioNTech,1489546.0
Chile,2021-04-12,Sinovac,1.0806064E7
Chile,2021-04-13,Pfizer/BioNTech,1577787.0
Chile,2021-04-13,Sinovac,1.0953181E7
Chile,2021-04-14,Pfizer/BioNTech,1667324.0
Chile,2021-04-14,Sinovac,1.109318E7
Chile,2021-04-15,Pfizer/BioNTech,1735355.0
Chile,2021-04-15,Sinovac,1.1232355E7
Chile,2021-04-16,Pfizer/BioNTech,1786111.0
Chile,2021-04-16,Sinovac,1.1375819E7
Chile,2021-04-17,Pfizer/BioNTech,1792038.0
Chile,2021-04-17,Sinovac,1.139218E7
Chile,2021-04-18,Pfizer/BioNTech,1792715.0
Chile,2021-04-18,Sinovac,1.1394141E7
Chile,2021-04-19,Pfizer/BioNTech,1816784.0
Chile,2021-04-19,Sinovac,1.1565046E7
Chile,2021-04-20,Pfizer/BioNTech,1861260.0
Chile,2021-04-20,Sinovac,1.1709932E7
Chile,2021-04-21,Pfizer/BioNTech,1907332.0
Chile,2021-04-21,Sinovac,1.1841476E7
Chile,2021-04-22,Pfizer/BioNTech,1954453.0
Chile,2021-04-22,Sinovac,1.1995095E7
Chile,2021-04-23,Pfizer/BioNTech,1983440.0
Chile,2021-04-23,Sinovac,1.2149751E7
Chile,2021-04-24,Pfizer/BioNTech,1985837.0
Chile,2021-04-24,Sinovac,1.216504E7
Chile,2021-04-25,Pfizer/BioNTech,1985838.0
Chile,2021-04-25,Sinovac,1.2166082E7
Chile,2021-04-26,Pfizer/BioNTech,2031214.0
Chile,2021-04-26,Sinovac,1.2317426E7
Chile,2021-04-27,Pfizer/BioNTech,2095101.0
Chile,2021-04-27,Sinovac,1.2425091E7
Chile,2021-04-28,Oxford/AstraZeneca,3607.0
Chile,2021-04-28,Pfizer/BioNTech,2149981.0
Chile,2021-04-28,Sinovac,1.253575E7
Chile,2021-04-29,Oxford/AstraZeneca,10150.0
Chile,2021-04-29,Pfizer/BioNTech,2182549.0
Chile,2021-04-29,Sinovac,1.2652054E7
Chile,2021-04-30,Oxford/AstraZeneca,23877.0
Chile,2021-04-30,Pfizer/BioNTech,2213599.0
Chile,2021-04-30,Sinovac,1.2695151E7
Chile,2021-05-01,Oxford/AstraZeneca,24163.0
Chile,2021-05-01,Pfizer/BioNTech,2214776.0
Chile,2021-05-01,Sinovac,1.2695988E7
Chile,2021-05-02,Oxford/AstraZeneca,24345.0
Chile,2021-05-02,Pfizer/BioNTech,2215168.0
Chile,2021-05-02,Sinovac,1.269688E7
Chile,2021-05-03,Oxford/AstraZeneca,44442.0
Chile,2021-05-03,Pfizer/BioNTech,2239078.0
Chile,2021-05-03,Sinovac,1.2804758E7
Chile,2021-05-04,Oxford/AstraZeneca,61216.0
Chile,2021-05-04,Pfizer/BioNTech,2285246.0
Chile,2021-05-04,Sinovac,1.2911522E7
Chile,2021-05-05,Oxford/AstraZeneca,71043.0
Chile,2021-05-05,Pfizer/BioNTech,2333796.0
Chile,2021-05-05,Sinovac,1.3028304E7
Chile,2021-05-06,Oxford/AstraZeneca,78259.0
Chile,2021-05-06,Pfizer/BioNTech,2374693.0
Chile,2021-05-06,Sinovac,1.3138477E7
Chile,2021-05-07,Oxford/AstraZeneca,82406.0
Chile,2021-05-07,Pfizer/BioNTech,2408701.0
Chile,2021-05-07,Sinovac,1.3248302E7
Chile,2021-05-08,Oxford/AstraZeneca,83076.0
Chile,2021-05-08,Pfizer/BioNTech,2414440.0
Chile,2021-05-08,Sinovac,1.3267487E7
Chile,2021-05-09,Oxford/AstraZeneca,83146.0
Chile,2021-05-09,Pfizer/BioNTech,2414505.0
Chile,2021-05-09,Sinovac,1.3268757E7
Chile,2021-05-10,Oxford/AstraZeneca,86101.0
Chile,2021-05-10,Pfizer/BioNTech,2454010.0
Chile,2021-05-10,Sinovac,1.3400024E7
Chile,2021-05-11,Oxford/AstraZeneca,88080.0
Chile,2021-05-11,Pfizer/BioNTech,2520186.0
Chile,2021-05-11,Sinovac,1.3524647E7
Chile,2021-05-12,Oxford/AstraZeneca,89748.0
Chile,2021-05-12,Pfizer/BioNTech,2579681.0
Chile,2021-05-12,Sinovac,1.3646857E7
Chile,2021-05-13,Oxford/AstraZeneca,90300.0
Chile,2021-05-13,Pfizer/BioNTech,2627619.0
Chile,2021-05-13,Sinovac,1.3756063E7
Chile,2021-05-14,Oxford/AstraZeneca,90542.0
Chile,2021-05-14,Pfizer/BioNTech,2672556.0
Chile,2021-05-14,Sinovac,1.3870379E7
Chile,2021-05-15,Oxford/AstraZeneca,90582.0
Chile,2021-05-15,Pfizer/BioNTech,2672850.0
Chile,2021-05-15,Sinovac,1.3871503E7
Chile,2021-05-16,Oxford/AstraZeneca,90582.0
Chile,2021-05-16,Pfizer/BioNTech,2672930.0
Chile,2021-05-16,Sinovac,1.3871859E7
Chile,2021-05-17,Oxford/AstraZeneca,90877.0
Chile,2021-05-17,Pfizer/BioNTech,2726325.0
Chile,2021-05-17,Sinovac,1.3989842E7
Chile,2021-05-18,Oxford/AstraZeneca,92307.0
Chile,2021-05-18,Pfizer/BioNTech,2805001.0
Chile,2021-05-18,Sinovac,1.4093545E7
Chile,2021-05-19,Oxford/AstraZeneca,98825.0
Chile,2021-05-19,Pfizer/BioNTech,2884576.0
Chile,2021-05-19,Sinovac,1.4174469E7
Chile,2021-05-20,Oxford/AstraZeneca,105543.0
Chile,2021-05-20,Pfizer/BioNTech,2955579.0
Chile,2021-05-20,Sinovac,1.42886E7
Chile,2021-05-21,Oxford/AstraZeneca,105614.0
Chile,2021-05-21,Pfizer/BioNTech,2962631.0
Chile,2021-05-21,Sinovac,1.4291142E7
Chile,2021-05-22,Oxford/AstraZeneca,106107.0
Chile,2021-05-22,Pfizer/BioNTech,2975232.0
Chile,2021-05-22,Sinovac,1.4311161E7
Chile,2021-05-23,Oxford/AstraZeneca,106127.0
Chile,2021-05-23,Pfizer/BioNTech,2976362.0
Chile,2021-05-23,Sinovac,1.4314297E7
Chile,2021-05-24,Oxford/AstraZeneca,118538.0
Chile,2021-05-24,Pfizer/BioNTech,3050641.0
Chile,2021-05-24,Sinovac,1.4464604E7
Chile,2021-05-25,Oxford/AstraZeneca,136113.0
Chile,2021-05-25,Pfizer/BioNTech,3162135.0
Chile,2021-05-25,Sinovac,1.4582329E7
Chile,2021-05-26,Oxford/AstraZeneca,161505.0
Chile,2021-05-26,Pfizer/BioNTech,3236344.0
Chile,2021-05-26,Sinovac,1.4711783E7
Chile,2021-05-27,Oxford/AstraZeneca,195436.0
Chile,2021-05-27,Pfizer/BioNTech,3293091.0
Chile,2021-05-27,Sinovac,1.4824331E7
Chile,2021-05-28,Oxford/AstraZeneca,227538.0
Chile,2021-05-28,Pfizer/BioNTech,3341156.0
Chile,2021-05-28,Sinovac,1.4930513E7
Chile,2021-05-29,Oxford/AstraZeneca,235982.0
Chile,2021-05-29,Pfizer/BioNTech,3353419.0
Chile,2021-05-29,Sinovac,1.4957185E7
Chile,2021-05-30,Oxford/AstraZeneca,237376.0
Chile,2021-05-30,Pfizer/BioNTech,3354980.0
Chile,2021-05-30,Sinovac,1.4964324E7
Chile,2021-05-31,CanSino,74.0
Chile,2021-05-31,Oxford/AstraZeneca,281174.0
Chile,2021-05-31,Pfizer/BioNTech,3423124.0
Chile,2021-05-31,Sinovac,1.5068001E7
Chile,2021-06-01,CanSino,10459.0
Chile,2021-06-01,Oxford/AstraZeneca,326582.0
Chile,2021-06-01,Pfizer/BioNTech,3526453.0
Chile,2021-06-01,Sinovac,1.5130279E7
Chile,2021-06-02,CanSino,33777.0
Chile,2021-06-02,Oxford/AstraZeneca,359065.0
Chile,2021-06-02,Pfizer/BioNTech,3606547.0
Chile,2021-06-02,Sinovac,1.5198604E7
Chile,2021-06-03,CanSino,73395.0
Chile,2021-06-03,Oxford/AstraZeneca,361409.0
Chile,2021-06-03,Pfizer/BioNTech,3654120.0
Chile,2021-06-03,Sinovac,1.527288E7
Chile,2021-06-04,CanSino,107761.0
Chile,2021-06-04,Oxford/AstraZeneca,362963.0
Chile,2021-06-04,Pfizer/BioNTech,3678642.0
Chile,2021-06-04,Sinovac,1.5357656E7
Chile,2021-06-05,CanSino,117669.0
Chile,2021-06-05,Oxford/AstraZeneca,363273.0
Chile,2021-06-05,Pfizer/BioNTech,3683758.0
Chile,2021-06-05,Sinovac,1.5380045E7
Chile,2021-06-06,CanSino,119459.0
Chile,2021-06-06,Oxford/AstraZeneca,363303.0
Chile,2021-06-06,Pfizer/BioNTech,3684350.0
Chile,2021-06-06,Sinovac,1.5382632E7
Chile,2021-06-07,CanSino,146927.0
Chile,2021-06-07,Oxford/AstraZeneca,365259.0
Chile,2021-06-07,Pfizer/BioNTech,3696093.0
Chile,2021-06-07,Sinovac,1.5522909E7
Chile,2021-06-08,CanSino,167006.0
Chile,2021-06-08,Oxford/AstraZeneca,366943.0
Chile,2021-06-08,Pfizer/BioNTech,3709738.0
Chile,2021-06-08,Sinovac,1.5672287E7
Chile,2021-06-09,CanSino,183735.0
Chile,2021-06-09,Oxford/AstraZeneca,368914.0
Chile,2021-06-09,Pfizer/BioNTech,3722021.0
Chile,2021-06-09,Sinovac,1.5834996E7
Chile,2021-06-10,CanSino,196892.0
Chile,2021-06-10,Oxford/AstraZeneca,370202.0
Chile,2021-06-10,Pfizer/BioNTech,3735981.0
Chile,2021-06-10,Sinovac,1.6009718E7
Chile,2021-06-11,CanSino,200936.0
Chile,2021-06-11,Oxford/AstraZeneca,371435.0
Chile,2021-06-11,Pfizer/BioNTech,3752875.0
Chile,2021-06-11,Sinovac,1.6166547E7
Chile,2021-06-12,CanSino,201329.0
Chile,2021-06-12,Oxford/AstraZeneca,371763.0
Chile,2021-06-12,Pfizer/BioNTech,3755689.0
Chile,2021-06-12,Sinovac,1.6195523E7
Chile,2021-06-13,CanSino,201378.0
Chile,2021-06-13,Oxford/AstraZeneca,371778.0
Chile,2021-06-13,Pfizer/BioNTech,3756234.0
Chile,2021-06-13,Sinovac,1.6196981E7
Chile,2021-06-14,CanSino,205554.0
Chile,2021-06-14,Oxford/AstraZeneca,372951.0
Chile,2021-06-14,Pfizer/BioNTech,3788286.0
Chile,2021-06-14,Sinovac,1.6381282E7
Chile,2021-06-15,CanSino,209232.0
Chile,2021-06-15,Oxford/AstraZeneca,373770.0
Chile,2021-06-15,Pfizer/BioNTech,3841522.0
Chile,2021-06-15,Sinovac,1.6534326E7
Chile,2021-06-16,CanSino,213186.0
Chile,2021-06-16,Oxford/AstraZeneca,374633.0
Chile,2021-06-16,Pfizer/BioNTech,3913206.0
Chile,2021-06-16,Sinovac,1.6684765E7
Chile,2021-06-17,CanSino,216228.0
Chile,2021-06-17,Oxford/AstraZeneca,375414.0
Chile,2021-06-17,Pfizer/BioNTech,3979950.0
Chile,2021-06-17,Sinovac,1.6798217E7
Chile,2021-06-18,CanSino,218604.0
Chile,2021-06-18,Oxford/AstraZeneca,376260.0
Chile,2021-06-18,Pfizer/BioNTech,4017562.0
Chile,2021-06-18,Sinovac,1.6864665E7
Chile,2021-06-19,CanSino,218882.0
Chile,2021-06-19,Oxford/AstraZeneca,376404.0
Chile,2021-06-19,Pfizer/BioNTech,4029065.0
Chile,2021-06-19,Sinovac,1.6889461E7
Chile,2021-06-20,CanSino,218894.0
Chile,2021-06-20,Oxford/AstraZeneca,376414.0
Chile,2021-06-20,Pfizer/BioNTech,4030296.0
Chile,2021-06-20,Sinovac,1.6892162E7
Chile,2021-06-21,CanSino,218972.0
Chile,2021-06-21,Oxford/AstraZeneca,376536.0
Chile,2021-06-21,Pfizer/BioNTech,4040008.0
Chile,2021-06-21,Sinovac,1.6901979E7
Chile,2021-06-22,CanSino,222734.0
Chile,2021-06-22,Oxford/AstraZeneca,378365.0
Chile,2021-06-22,Pfizer/BioNTech,4203141.0
Chile,2021-06-22,Sinovac,1.7042127E7
Chile,2021-06-23,CanSino,235152.0
Chile,2021-06-23,Oxford/AstraZeneca,380633.0
Chile,2021-06-23,Pfizer/BioNTech,4318574.0
Chile,2021-06-23,Sinovac,1.7163651E7
Chile,2021-06-24,CanSino,298721.0
Chile,2021-06-24,Oxford/AstraZeneca,384092.0
Chile,2021-06-24,Pfizer/BioNTech,4404741.0
Chile,2021-06-24,Sinovac,1.7263669E7
Chile,2021-06-25,CanSino,348816.0
Chile,2021-06-25,Oxford/AstraZeneca,388151.0
Chile,2021-06-25,Pfizer/BioNTech,4477497.0
Chile,2021-06-25,Sinovac,1.7347965E7
Chile,2021-06-26,CanSino,358889.0
Chile,2021-06-26,Oxford/AstraZeneca,389392.0
Chile,2021-06-26,Pfizer/BioNTech,4498481.0
Chile,2021-06-26,Sinovac,1.7368551E7
Chile,2021-06-27,CanSino,360144.0
Chile,2021-06-27,Oxford/AstraZeneca,389483.0
Chile,2021-06-27,Pfizer/BioNTech,4500722.0
Chile,2021-06-27,Sinovac,1.7370628E7
Chile,2021-06-28,CanSino,361370.0
Chile,2021-06-28,Oxford/AstraZeneca,389649.0
Chile,2021-06-28,Pfizer/BioNTech,4503418.0
Chile,2021-06-28,Sinovac,1.7372146E7
Chile,2021-06-29,CanSino,393270.0
Chile,2021-06-29,Oxford/AstraZeneca,395464.0
Chile,2021-06-29,Pfizer/BioNTech,4637067.0
Chile,2021-06-29,Sinovac,1.745012E7
Chile,2021-06-30,CanSino,416174.0
Chile,2021-06-30,Oxford/AstraZeneca,399732.0
Chile,2021-06-30,Pfizer/BioNTech,4769187.0
Chile,2021-06-30,Sinovac,1.7495769E7
Chile,2021-07-01,CanSino,430182.0
Chile,2021-07-01,Oxford/AstraZeneca,402783.0
Chile,2021-07-01,Pfizer/BioNTech,4904332.0
Chile,2021-07-01,Sinovac,1.7526319E7
Chile,2021-07-02,CanSino,441656.0
Chile,2021-07-02,Oxford/AstraZeneca,405370.0
Chile,2021-07-02,Pfizer/BioNTech,5002162.0
Chile,2021-07-02,Sinovac,1.755618E7
Chile,2021-07-03,CanSino,445087.0
Chile,2021-07-03,Oxford/AstraZeneca,405962.0
Chile,2021-07-03,Pfizer/BioNTech,5025462.0
Chile,2021-07-03,Sinovac,1.7566832E7
Chile,2021-07-04,CanSino,445488.0
Chile,2021-07-04,Oxford/AstraZeneca,406030.0
Chile,2021-07-04,Pfizer/BioNTech,5028457.0
Chile,2021-07-04,Sinovac,1.7567876E7
Chile,2021-07-05,CanSino,455894.0
Chile,2021-07-05,Oxford/AstraZeneca,409885.0
Chile,2021-07-05,Pfizer/BioNTech,5121862.0
Chile,2021-07-05,Sinovac,1.7615024E7
Chile,2021-07-06,CanSino,463484.0
Chile,2021-07-06,Oxford/AstraZeneca,413493.0
Chile,2021-07-06,Pfizer/BioNTech,5191172.0
Chile,2021-07-06,Sinovac,1.7664673E7
Chile,2021-07-07,CanSino,468281.0
Chile,2021-07-07,Oxford/AstraZeneca,416557.0
Chile,2021-07-07,Pfizer/BioNTech,5284895.0
Chile,2021-07-07,Sinovac,1.7725205E7
Chile,2021-07-08,CanSino,472147.0
Chile,2021-07-08,Oxford/AstraZeneca,418788.0
Chile,2021-07-08,Pfizer/BioNTech,5361203.0
Chile,2021-07-08,Sinovac,1.7799438E7
Chile,2021-07-09,CanSino,476065.0
Chile,2021-07-09,Oxford/AstraZeneca,421128.0
Chile,2021-07-09,Pfizer/BioNTech,5429970.0
Chile,2021-07-09,Sinovac,1.7863884E7
Chile,2021-07-10,CanSino,477639.0
Chile,2021-07-10,Oxford/AstraZeneca,422149.0
Chile,2021-07-10,Pfizer/BioNTech,5455011.0
Chile,2021-07-10,Sinovac,1.7879655E7
Chile,2021-07-11,CanSino,477810.0
Chile,2021-07-11,Oxford/AstraZeneca,422229.0
Chile,2021-07-11,Pfizer/BioNTech,5458262.0
Chile,2021-07-11,Sinovac,1.7881259E7
Chile,2021-07-12,CanSino,481898.0
Chile,2021-07-12,Oxford/AstraZeneca,424895.0
Chile,2021-07-12,Pfizer/BioNTech,5545045.0
Chile,2021-07-12,Sinovac,1.7967439E7
Chile,2021-07-13,CanSino,484731.0
Chile,2021-07-13,Oxford/AstraZeneca,426746.0
Chile,2021-07-13,Pfizer/BioNTech,5648296.0
Chile,2021-07-13,Sinovac,1.8043447E7
Chile,2021-07-14,CanSino,487450.0
Chile,2021-07-14,Oxford/AstraZeneca,428299.0
Chile,2021-07-14,Pfizer/BioNTech,5723062.0
Chile,2021-07-14,Sinovac,1.8127236E7
Chile,2021-07-15,CanSino,492756.0
Chile,2021-07-15,Oxford/AstraZeneca,431521.0
Chile,2021-07-15,Pfizer/BioNTech,5789985.0
Chile,2021-07-15,Sinovac,1.8219069E7
Chile,2021-07-16,CanSino,492853.0
Chile,2021-07-16,Oxford/AstraZeneca,431631.0
Chile,2021-07-16,Pfizer/BioNTech,5792437.0
Chile,2021-07-16,Sinovac,1.8221228E7
Chile,2021-07-17,CanSino,493322.0
Chile,2021-07-17,Oxford/AstraZeneca,431954.0
Chile,2021-07-17,Pfizer/BioNTech,5801670.0
Chile,2021-07-17,Sinovac,1.8235083E7
Chile,2021-07-18,CanSino,493424.0
Chile,2021-07-18,Oxford/AstraZeneca,431954.0
Chile,2021-07-18,Pfizer/BioNTech,5802541.0
Chile,2021-07-18,Sinovac,1.8236344E7
Chile,2021-07-19,CanSino,496059.0
Chile,2021-07-19,Oxford/AstraZeneca,433853.0
Chile,2021-07-19,Pfizer/BioNTech,5861487.0
Chile,2021-07-19,Sinovac,1.8296196E7
Chile,2021-07-20,CanSino,497794.0
Chile,2021-07-20,Oxford/AstraZeneca,435818.0
Chile,2021-07-20,Pfizer/BioNTech,5941253.0
Chile,2021-07-20,Sinovac,1.8347114E7
Chile,2021-07-21,CanSino,499196.0
Chile,2021-07-21,Oxford/AstraZeneca,438269.0
Chile,2021-07-21,Pfizer/BioNTech,6001339.0
Chile,2021-07-21,Sinovac,1.8387999E7
Chile,2021-07-22,CanSino,500789.0
Chile,2021-07-22,Oxford/AstraZeneca,440806.0
Chile,2021-07-22,Pfizer/BioNTech,6046505.0
Chile,2021-07-22,Sinovac,1.8417089E7
Chile,2021-07-23,CanSino,502019.0
Chile,2021-07-23,Oxford/AstraZeneca,444794.0
Chile,2021-07-23,Pfizer/BioNTech,6135524.0
Chile,2021-07-23,Sinovac,1.8438937E7
Chile,2021-07-24,CanSino,503445.0
Chile,2021-07-24,Oxford/AstraZeneca,446064.0
Chile,2021-07-24,Pfizer/BioNTech,6150572.0
Chile,2021-07-24,Sinovac,1.8455797E7
Chile,2021-07-25,CanSino,503487.0
Chile,2021-07-25,Oxford/AstraZeneca,446097.0
Chile,2021-07-25,Pfizer/BioNTech,6151811.0
Chile,2021-07-25,Sinovac,1.8457446E7
Chile,2021-07-26,CanSino,504431.0
Chile,2021-07-26,Oxford/AstraZeneca,449394.0
Chile,2021-07-26,Pfizer/BioNTech,6190546.0
Chile,2021-07-26,Sinovac,1.8471239E7
Chile,2021-07-27,CanSino,505208.0
Chile,2021-07-27,Oxford/AstraZeneca,452355.0
Chile,2021-07-27,Pfizer/BioNTech,6227764.0
Chile,2021-07-27,Sinovac,1.8481338E7
Chile,2021-07-28,CanSino,505740.0
Chile,2021-07-28,Oxford/AstraZeneca,454318.0
Chile,2021-07-28,Pfizer/BioNTech,6253334.0
Chile,2021-07-28,Sinovac,1.848844E7
Chile,2021-07-29,CanSino,506217.0
Chile,2021-07-29,Oxford/AstraZeneca,455964.0
Chile,2021-07-29,Pfizer/BioNTech,6335626.0
Chile,2021-07-29,Sinovac,1.8494316E7
Chile,2021-07-30,CanSino,506492.0
Chile,2021-07-30,Oxford/AstraZeneca,457598.0
Chile,2021-07-30,Pfizer/BioNTech,6406160.0
Chile,2021-07-30,Sinovac,1.8498624E7
Chile,2021-07-31,CanSino,506504.0
Chile,2021-07-31,Oxford/AstraZeneca,457947.0
Chile,2021-07-31,Pfizer/BioNTech,6415564.0
Chile,2021-07-31,Sinovac,1.8500065E7
Chile,2021-08-01,CanSino,506505.0
Chile,2021-08-01,Oxford/AstraZeneca,457948.0
Chile,2021-08-01,Pfizer/BioNTech,6415966.0
Chile,2021-08-01,Sinovac,1.8500131E7
Chile,2021-08-02,CanSino,507503.0
Chile,2021-08-02,Oxford/AstraZeneca,459778.0
Chile,2021-08-02,Pfizer/BioNTech,6421897.0
Chile,2021-08-02,Sinovac,1.861553E7
Chile,2021-08-03,CanSino,508356.0
Chile,2021-08-03,Oxford/AstraZeneca,461929.0
Chile,2021-08-03,Pfizer/BioNTech,6428045.0
Chile,2021-08-03,Sinovac,1.8745354E7
Chile,2021-08-04,CanSino,508580.0
Chile,2021-08-04,Oxford/AstraZeneca,463751.0
Chile,2021-08-04,Pfizer/BioNTech,6486283.0
Chile,2021-08-04,Sinovac,1.8749769E7
Chile,2021-08-05,CanSino,508762.0
Chile,2021-08-05,Oxford/AstraZeneca,465147.0
Chile,2021-08-05,Pfizer/BioNTech,6528130.0
Chile,2021-08-05,Sinovac,1.8752638E7
Chile,2021-08-06,CanSino,508942.0
Chile,2021-08-06,Oxford/AstraZeneca,466408.0
Chile,2021-08-06,Pfizer/BioNTech,6558969.0
Chile,2021-08-06,Sinovac,1.8755044E7
Chile,2021-08-07,CanSino,508957.0
Chile,2021-08-07,Oxford/AstraZeneca,466426.0
Chile,2021-08-07,Pfizer/BioNTech,6559866.0
Chile,2021-08-07,Sinovac,1.875528E7
Chile,2021-08-08,CanSino,508957.0
Chile,2021-08-08,Oxford/AstraZeneca,466426.0
Chile,2021-08-08,Pfizer/BioNTech,6559878.0
Chile,2021-08-08,Sinovac,1.8755344E7
Chile,2021-08-09,CanSino,509177.0
Chile,2021-08-09,Oxford/AstraZeneca,467215.0
Chile,2021-08-09,Pfizer/BioNTech,6567399.0
Chile,2021-08-09,Sinovac,1.8845016E7
Chile,2021-08-10,CanSino,509430.0
Chile,2021-08-10,Oxford/AstraZeneca,467930.0
Chile,2021-08-10,Pfizer/BioNTech,6575249.0
Chile,2021-08-10,Sinovac,1.8923878E7
Chile,2021-08-11,CanSino,509535.0
Chile,2021-08-11,Oxford/AstraZeneca,469812.0
Chile,2021-08-11,Pfizer/BioNTech,6689769.0
Chile,2021-08-11,Sinovac,1.8927983E7
Chile,2021-08-12,CanSino,509645.0
Chile,2021-08-12,Oxford/AstraZeneca,471321.0
Chile,2021-08-12,Pfizer/BioNTech,6764453.0
Chile,2021-08-12,Sinovac,1.893333E7
Chile,2021-08-13,CanSino,509736.0
Chile,2021-08-13,Oxford/AstraZeneca,472134.0
Chile,2021-08-13,Pfizer/BioNTech,6811242.0
Chile,2021-08-13,Sinovac,1.8936845E7
Chile,2021-08-14,CanSino,509749.0
Chile,2021-08-14,Oxford/AstraZeneca,472158.0
Chile,2021-08-14,Pfizer/BioNTech,6812187.0
Chile,2021-08-14,Sinovac,1.8937163E7
Chile,2021-08-15,CanSino,509749.0
Chile,2021-08-15,Oxford/AstraZeneca,472161.0
Chile,2021-08-15,Pfizer/BioNTech,6812272.0
Chile,2021-08-15,Sinovac,1.8937499E7
Chile,2021-08-16,CanSino,510170.0
Chile,2021-08-16,Oxford/AstraZeneca,473100.0
Chile,2021-08-16,Pfizer/BioNTech,6816734.0
Chile,2021-08-16,Sinovac,1.8992507E7
Chile,2021-08-17,CanSino,513245.0
Chile,2021-08-17,Oxford/AstraZeneca,474097.0
Chile,2021-08-17,Pfizer/BioNTech,6821367.0
Chile,2021-08-17,Sinovac,1.904481E7
Chile,2021-08-18,CanSino,514545.0
Chile,2021-08-18,Oxford/AstraZeneca,475332.0
Chile,2021-08-18,Pfizer/BioNTech,6895003.0
Chile,2021-08-18,Sinovac,1.9048743E7
Chile,2021-08-19,CanSino,516022.0
Chile,2021-08-19,Oxford/AstraZeneca,476272.0
Chile,2021-08-19,Pfizer/BioNTech,6951920.0
Chile,2021-08-19,Sinovac,1.9051612E7
Chile,2021-08-20,CanSino,517893.0
Chile,2021-08-20,Oxford/AstraZeneca,477226.0
Chile,2021-08-20,Pfizer/BioNTech,7003996.0
Chile,2021-08-20,Sinovac,1.9054376E7
Chile,2021-08-21,CanSino,519062.0
Chile,2021-08-21,Oxford/AstraZeneca,477250.0
Chile,2021-08-21,Pfizer/BioNTech,7005424.0
Chile,2021-08-21,Sinovac,1.9054909E7
Chile,2021-08-22,CanSino,519679.0
Chile,2021-08-22,Oxford/AstraZeneca,477254.0
Chile,2021-08-22,Pfizer/BioNTech,7005565.0
Chile,2021-08-22,Sinovac,1.9055036E7
Chile,2021-08-23,CanSino,524610.0
Chile,2021-08-23,Oxford/AstraZeneca,480559.0
Chile,2021-08-23,Pfizer/BioNTech,7009715.0
Chile,2021-08-23,Sinovac,1.9097366E7
Chile,2021-08-24,CanSino,529347.0
Chile,2021-08-24,Oxford/AstraZeneca,483180.0
Chile,2021-08-24,Pfizer/BioNTech,7012996.0
Chile,2021-08-24,Sinovac,1.913146E7
Chile,2021-08-25,CanSino,532922.0
Chile,2021-08-25,Oxford/AstraZeneca,485192.0
