name,country,subcountry,geonameid
Yevlakh,Azerbaijan,Yevlax City,584649.0
Yelenendorf,Azerbaijan,Goygol Rayon,584716.0
Xaçmaz,Azerbaijan,Xaçmaz,584717.0
Ujar,Azerbaijan,Ucar,584791.0
Terter,Azerbaijan,Tǝrtǝr,584871.0
Sumqayıt,Azerbaijan,Sumqayit,584923.0
Qaraçuxur,Azerbaijan,Baki,585103.0
Shamkhor,Azerbaijan,Şǝmkir,585152.0
Shamakhi,Azerbaijan,Şamaxı,585156.0
Sheki,Azerbaijan,Shaki City,585170.0
Sabunçu,Azerbaijan,Baki,585184.0
Sabirabad,Azerbaijan,Sabirabad,585187.0
Qusar,Azerbaijan,Qusar,585220.0
Quba,Azerbaijan,Quba,585221.0
Hacıqabul,Azerbaijan,Hacıqabul,585225.0
Qazax,Azerbaijan,Qazax,585226.0
Hacı Zeynalabdin,Azerbaijan,Sumqayit,585379.0
Mingelchaur,Azerbaijan,Mingǝcevir,585514.0
Maştağa,Azerbaijan,Baki,585557.0
Mardakan,Azerbaijan,Baki,585568.0
Lökbatan,Azerbaijan,Baki,585630.0
Kyurdarmir,Azerbaijan,Kürdǝmir,585763.0
Khirdalan,Azerbaijan,Abşeron,585915.0
Yeni Suraxanı,Azerbaijan,Baki,586340.0
Geoktschai,Azerbaijan,Göyçay,586427.0
Hövsan,Azerbaijan,Baki,586429.0
Ganja,Azerbaijan,Gǝncǝ,586523.0
Divichibazar,Azerbaijan,Shabran,586763.0
Buzovna,Azerbaijan,Baki,586925.0
Biny Selo,Azerbaijan,Baki,586968.0
Barda,Azerbaijan,Bǝrdǝ,587057.0
Bilajari,Azerbaijan,Baki,587078.0
Baku,Azerbaijan,Baki,587084.0
Amirdzhan,Azerbaijan,Baki,587261.0
Aghsu,Azerbaijan,Ağsu,587361.0
Ağdaş,Azerbaijan,Ağdaş,587378.0
Agdzhabedy,Azerbaijan,Ağcabǝdi,587384.0
Bakıxanov,Azerbaijan,Baki,824003.0
Zenica,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,3186573.0
Visoko,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,3187609.0
Velika Kladuša,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,3188225.0
Tuzla,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,3188582.0
Trebinje,Bosnia and Herzegovina,Republika Srpska,3188893.0
Travnik,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,3188924.0
Sarajevo,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,3191281.0
Prijedor,Bosnia and Herzegovina,Republika Srpska,3192409.0
Mostar,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,3194828.0
Gradačac,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,3199744.0
Gračanica,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,3199779.0
Goražde,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,3200396.0
Doboj,Bosnia and Herzegovina,Republika Srpska,3201984.0
Cazin,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,3202822.0
Bugojno,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,3203099.0
Brčko,Bosnia and Herzegovina,Brčko,3203521.0
Bosanska Krupa,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,3203653.0
Bijeljina,Bosnia and Herzegovina,Republika Srpska,3204186.0
Bihać,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,3204222.0
Banja Luka,Bosnia and Herzegovina,Republika Srpska,3204541.0
Konjic,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,3337476.0
Bridgetown,Barbados,Saint Michael,3374036.0
Thākurgaon,Bangladesh,Rangpur Division,1185092.0
Teknāf,Bangladesh,Chittagong,1185095.0
Tungi,Bangladesh,Dhaka,1185098.0
Sylhet,Bangladesh,Sylhet,1185099.0
Dohār,Bangladesh,Dhaka,1185100.0
Jamālpur,Bangladesh,Dhaka,1185106.0
Shibganj,Bangladesh,Rājshāhi,1185108.0
Sātkhira,Bangladesh,Khulna,1185111.0
Sirājganj,Bangladesh,Rājshāhi,1185115.0
Netrakona,Bangladesh,Dhaka,1185116.0
Narsingdi,Bangladesh,Dhaka,1185117.0
Sandwīp,Bangladesh,Chittagong,1185120.0
Shāhzādpur,Bangladesh,Rājshāhi,1185121.0
Rāmganj,Bangladesh,Chittagong,1185127.0
Rājshāhi,Bangladesh,Rājshāhi,1185128.0
Pirojpur,Bangladesh,Barisāl,1185138.0
Panchagarh,Bangladesh,Rangpur Division,1185141.0
Patiya,Bangladesh,Chittagong,1185148.0
Parbatipur,Bangladesh,Rangpur Division,1185149.0
Nārāyanganj,Bangladesh,Dhaka,1185155.0
Nālchiti,Bangladesh,Barisāl,1185156.0
Nāgarpur,Bangladesh,Dhaka,1185159.0
Nageswari,Bangladesh,Rangpur Division,1185160.0
Mymensingh,Bangladesh,Dhaka,1185162.0
Muktāgācha,Bangladesh,Dhaka,1185164.0
Mirzāpur,Bangladesh,Dhaka,1185165.0
Maulavi Bāzār,Bangladesh,Sylhet,1185166.0
Morrelgonj,Bangladesh,Khulna,1185167.0
Mehendiganj,Bangladesh,Barisāl,1185171.0
Mathba,Bangladesh,Barisāl,1185173.0
Lalmanirhat,Bangladesh,Rangpur Division,1185181.0
Lākshām,Bangladesh,Chittagong,1185183.0
Comilla,Bangladesh,Chittagong,1185186.0
Rangpur,Bangladesh,Rangpur Division,1185188.0
Kushtia,Bangladesh,Khulna,1185191.0
Kālīganj,Bangladesh,Khulna,1185199.0
Jhingergācha,Bangladesh,Khulna,1185204.0
Joypur Hāt,Bangladesh,Rājshāhi,1185206.0
Ishurdi,Bangladesh,Rājshāhi,1185207.0
Habiganj,Bangladesh,Sylhet,1185209.0
Gaurnadi,Bangladesh,Barisāl,1185210.0
Gafargaon,Bangladesh,Dhaka,1185218.0
Feni,Bangladesh,Chittagong,1185224.0
Rāipur,Bangladesh,Chittagong,1185236.0
Sarankhola,Bangladesh,Khulna,1185239.0
Dhaka,Bangladesh,Dhaka,1185241.0
Chilmāri,Bangladesh,Rangpur Division,1185247.0
Chhāgalnāiya,Bangladesh,Chittagong,1185249.0
Lālmohan,Bangladesh,Barisāl,1185251.0
Khagrachhari,Bangladesh,Chittagong,1185252.0
Chhātak,Bangladesh,Sylhet,1185254.0
Bhātpāra Abhaynagar,Bangladesh,Khulna,1185260.0
Bherāmāra,Bangladesh,Khulna,1185262.0
Bhairab Bāzār,Bangladesh,Dhaka,1185263.0
Bāndarban,Bangladesh,Chittagong,1185270.0
Kālia,Bangladesh,Khulna,1185272.0
Baniachang,Bangladesh,Sylhet,1185274.0
Bājitpur,Bangladesh,Dhaka,1185276.0
Badarganj,Bangladesh,Rangpur Division,1185283.0
Narail,Bangladesh,Khulna,1185293.0
Tungipāra,Bangladesh,Dhaka,1185920.0
Sarishābāri,Bangladesh,Dhaka,1188569.0
Sakhipur,Bangladesh,Dhaka,1189056.0
Raojān,Bangladesh,Chittagong,1189638.0
Phultala,Bangladesh,Khulna,1191139.0
Pālang,Bangladesh,Dhaka,1191368.0
Pār Naogaon,Bangladesh,Rājshāhi,1192366.0
Nabīnagar,Bangladesh,Chittagong,1193823.0
Lakshmīpur,Bangladesh,Chittagong,1196292.0
Kesabpur,Bangladesh,Khulna,1197895.0
Hājīganj,Bangladesh,Chittagong,1201753.0
Farīdpur,Bangladesh,Dhaka,1203344.0
Dinājpur,Bangladesh,Rangpur Division,1203891.0
Uttar Char Fasson,Bangladesh,Khulna,1205481.0
Chittagong,Bangladesh,Chittagong,1205733.0
Char Bhadrāsan,Bangladesh,Dhaka,1207047.0
Bera,Bangladesh,Rājshāhi,1209562.0
Burhānuddin,Bangladesh,Barisāl,1210565.0
Sātkania,Bangladesh,Chittagong,1336133.0
Cox’s Bāzār,Bangladesh,Chittagong,1336134.0
Khulna,Bangladesh,Khulna,1336135.0
Bhola,Bangladesh,Barisāl,1336136.0
Barisāl,Bangladesh,Barisāl,1336137.0
Jessore,Bangladesh,Khulna,1336140.0
Pābna,Bangladesh,Rājshāhi,1336143.0
Tāngāil,Bangladesh,Dhaka,1336144.0
Bogra,Bangladesh,Rājshāhi,1337233.0
Pīrgaaj,Bangladesh,Rangpur Division,1337239.0
Nawābganj,Bangladesh,Rājshāhi,1337240.0
Mādārīpur,Bangladesh,Dhaka,1337245.0
Sherpur,Bangladesh,Dhaka,1337248.0
Kishorganj,Bangladesh,Dhaka,1337249.0
Manikchari,Bangladesh,Chittagong,1462681.0
Bhāndāria,Bangladesh,Barisāl,1477498.0
Fatikchari,Bangladesh,Chittagong,6414184.0
Saidpur,Bangladesh,Rājshāhi,6545349.0
Azimpur,Bangladesh,Dhaka,7701354.0
Paltan,Bangladesh,Dhaka,9827976.0
Zwijndrecht,Belgium,Flanders,2783081.0
Zwevegem,Belgium,Flanders,2783089.0
Zottegem,Belgium,Flanders,2783175.0
Zonhoven,Belgium,Flanders,2783188.0
Zoersel,Belgium,Flanders,2783204.0
Zemst,Belgium,Flanders,2783274.0
Zele,Belgium,Flanders,2783293.0
Zedelgem,Belgium,Flanders,2783308.0
Zaventem,Belgium,Flanders,2783310.0
Wuustwezel,Belgium,Flanders,2783416.0
Willebroek,Belgium,Flanders,2783632.0
Wevelgem,Belgium,Flanders,2783759.0
Wetteren,Belgium,Flanders,2783763.0
Westerlo,Belgium,Flanders,2783801.0
Wervik,Belgium,Flanders,2783820.0
Wavre,Belgium,Wallonia,2783941.0
Waterloo,Belgium,Wallonia,2783985.0
Waregem,Belgium,Flanders,2784068.0
Walcourt,Belgium,Wallonia,2784189.0
Visé,Belgium,Wallonia,2784548.0
Vilvoorde,Belgium,Flanders,2784604.0
Verviers,Belgium,Wallonia,2784821.0
Turnhout,Belgium,Flanders,2785141.0
Tubize,Belgium,Wallonia,2785169.0
Tournai,Belgium,Wallonia,2785341.0
Torhout,Belgium,Flanders,2785364.0
Tongeren,Belgium,Flanders,2785389.0
Tienen,Belgium,Flanders,2785470.0
Tielt,Belgium,Flanders,2785476.0
Tessenderlo,Belgium,Flanders,2785612.0
Tervuren,Belgium,Flanders,2785622.0
Temse,Belgium,Flanders,2785778.0
Stekene,Belgium,Flanders,2786087.0
Stabroek,Belgium,Flanders,2786229.0
Soumagne,Belgium,Wallonia,2786344.0
Soignies,Belgium,Wallonia,2786420.0
Sint-Truiden,Belgium,Flanders,2786545.0
Sint-Pieters-Leeuw,Belgium,Flanders,2786559.0
Sint-Niklaas,Belgium,Flanders,2786578.0
Sint-Kruis,Belgium,Flanders,2786634.0
Sint-Katelijne-Waver,Belgium,Flanders,2786641.0
Sint-Gillis-Waas,Belgium,Flanders,2786694.0
Sint-Genesius-Rode,Belgium,Flanders,2786700.0
Seraing,Belgium,Wallonia,2786824.0
Schoten,Belgium,Flanders,2786963.0
Schilde,Belgium,Flanders,2787048.0
Saint-Nicolas,Belgium,Wallonia,2787356.0
Saint-Ghislain,Belgium,Wallonia,2787416.0
Rotselaar,Belgium,Flanders,2787662.0
Ronse,Belgium,Flanders,2787769.0
Roeselare,Belgium,Flanders,2787889.0
Rixensart,Belgium,Wallonia,2787989.0
Riemst,Belgium,Flanders,2788088.0
Ranst,Belgium,Flanders,2788348.0
Quaregnon,Belgium,Wallonia,2788499.0
Puurs,Belgium,Flanders,2788506.0
Putte,Belgium,Flanders,2788521.0
Poperinge,Belgium,Flanders,2788726.0
Pont-à-Celles,Belgium,Wallonia,2788765.0
Péruwelz,Belgium,Wallonia,2789162.0
Peer,Belgium,Flanders,2789232.0
Overijse,Belgium,Flanders,2789413.0
Oupeye,Belgium,Wallonia,2789471.0
Oudenaarde,Belgium,Flanders,2789529.0
Oostkamp,Belgium,Flanders,2789751.0
Ostend,Belgium,Flanders,2789786.0
Nivelles,Belgium,Wallonia,2790101.0
Ninove,Belgium,Flanders,2790114.0
Nijlen,Belgium,Flanders,2790135.0
Neerpelt,Belgium,Flanders,2790357.0
Namur,Belgium,Wallonia,2790471.0
Mouscron,Belgium,Wallonia,2790595.0
Mortsel,Belgium,Flanders,2790676.0
Morlanwelz-Mariemont,Belgium,Wallonia,2790697.0
Mons,Belgium,Wallonia,2790869.0
Mol,Belgium,Flanders,2791067.0
Middelkerke,Belgium,Flanders,2791194.0
Merelbeke,Belgium,Flanders,2791315.0
Menen,Belgium,Flanders,2791343.0
Meise,Belgium,Flanders,2791424.0
Mechelen,Belgium,Flanders,2791537.0
Marche-en-Famenne,Belgium,Wallonia,2791744.0
Manage,Belgium,Wallonia,2791814.0
Maldegem,Belgium,Flanders,2791857.0
Maasmechelen,Belgium,Flanders,2791961.0
Maaseik,Belgium,Flanders,2791964.0
Louvain-la-Neuve,Belgium,Wallonia,2792073.0
Londerzeel,Belgium,Flanders,2792165.0
Lommel,Belgium,Flanders,2792179.0
Lokeren,Belgium,Flanders,2792196.0
Lochristi,Belgium,Flanders,2792235.0
Lille,Belgium,Flanders,2792360.0
Lier,Belgium,Flanders,2792397.0
Liège,Belgium,Wallonia,2792413.0
Leuven,Belgium,Flanders,2792482.0
Lessines,Belgium,Wallonia,2792567.0
Lede,Belgium,Flanders,2793077.0
Lebbeke,Belgium,Flanders,2793144.0
Lanaken,Belgium,Flanders,2793446.0
La Louvière,Belgium,Wallonia,2793508.0
Kortrijk,Belgium,Flanders,2794055.0
Kortenberg,Belgium,Flanders,2794070.0
Kontich,Belgium,Flanders,2794117.0
Koksijde,Belgium,Flanders,2794166.0
Knokke-Heist,Belgium,Flanders,2794210.0
Kasterlee,Belgium,Flanders,2794663.0
Kapellen,Belgium,Flanders,2794730.0
Kalmthout,Belgium,Flanders,2794788.0
Izegem,Belgium,Flanders,2795009.0
Ieper,Belgium,Flanders,2795100.0
Huy,Belgium,Wallonia,2795113.0
Houthalen,Belgium,Flanders,2795261.0
Hoogstraten,Belgium,Flanders,2795398.0
Hoboken,Belgium,Flanders,2795730.0
Heusden,Belgium,Flanders,2795800.0
Herzele,Belgium,Flanders,2795908.0
Herve,Belgium,Wallonia,2795912.0
Herstal,Belgium,Wallonia,2795930.0
Herentals,Belgium,Flanders,2796009.0
Herent,Belgium,Flanders,2796012.0
Helchteren,Belgium,Flanders,2796132.0
Heist-op-den-Berg,Belgium,Flanders,2796153.0
Hasselt,Belgium,Flanders,2796491.0
Harelbeke,Belgium,Flanders,2796542.0
Hamme,Belgium,Flanders,2796637.0
Halle,Belgium,Flanders,2796696.0
Haaltert,Belgium,Flanders,2796833.0
Grimbergen,Belgium,Flanders,2797114.0
Geraardsbergen,Belgium,Flanders,2797638.0
Gent,Belgium,Flanders,2797656.0
Genk,Belgium,Flanders,2797670.0
Gembloux,Belgium,Wallonia,2797713.0
Geel,Belgium,Flanders,2797779.0
Frameries,Belgium,Wallonia,2798023.0
Fleurus,Belgium,Wallonia,2798297.0
Fléron,Belgium,Wallonia,2798301.0
Flémalle-Haute,Belgium,Wallonia,2798307.0
Evergem,Belgium,Flanders,2798551.0
Eupen,Belgium,Wallonia,2798573.0
Essen,Belgium,Flanders,2798615.0
Eeklo,Belgium,Flanders,2798987.0
Edegem,Belgium,Flanders,2799007.0
Duffel,Belgium,Flanders,2799090.0
Dour,Belgium,Wallonia,2799226.0
Dilbeek,Belgium,Flanders,2799365.0
Diksmuide,Belgium,Flanders,2799369.0
Diest,Belgium,Flanders,2799397.0
Diepenbeek,Belgium,Flanders,2799412.0
Destelbergen,Belgium,Flanders,2799496.0
Dendermonde,Belgium,Flanders,2799645.0
Denderleeuw,Belgium,Flanders,2799647.0
Deinze,Belgium,Flanders,2799746.0
Courcelles,Belgium,Wallonia,2800063.0
Colfontaine,Belgium,Wallonia,2800220.0
Chaudfontaine,Belgium,Wallonia,2800438.0
Châtelet,Belgium,Wallonia,2800448.0
Chasse Royale,Belgium,Wallonia,2800461.0
Charleroi,Belgium,Wallonia,2800481.0
Brussels,Belgium,Brussels Capital,2800866.0
Brugge,Belgium,Flanders,2800931.0
Brecht,Belgium,Flanders,2801106.0
Brasschaat,Belgium,Flanders,2801117.0
Braine-le-Comte,Belgium,Wallonia,2801150.0
Braine-l Alleud,Belgium,Wallonia,2801154.0
Boussu,Belgium,Wallonia,2801226.0
Bornem,Belgium,Flanders,2801447.0
Boom,Belgium,Flanders,2801494.0
Blankenberge,Belgium,Flanders,2801858.0
Binche,Belgium,Wallonia,2801922.0
Bilzen,Belgium,Flanders,2801924.0
Beveren,Belgium,Flanders,2802031.0
Beringen,Belgium,Flanders,2802170.0
Beersel,Belgium,Flanders,2802433.0
Beerse,Belgium,Flanders,2802435.0
Balen,Belgium,Flanders,2802743.0
Ath,Belgium,Wallonia,2803010.0
Asse,Belgium,Flanders,2803033.0
Arlon,Belgium,Wallonia,2803073.0
Antwerpen,Belgium,Flanders,2803138.0
Ans,Belgium,Wallonia,2803160.0
Andenne,Belgium,Wallonia,2803204.0
Aarschot,Belgium,Flanders,2803429.0
Aalter,Belgium,Flanders,2803443.0
Aalst,Belgium,Flanders,2803448.0
Zorgo,Burkina Faso,Plateau-Central,2353197.0
Yako,Burkina Faso,Nord,2353688.0
Tougan,Burkina Faso,Boucle du Mouhoun,2354176.0
Titao,Burkina Faso,Nord,2354349.0
Tenkodogo,Burkina Faso,Centre-Est,2354675.0
Réo,Burkina Faso,Centre-Ouest,2356228.0
Pô,Burkina Faso,Centre-Sud,2356454.0
Ouahigouya,Burkina Faso,Nord,2357043.0
Ouagadougou,Burkina Faso,Centre,2357048.0
Nouna,Burkina Faso,Boucle du Mouhoun,2357163.0
Manga,Burkina Faso,Centre-Sud,2358100.0
Léo,Burkina Faso,Centre-Ouest,2358382.0
Koupéla,Burkina Faso,Centre-Est,2358738.0
Koudougou,Burkina Faso,Centre-Ouest,2358946.0
Kongoussi,Burkina Faso,Centre-Nord,2359142.0
Kombissiri,Burkina Faso,Centre-Sud,2359227.0
Kokologo,Burkina Faso,Centre-Ouest,2359317.0
Kaya,Burkina Faso,Centre-Nord,2359608.0
Houndé,Burkina Faso,High-Basins,2360073.0
Gourcy,Burkina Faso,Nord,2360238.0
Garango,Burkina Faso,Centre-Est,2360615.0
Fada N gourma,Burkina Faso,Est,2360886.0
Dori,Burkina Faso,Sahel,2361082.0
Djibo,Burkina Faso,Sahel,2361177.0
Diapaga,Burkina Faso,Est,2361373.0
Dédougou,Burkina Faso,Boucle du Mouhoun,2361477.0
Boussé,Burkina Faso,Plateau-Central,2361845.0
Boulsa,Burkina Faso,Centre-Nord,2361946.0
Bobo-Dioulasso,Burkina Faso,High-Basins,2362344.0
Banfora,Burkina Faso,Cascades,2362909.0
Gaoua,Burkina Faso,Southwest,2577162.0
Orodara,Burkina Faso,High-Basins,2577164.0
Yambol,Bulgaria,Yambol,725578.0
Vratsa,Bulgaria,Vratsa,725712.0
Vidin,Bulgaria,Vidin,725905.0
Velingrad,Bulgaria,Pazardzhik,725988.0
Veliko Tŭrnovo,Bulgaria,Veliko Tŭrnovo,725993.0
Varna,Bulgaria,Varna,726050.0
Targovishte,Bulgaria,Tŭrgovishte,726174.0
Troyan,Bulgaria,Lovech,726320.0
Dobrich,Bulgaria,Dobrich,726418.0
Svishtov,Bulgaria,Veliko Tŭrnovo,726534.0
Svilengrad,Bulgaria,Khaskovo,726546.0
Stara Zagora,Bulgaria,Stara Zagora,726848.0
Dupnitsa,Bulgaria,Kyustendil,726872.0
Sofia,Bulgaria,Sofia-Capital,727011.0
Smolyan,Bulgaria,Smolyan,727030.0
Sliven,Bulgaria,Sliven,727079.0
Silistra,Bulgaria,Silistra,727221.0
Shumen,Bulgaria,Shumen,727233.0
Sevlievo,Bulgaria,Gabrovo,727337.0
Sandanski,Bulgaria,Blagoevgrad,727447.0
Samokov,Bulgaria,Sofiya,727462.0
Ruse,Bulgaria,Ruse,727523.0
Razgrad,Bulgaria,Razgrad,727696.0
Rakovski,Bulgaria,Plovdiv,727791.0
Popovo,Bulgaria,Tŭrgovishte,728075.0
Plovdiv,Bulgaria,Plovdiv,728193.0
Pleven,Bulgaria,Pleven,728203.0
Petrich,Bulgaria,Blagoevgrad,728288.0
Peshtera,Bulgaria,Pazardzhik,728317.0
Pernik,Bulgaria,Pernik,728330.0
Pazardzhik,Bulgaria,Pazardzhik,728378.0
Panagyurishte,Bulgaria,Pazardzhik,728448.0
Nova Zagora,Bulgaria,Sliven,728742.0
Montana,Bulgaria,Montana,729114.0
Lovech,Bulgaria,Lovech,729559.0
Lom,Bulgaria,Montana,729581.0
Kyustendil,Bulgaria,Kyustendil,729730.0
Kardzhali,Bulgaria,Kŭrdzhali,729794.0
Haskovo,Bulgaria,Khaskovo,730435.0
Kharmanli,Bulgaria,Khaskovo,730442.0
Kazanlŭk,Bulgaria,Stara Zagora,730496.0
Karnobat,Bulgaria,Burgas,730559.0
Karlovo,Bulgaria,Plovdiv,730565.0
Gotse Delchev,Bulgaria,Blagoevgrad,731108.0
Gorna Oryakhovitsa,Bulgaria,Veliko Tŭrnovo,731233.0
Gabrovo,Bulgaria,Gabrovo,731549.0
Dimitrovgrad,Bulgaria,Khaskovo,732263.0
Chirpan,Bulgaria,Stara Zagora,732452.0
Cherven Bryag,Bulgaria,Pleven,732491.0
Burgas,Bulgaria,Burgas,732770.0
Botevgrad,Bulgaria,Sofiya,733014.0
Blagoevgrad,Bulgaria,Blagoevgrad,733191.0
Berkovitsa,Bulgaria,Montana,733264.0
Aytos,Bulgaria,Burgas,733579.0
Asenovgrad,Bulgaria,Plovdiv,733618.0
Sitrah,Bahrain,Manama,290104.0
Madīnat ‘Īsá,Bahrain,Southern Governorate,290187.0
Jidd Ḩafş,Bahrain,Manama,290215.0
Madīnat Ḩamad,Bahrain,Central Governorate,290247.0
Dār Kulayb,Bahrain,Southern Governorate,290269.0
Al Muharraq,Bahrain,Muharraq,290332.0
Manama,Bahrain,Manama,290340.0
Ar Rifā‘,Bahrain,Southern Governorate,385038.0
Makamba,Burundi,Makamba,422232.0
Bururi,Burundi,Bururi,423328.0
Bujumbura,Burundi,Bujumbura Mairie,425378.0
Muramvya,Burundi,Muramvya,425551.0
Gitega,Burundi,Gitega,426272.0
Ruyigi,Burundi,Ruyigi,426700.0
Ngozi,Burundi,Ngozi,430569.0
Kayanza,Burundi,Kayanza,430952.0
Muyinga,Burundi,Muyinga,431748.0
Rutana,Burundi,Rutana,433635.0
Tchaourou,Benin,Borgou,2391377.0
Tanguiéta,Benin,Atakora,2391455.0
Savé,Benin,Collines,2391893.0
Savalou,Benin,Collines,2391895.0
Sakété,Benin,Plateau,2392009.0
Porto-Novo,Benin,Quémé,2392087.0
Pobé,Benin,Plateau,2392108.0
Parakou,Benin,Borgou,2392204.0
Ouidah,Benin,Atlantique,2392308.0
Nikki,Benin,Borgou,2392505.0
Natitingou,Benin,Atakora,2392601.0
Malanville,Benin,Atakora,2392837.0
Lokossa,Benin,Mono,2392897.0
Kétou,Benin,Plateau,2393551.0
Kandi,Benin,Alibori,2393693.0
Dogbo,Benin,Kouffo,2394545.0
Djougou,Benin,Donga,2394560.0
Dassa-Zoumé,Benin,Collines,2394711.0
Cové,Benin,Zou,2394814.0
Cotonou,Benin,Littoral,2394819.0
Comé,Benin,Mono,2394824.0
Bohicon,Benin,Zou,2395049.0
Bembèrèkè,Benin,Borgou,2395182.0
Bassila,Benin,Donga,2395261.0
Banikoara,Benin,Alibori,2395317.0
Aplahoué,Benin,Kouffo,2395568.0
Allada,Benin,Atlantique,2395635.0
Abomey-Calavi,Benin,Atlantique,2395914.0
Abomey,Benin,Zou,2395915.0
Gustavia,Saint Barthelemy,?,3579132.0
Hamilton,Bermuda,Hamilton city,3573197.0
Tutong,Brunei,Tutong,1820071.0
Seria,Brunei,Belait,1820187.0
Kuala Belait,Brunei,Belait,1820491.0
Bandar Seri Begawan,Brunei,Brunei and Muara,1820906.0
Yacuiba,Bolivia,Tarija,3901178.0
Warnes,Bolivia,Santa Cruz,3901301.0
Villazón,Bolivia,Potosí,3901501.0
Villa Yapacaní,Bolivia,Santa Cruz,3901504.0
Villamontes,Bolivia,Tarija,3901547.0
Tupiza,Bolivia,Potosí,3902202.0
Trinidad,Bolivia,El Beni,3902377.0
Tarija,Bolivia,Tarija,3903320.0
Sucre,Bolivia,Chuquisaca,3903987.0
Santiago del Torno,Bolivia,Santa Cruz,3904666.0
Santa Cruz de la Sierra,Bolivia,Santa Cruz,3904906.0
San Ignacio de Velasco,Bolivia,Santa Cruz,3905658.0
San Borja,Bolivia,El Beni,3905792.0
Riberalta,Bolivia,El Beni,3906466.0
Punata,Bolivia,Cochabamba,3907080.0
Potosí,Bolivia,Potosí,3907584.0
Oruro,Bolivia,Oruro,3909234.0
Montero,Bolivia,Santa Cruz,3910027.0
Mizque,Bolivia,Cochabamba,3910291.0
Llallagua,Bolivia,Potosí,3911409.0
La Paz,Bolivia,La Paz,3911925.0
Huanuni,Bolivia,Oruro,3914839.0
Guayaramerín,Bolivia,El Beni,3915350.0
Cotoca,Bolivia,Santa Cruz,3918937.0
Cochabamba,Bolivia,Cochabamba,3919968.0
Cobija,Bolivia,Pando,3919998.0
Camiri,Bolivia,Santa Cruz,3922414.0
Kralendijk,Bonaire, Saint Eustatius and Saba ,Bonaire,3513563.0
Vitória do Mearim,Brazil,Maranhão,3384986.0
Vitória de Santo Antão,Brazil,Pernambuco,3384987.0
Viseu,Brazil,Pará,3385022.0
Conde,Brazil,Paraíba,3385077.0
Vigia,Brazil,Pará,3385088.0
Viçosa do Ceará,Brazil,Ceará,3385106.0
Viçosa,Brazil,Alagoas,3385109.0
Viana,Brazil,Maranhão,3385122.0
Várzea Alegre,Brazil,Ceará,3385467.0
Varjota,Brazil,Ceará,3385504.0
Vargem Grande,Brazil,Maranhão,3385538.0
Valença do Piauí,Brazil,Piauí,3385592.0
União dos Palmares,Brazil,Alagoas,3385742.0
União,Brazil,Piauí,3385745.0
