Unnamed: 0,abv,ibu,id,name,style,brewery_id,ounces
1253.0,0.055,13.0,1113.0,Elder Betty,Hefeweizen,303.0,12.0
1254.0,0.051,20.0,360.0,#9,Fruit / Vegetable Beer,303.0,12.0
1255.0,0.042,NaN,511.0,High Country Pilsner (Current),German Pilsener,534.0,12.0
1256.0,0.065,NaN,75.0,Epic IPA,American IPA,534.0,12.0
1257.0,0.042,NaN,74.0,Golden Trout Pilsner,German Pilsener,534.0,12.0
1258.0,0.045,NaN,73.0,Real McCoy Amber Ale (Current),American Amber / Red Ale,534.0,12.0
1259.0,0.072,NaN,1628.0,Festivus (1),Winter Warmer,356.0,12.0
1260.0,0.067,NaN,1626.0,Manayunk Oktoberfest,Märzen / Oktoberfest,356.0,12.0
1261.0,0.045,21.0,1625.0,Belgian Style Session Ale,Belgian Pale Ale,356.0,12.0
1262.0,0.055,NaN,1624.0,Manayunk IPA,American IPA,356.0,12.0
1263.0,0.055,NaN,1600.0,Yunkin  Punkin ,Pumpkin Ale,356.0,12.0
1264.0,0.05,18.0,1484.0,Summer Paradise,American Pale Wheat Ale,356.0,12.0
1265.0,0.09,30.0,1356.0,Monk from the  Yunk,Tripel,356.0,12.0
1266.0,0.06,14.0,1355.0,Schuylkill Punch,Fruit / Vegetable Beer,356.0,12.0
1267.0,0.085,85.0,1334.0,Dreamin  Double IPA,American Double / Imperial IPA,356.0,12.0
1268.0,0.099,93.0,1674.0,Chaotic Double IPA,American Double / Imperial IPA,346.0,12.0
1269.0,0.08,88.0,1673.0,Manzanita IPA,American IPA,346.0,12.0
1270.0,0.06,25.0,1672.0,Riverwalk Blonde Ale,American Blonde Ale,346.0,12.0
1271.0,0.095,49.0,1671.0,Gillespie Brown Ale,American Brown Ale,346.0,12.0
1272.0,0.066,44.0,1670.0,Manzanita Pale Ale,American Pale Ale (APA),346.0,12.0
1273.0,0.047,NaN,1262.0,Marble Pilsner,German Pilsener,443.0,12.0
1274.0,0.062,NaN,845.0,Marble India Pale Ale,American IPA,443.0,12.0
1275.0,0.072,NaN,1783.0,Toughcats IPA,American IPA,317.0,16.0
1276.0,0.05,NaN,1717.0,Tug Pale Ale,American Pale Ale (APA),317.0,16.0
1277.0,0.099,NaN,1716.0,Sexy Chaos,Russian Imperial Stout,317.0,16.0
1278.0,0.063,NaN,1516.0,Ace Hole American Pale Ale,American Pale Ale (APA),317.0,16.0
1279.0,0.0969999999999999,NaN,725.0,Cant Dog Imperial Pale Ale,American Double / Imperial IPA,317.0,16.0
1280.0,0.05,20.0,2308.0,River House,Saison / Farmhouse Ale,161.0,16.0
1281.0,0.065,47.0,2268.0,Pretzel Stout,American Stout,161.0,16.0
1282.0,0.05,35.0,2197.0,Rubberneck Red,American Amber / Red Ale,161.0,16.0
1283.0,0.08,NaN,2120.0,The Imperial Texan,American Double / Imperial IPA,161.0,16.0
1284.0,0.08,NaN,1234.0,The Imperial Texan,American Double / Imperial IPA,161.0,12.0
1285.0,0.05,NaN,1233.0,Day Break 4-Grain Breakfast Beer,Rye Beer,161.0,16.0
1286.0,0.05,NaN,1232.0,River House Saison,Saison / Farmhouse Ale,161.0,12.0
1287.0,0.065,NaN,1231.0,There Will Be Stout,American Stout,161.0,12.0
1288.0,0.065,60.0,1831.0,Our Legacy IPA,American IPA,299.0,12.0
1289.0,0.042,NaN,1359.0,Saranac Shandy,Shandy,299.0,12.0
1290.0,0.065,60.0,1135.0,Our Legacy IPA,American IPA,299.0,16.0
1291.0,0.051,NaN,960.0,Saranac Golden Pilsener (2003),German Pilsener,299.0,12.0
1292.0,0.045,NaN,959.0,Saranac Adirondack Light (2002),Light Lager,299.0,12.0
1293.0,0.045,NaN,958.0,DAX Light (1998),Light Lager,299.0,12.0
1294.0,0.048,NaN,957.0,Saranac Traditional Lager (2000),American Pale Lager,299.0,12.0
1295.0,0.047,NaN,956.0,Pomegranate Wheat (2008),Fruit / Vegetable Beer,299.0,12.0
1296.0,0.05,12.0,773.0,Blueberry Blonde Ale,American Blonde Ale,299.0,12.0
1297.0,0.06,NaN,686.0,Saranac White IPA,American IPA,299.0,12.0
1298.0,0.047,NaN,453.0,Saranac Summer Ale (2011),American Pale Wheat Ale,299.0,12.0
1299.0,0.055,NaN,150.0,Saranac Pale Ale (12 oz.),English Pale Ale,299.0,12.0
1300.0,0.055,NaN,133.0,Saranac Pale Ale (16 oz.),English Pale Ale,299.0,16.0
1301.0,0.051,20.0,1578.0,Lahaina Town Brown,American Brown Ale,375.0,12.0
1302.0,0.055,NaN,1429.0,Pau Hana Pilsner,Czech Pilsener,375.0,12.0
1303.0,0.05,NaN,1271.0,Lemongrass Saison,Saison / Farmhouse Ale,375.0,12.0
1304.0,0.07,NaN,713.0,Aloha B’ak’tun,Belgian Strong Dark Ale,375.0,12.0
1305.0,0.0819999999999999,NaN,712.0,Liquid Breadfruit,Fruit / Vegetable Beer,375.0,12.0
1306.0,0.06,24.0,690.0,Sobrehumano Palena ole,American Amber / Red Ale,375.0,12.0
1307.0,0.05,12.0,547.0,La Perouse White,Witbier,375.0,12.0
1308.0,0.068,68.0,435.0,Flyin  HI.P.Hay,American IPA,375.0,12.0
1309.0,0.055,15.0,313.0,Mana Wheat,American Pale Wheat Ale,375.0,12.0
1310.0,0.045,18.0,33.0,Bikini Blonde Lager,Munich Helles Lager,375.0,12.0
1311.0,0.057,30.0,32.0,CoCoNut Porter,American Porter,375.0,12.0
1312.0,0.062,65.0,31.0,Big Swell IPA,American IPA,375.0,12.0
1313.0,0.037,34.0,1237.0,Pit Stop Chocolate Porter,American Porter,448.0,12.0
1314.0,0.037,21.0,1236.0,Pace Setter Belgian Style Wit,Witbier,448.0,12.0
1315.0,0.037,53.0,1047.0,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),448.0,12.0
1316.0,0.069,NaN,1986.0,Bushwhacker Cider,Cider,254.0,16.0
1317.0,0.069,NaN,1985.0,Weim-R-Iner,Cider,254.0,16.0
1318.0,0.069,NaN,1984.0,Cherry Bomb,Cider,254.0,16.0
1319.0,0.072,75.0,2186.0,Tsunami IPA,American IPA,203.0,19.2
1320.0,0.072,75.0,2185.0,Tsunami IPA,American IPA,203.0,12.0
1321.0,0.042,22.0,2184.0,Humpback Blonde Ale,American Blonde Ale,203.0,12.0
1322.0,0.052,27.0,2178.0,Hawaiian Crow Porter,American Porter,203.0,12.0
1323.0,0.052,23.0,2177.0,Volcano Red Ale,American Amber / Red Ale,203.0,12.0
1324.0,0.054,42.0,2176.0,Mauna Kea Pale Ale,American Pale Ale (APA),203.0,12.0
1325.0,0.053,11.0,1508.0,Shark Bait,Fruit / Vegetable Beer,393.0,12.0
1326.0,0.053,30.0,1507.0,Gator Tail Brown Ale,American Brown Ale,393.0,12.0
1327.0,0.071,62.0,1506.0,Miami Vice IPA,American IPA,393.0,12.0
1328.0,0.053,16.0,1325.0,Big Rod Coconut Ale,American Blonde Ale,393.0,12.0
1329.0,0.0559999999999999,NaN,174.0,Mickey Finn s Amber Ale,American Amber / Red Ale,552.0,12.0
1330.0,0.063,61.0,2093.0,Pleasure Town,American IPA,223.0,12.0
1331.0,0.063,61.0,1814.0,Pleasure Town IPA,American IPA,223.0,12.0
1332.0,0.048,12.0,587.0,Snowshoe White Ale,Witbier,223.0,12.0
1333.0,0.05,24.0,586.0,Kodiak Brown Ale,American Brown Ale,223.0,12.0
1334.0,0.057,70.0,434.0,Sockeye Red IPA,American IPA,223.0,12.0
1335.0,0.08,100.0,2668.0,Habitus (2014),American Double / Imperial IPA,3.0,16.0
1336.0,0.075,85.0,2667.0,Solis,American IPA,3.0,16.0
1337.0,0.06,24.0,2666.0,Jucundus,Wheat Ale,3.0,16.0
1338.0,0.08,100.0,2664.0,Habitus,American Double / Imperial IPA,3.0,16.0
1339.0,0.063,30.0,2663.0,Grazias,Cream Ale,3.0,16.0
1340.0,0.0579999999999999,28.0,2662.0,Claritas,Kölsch,3.0,16.0
1341.0,0.083,NaN,2535.0,Vinyl Frontier,American Double / Imperial IPA,65.0,24.0
1342.0,0.08,NaN,2534.0,Disco Superfly,American IPA,65.0,24.0
1343.0,0.075,NaN,2533.0,Misty Mountain Hop,American IPA,65.0,24.0
1344.0,0.075,NaN,2532.0,One-Hit Wonderful,Belgian IPA,65.0,24.0
1345.0,0.065,NaN,2531.0,En Parfaite Harmonie,Saison / Farmhouse Ale,65.0,24.0
1346.0,0.043,8.0,2530.0,Daft Funk,Berliner Weissbier,65.0,24.0
1347.0,0.075,NaN,2529.0,Love In An Ellavator,American IPA,65.0,24.0
1348.0,0.053,NaN,2528.0,Spin Doctor,American Pale Ale (APA),65.0,24.0
1349.0,0.05,NaN,1612.0,Keeper (Current),American Pilsner,363.0,12.0
1350.0,0.068,NaN,1611.0,Better Half,American IPA,363.0,12.0
1351.0,0.048,NaN,1273.0,SNO White Ale,Witbier,440.0,16.0
1352.0,0.048,NaN,365.0,BRIK Irish Red Ale,Irish Red Ale,440.0,16.0
1353.0,NaN,NaN,273.0,AXL Pale Ale,American Pale Ale (APA),440.0,16.0
1354.0,0.087,80.0,1884.0,Hop Freak,American Double / Imperial IPA,284.0,16.0
1355.0,0.051,24.0,1272.0,Louie s Demise Amber Ale,American Amber / Red Ale,284.0,16.0
1356.0,0.075,51.0,1080.0,Hop Happy,American IPA,284.0,16.0
1357.0,0.065,20.0,932.0,Booyah Farmhouse Ale,Saison / Farmhouse Ale,284.0,16.0
1358.0,0.092,NaN,776.0,O-Gii,Witbier,284.0,16.0
1359.0,0.048,18.0,172.0,Flaming Damsel Lager (2010),Vienna Lager,284.0,16.0
1360.0,0.051,24.0,171.0,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,284.0,16.0
1361.0,0.099,NaN,2361.0,Axe Head Malt Liquor,American Malt Liquor,134.0,24.0
1362.0,0.054,NaN,2359.0,Huber Bock (2014),Bock,134.0,16.0
1363.0,0.04,NaN,2358.0,Minhas Light (2012),Light Lager,134.0,12.0
1364.0,0.05,NaN,2282.0,Huber,American Pale Lager,134.0,12.0
1365.0,0.062,NaN,2281.0,Clear Creek Ice,American Pale Lager,134.0,16.0
1366.0,0.062,NaN,2280.0,Clear Creek Ice,American Pale Lager,134.0,12.0
1367.0,0.055,NaN,2279.0,Mountain Crest,American Pale Lager,134.0,16.0
1368.0,0.055,NaN,2278.0,Mountain Crest,American Pale Lager,134.0,12.0
1369.0,0.055,NaN,2277.0,Mountain Creek (2013),American Pale Lager,134.0,12.0
1370.0,0.05,NaN,2276.0,Boxer,American Adjunct Lager,134.0,24.0
1371.0,0.042,NaN,2275.0,Boxer Light,Light Lager,134.0,12.0
1372.0,0.055,NaN,2274.0,Boxer Ice,American Adjunct Lager,134.0,12.0
1373.0,0.05,NaN,2273.0,Boxer,American Adjunct Lager,134.0,12.0
1374.0,0.05,NaN,2442.0,Cortez Gold,Belgian Pale Ale,98.0,32.0
1375.0,0.068,66.0,2441.0,Mission IPA,American IPA,98.0,32.0
1376.0,0.048,44.0,1460.0,El Conquistador Extra Pale Ale,American Pale Ale (APA),98.0,32.0
1377.0,0.092,75.0,1459.0,Shipwrecked Double IPA,American Double / Imperial IPA,98.0,32.0
1378.0,0.04,NaN,1476.0,Squeaky Bike Nut Brown Ale,American Brown Ale,399.0,16.0
1379.0,0.04,NaN,902.0,Dead Horse Amber,American Pale Wheat Ale,399.0,16.0
1380.0,0.04,NaN,645.0,Rocket Bike American Lager,California Common / Steam Beer,399.0,16.0
1381.0,0.04,NaN,644.0,Johnny s American IPA,American IPA,399.0,16.0
1382.0,0.055,NaN,337.0,Boneshaker Brown Ale,English Brown Ale,547.0,24.0
1383.0,0.0559999999999999,NaN,336.0,Iron Mike Pale Ale,American Pale Ale (APA),547.0,24.0
1384.0,0.042,NaN,2236.0,Monkadelic,American Pale Ale (APA),189.0,12.0
1385.0,0.075,85.0,2159.0,City of the Sun,American IPA,209.0,16.0
1386.0,0.068,75.0,2157.0,Booming Rollers,American IPA,209.0,16.0
1387.0,0.052,50.0,2156.0,Oneida,American Pale Ale (APA),209.0,16.0
1388.0,0.067,75.0,2154.0,Aurora ,American Amber / Red Ale,209.0,16.0
1389.0,0.055,30.0,1495.0,Lomaland,Saison / Farmhouse Ale,209.0,16.0
1390.0,0.047,46.0,1494.0,Fortunate Islands,American Pale Wheat Ale,209.0,16.0
1391.0,0.0579999999999999,40.0,1493.0,Black House,American Stout,209.0,16.0
1392.0,0.065,115.0,1492.0,Blazing World,American Amber / Red Ale,209.0,16.0
1393.0,0.05,NaN,327.0,Wapiti Amber Ale,American Amber / Red Ale,549.0,12.0
1394.0,0.054,NaN,719.0,Sweet Georgia Brown,American Brown Ale,514.0,16.0
1395.0,0.087,NaN,718.0,Rich Man s IIPA,American Double / Imperial IPA,514.0,16.0
1396.0,0.0579999999999999,NaN,717.0,Monkey Paw Oatmeal Pale Ale,American Pale Ale (APA),514.0,16.0
1397.0,0.0559999999999999,28.0,1907.0,Montauk Summer Ale,American Blonde Ale,276.0,12.0
1398.0,0.06,49.0,1906.0,Driftwood Ale,Extra Special / Strong Bitter (ESB),276.0,12.0
1399.0,0.0559999999999999,18.0,1756.0,When Helles Freezes Over,Munich Helles Lager,326.0,12.0
1400.0,0.049,24.0,1617.0,Morgan Street Oktoberfest,Märzen / Oktoberfest,326.0,12.0
1401.0,0.047,14.0,1052.0,Honey Wheat,American Pale Wheat Ale,326.0,12.0
1402.0,0.046,24.0,1051.0,Black Bear Dark Lager,Schwarzbier,326.0,12.0
1403.0,0.05,35.0,1046.0,Golden Pilsner,German Pilsener,326.0,12.0
1404.0,0.052,21.0,2413.0,Cali Creamin ,Cream Ale,111.0,12.0
1405.0,0.05,NaN,419.0,Second Wind Pale Ale,American Pale Ale (APA),540.0,12.0
1406.0,0.05,NaN,408.0,Sunny Haze,Hefeweizen,540.0,12.0
1407.0,0.052,21.0,2237.0,Towhead,American Blonde Ale,188.0,12.0
1408.0,0.07,70.0,2208.0,Lil  Helper,American IPA,188.0,12.0
1409.0,0.0819999999999999,NaN,1952.0,Train Wreck,American Amber / Red Ale,260.0,16.0
1410.0,0.085,NaN,768.0,Full Moon Belgian White Ale,Witbier,507.0,12.0
1411.0,0.072,NaN,625.0,Desert Magic IPA,American IPA,507.0,12.0
1412.0,0.042,NaN,326.0,Up River Light,Light Lager,507.0,12.0
1413.0,0.085,NaN,132.0,Full Moon Belgian White Ale (2007),Witbier,507.0,12.0
1414.0,0.055,NaN,131.0,Dry Heat Hefeweizen (2006),Hefeweizen,507.0,12.0
1415.0,0.05,NaN,1598.0,Mustang Sixty-Six,American Amber / Red Lager,366.0,12.0
1416.0,0.04,NaN,862.0,Mustang  33,American Pale Lager,366.0,12.0
1417.0,0.04,NaN,699.0,Session  33 (2011),American Pale Lager,366.0,12.0
1418.0,0.053,10.0,421.0,Mustang Golden Ale,American Blonde Ale,366.0,12.0
1419.0,0.053,14.0,420.0,Washita Wheat,American Pale Wheat Ale,366.0,12.0
1420.0,0.037,10.0,2345.0,Gansett Light,Light Lager,143.0,16.0
1421.0,0.052,30.0,2224.0,Bohemian Pils,American Pilsner,143.0,16.0
1422.0,0.053,30.0,1775.0,Autocrat Coffee Milk Stout,Milk / Sweet Stout,143.0,16.0
1423.0,0.086,35.0,1291.0,Narragansett Bohemian Pilsner,German Pilsener,143.0,16.0
1424.0,0.042,24.0,1093.0,Narragansett Summer Ale,American Pale Wheat Ale,143.0,12.0
1425.0,0.05,22.0,580.0,Narragansett Cream Ale,Cream Ale,143.0,16.0
1426.0,0.042,24.0,403.0,Narragansett Summer Ale,American Pale Wheat Ale,143.0,16.0
1427.0,0.07,22.0,316.0,Narragansett Porter,American Porter,143.0,16.0
1428.0,0.065,32.0,315.0,Narragansett Bock,Bock,143.0,16.0
1429.0,0.055,15.0,314.0,Narragansett Fest Lager,Märzen / Oktoberfest,143.0,16.0
1430.0,0.053,NaN,1537.0,Undun Blonde Ale,American Blonde Ale,387.0,16.0
1431.0,0.074,NaN,1536.0,CuDa Cascadian Dark Ale,American Black Ale,387.0,16.0
1432.0,0.085,86.0,1265.0,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,387.0,16.0
1433.0,0.085,86.0,747.0,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,387.0,16.0
1434.0,0.074,NaN,746.0,CuDa Cascadian Dark Ale (2012),American Black Ale,387.0,16.0
1435.0,0.053,NaN,654.0,Undun Blonde Ale (2012),American Blonde Ale,387.0,16.0
1436.0,0.061,11.0,1705.0,Wick For Brains,Pumpkin Ale,337.0,12.0
1437.0,0.065,65.0,1148.0,Nebraska India Pale Ale,American IPA,337.0,12.0
1438.0,0.048,10.0,1147.0,EOS Hefeweizen,Hefeweizen,337.0,12.0
1439.0,0.048,15.0,1146.0,Brunette Nut Brown Ale,English Brown Ale,337.0,12.0
1440.0,0.057,29.0,1145.0,Cardinal Pale Ale,American Pale Ale (APA),337.0,12.0
1441.0,0.066,NaN,1758.0,County Line IPA,American IPA,325.0,12.0
1442.0,0.048,NaN,1757.0,Trauger Pilsner,German Pilsener,325.0,12.0
1443.0,0.045,40.0,2475.0,Slow Ride,American IPA,82.0,12.0
1444.0,0.065,70.0,2230.0,Ranger IPA,American IPA,82.0,12.0
1445.0,0.05,29.0,1987.0,Shift,American Pale Lager,82.0,12.0
1446.0,0.0559999999999999,21.0,1978.0,1554 Black Lager,Euro Dark Lager,82.0,12.0
1447.0,0.048,NaN,1975.0,Blue Paddle,Czech Pilsener,82.0,12.0
1448.0,0.055,NaN,1737.0,California Route,American Amber / Red Lager,82.0,12.0
1449.0,0.052,NaN,1707.0,Snapshot,American Pale Wheat Ale,82.0,16.0
1450.0,0.048,NaN,1690.0,Sunshine Wheat Beer,American Pale Wheat Ale,82.0,12.0
1451.0,0.052,18.0,1586.0,Fat Tire Amber Ale,American Amber / Red Ale,82.0,12.0
1452.0,0.05,29.0,952.0,Shift (1),American Pale Lager,82.0,12.0
1453.0,0.052,18.0,748.0,Fat Tire Amber Ale (2011),American Amber / Red Ale,82.0,12.0
1454.0,0.05,29.0,578.0,Shift,American Pale Lager,82.0,16.0
1455.0,0.065,70.0,564.0,Ranger IPA,American IPA,82.0,16.0
1456.0,0.052,18.0,563.0,Fat Tire Amber Ale,American Amber / Red Ale,82.0,16.0
1457.0,0.065,70.0,115.0,Ranger IPA (Current),American IPA,82.0,12.0
1458.0,0.048,NaN,72.0,Sunshine Wheat Beer (2009),American Pale Wheat Ale,82.0,12.0
1459.0,0.052,18.0,71.0,Fat Tire Amber Ale (2008),American Amber / Red Ale,82.0,12.0
1460.0,0.034,6.0,1417.0,Weiss Trash Culture,Berliner Weissbier,410.0,12.0
1461.0,0.062,NaN,885.0,Sea Hag IPA,American IPA,410.0,12.0
1462.0,0.05,NaN,884.0,Elm City Pilsner,American Pilsner,410.0,12.0
1463.0,0.05,NaN,757.0,Atlantic Amber Ale (2004),American Amber / Red Ale,410.0,12.0
1464.0,0.09,NaN,568.0,668 Neighbor of the Beast12 oz.,Belgian Pale Ale,410.0,12.0
1465.0,0.088,85.0,320.0,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,410.0,12.0
1466.0,0.09,NaN,43.0,668 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,410.0,16.0
1467.0,0.088,85.0,42.0,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,410.0,16.0
1468.0,0.05,NaN,41.0,Elm City Lager (2007),American Pilsner,410.0,12.0
1469.0,0.05,NaN,40.0,Atlantic Amber Ale (2007),American Amber / Red Ale,410.0,12.0
1470.0,0.062,NaN,39.0,Sea Hag IPA (Current),American IPA,410.0,12.0
1471.0,0.05,NaN,2272.0,Rebirth Pale Ale,American Pale Ale (APA),174.0,12.0
1472.0,0.068,NaN,1582.0,Irish Channel Stout,American Stout,174.0,16.0
1473.0,0.088,NaN,1114.0,MechaHopzilla,American Double / Imperial IPA,174.0,16.0
1474.0,0.065,NaN,486.0,Hopitoulas IPA,American IPA,174.0,16.0
1475.0,0.039,NaN,485.0,NOLA Brown Ale,English Dark Mild Ale,174.0,12.0
1476.0,0.049,NaN,484.0,NOLA Blonde Ale,American Blonde Ale,174.0,12.0
1477.0,0.0559999999999999,20.0,2043.0,Skylight,Dunkelweizen,241.0,12.0
1478.0,0.0559999999999999,30.0,2042.0,Kadigan,American Blonde Ale,241.0,12.0
1479.0,0.052,50.0,2041.0,Dammit Jim!,American Amber / Red Ale,241.0,12.0
1480.0,0.054,NaN,646.0,Nut Brown Ale,English Brown Ale,518.0,12.0
1481.0,0.046,NaN,165.0,White Ale,Witbier,518.0,12.0
1482.0,0.042,35.0,2050.0,Cream Ale,Cream Ale,238.0,12.0
1483.0,0.072,NaN,915.0,Green Head IPA,American IPA,495.0,12.0
1484.0,0.054,NaN,914.0,Plum Island Belgian White,Witbier,495.0,12.0
1485.0,0.055,NaN,913.0,Newburyport Pale Ale,American Pale Ale (APA),495.0,12.0
1486.0,0.055,NaN,1811.0,Marblehead,American Amber / Red Ale,305.0,16.0
1487.0,0.051,31.0,1622.0,Jam Session,American Pale Ale (APA),359.0,16.0
1488.0,0.072,80.0,1621.0,Hop Drop  N Roll IPA,American IPA,359.0,16.0
1489.0,0.06,NaN,1307.0,Paleo IPA,English India Pale Ale (IPA),431.0,12.0
1490.0,0.061,NaN,1306.0,Buck Snort Stout,American Stout,431.0,12.0
1491.0,0.055,NaN,1305.0,Station 33 Firehouse Red,Irish Red Ale,431.0,12.0
1492.0,0.045,NaN,1304.0,Slimy Pebble Pils,German Pilsener,431.0,12.0
1493.0,0.045,50.0,2692.0,Get Together,American IPA,0.0,16.0
1494.0,0.049,26.0,2691.0,Maggie s Leap,Milk / Sweet Stout,0.0,16.0
1495.0,0.048,19.0,2690.0,Wall s End,English Brown Ale,0.0,16.0
1496.0,0.06,38.0,2689.0,Pumpion,Pumpkin Ale,0.0,16.0
1497.0,0.06,25.0,2688.0,Stronghold,American Porter,0.0,16.0
1498.0,0.0559999999999999,47.0,2687.0,Parapet ESB,Extra Special / Strong Bitter (ESB),0.0,16.0
1499.0,0.069,NaN,1854.0,Blue Boots IPA,American IPA,293.0,16.0
1500.0,0.063,NaN,1227.0,Hoppy Bitch IPA,American IPA,450.0,16.0
1501.0,0.063,42.0,1226.0,Three Skulls Ale Pale Ale,American Pale Ale (APA),450.0,16.0
1502.0,0.045,NaN,541.0,Walter s Premium Pilsener Beer,German Pilsener,529.0,12.0
1503.0,0.045,NaN,109.0,Floppin  Crappie,American Pale Wheat Ale,529.0,12.0
1504.0,0.043,NaN,1917.0,Left of the Dial IPA,American IPA,271.0,12.0
1505.0,0.04,NaN,1190.0,Notch Session Pils,Czech Pilsener,271.0,12.0
1506.0,0.055,NaN,1264.0,O Fallon Pumpkin Beer,Pumpkin Ale,442.0,12.0
1507.0,0.061,66.0,1258.0,5 Day IPA,American IPA,442.0,12.0
1508.0,0.051,7.0,128.0,O Fallon Wheach,Fruit / Vegetable Beer,442.0,12.0
1509.0,0.067,70.0,2331.0,Watershed IPA,American IPA,150.0,12.0
1510.0,0.054,24.0,1669.0,Oakshire Amber Ale,American Amber / Red Ale,150.0,12.0
1511.0,0.0579999999999999,27.0,1668.0,Overcast Espresso Stout,American Stout,150.0,12.0
1512.0,0.067,70.0,999.0,Watershed IPA (2013),American IPA,150.0,12.0
1513.0,0.0819999999999999,25.0,2247.0,Lake Monster,Baltic Porter,184.0,16.0
1514.0,0.049,27.0,2071.0,London Homesick Ale,English Bitter,184.0,12.0
1515.0,0.048,35.0,2070.0,Luchesa Lager,Keller Bier / Zwickel Bier,184.0,12.0
1516.0,0.048,35.0,2069.0,Slow Ride,American Pale Ale (APA),184.0,12.0
1517.0,0.047,NaN,2192.0,Occidental Hefeweizen,American Pale Wheat Ale,200.0,16.0
1518.0,0.051,NaN,1130.0,Occidental Dunkel,Dunkelweizen,200.0,16.0
1519.0,0.05,NaN,1129.0,Occidental Altbier,Altbier,200.0,16.0
1520.0,0.045,NaN,1081.0,Occidental Kölsch,Kölsch,200.0,16.0
1521.0,0.092,72.0,2335.0,Perpetual Darkness,Belgian Strong Dark Ale,148.0,12.0
1522.0,0.087,29.0,2334.0,Clan Warrior,Scotch Ale / Wee Heavy,148.0,12.0
1523.0,0.054,36.0,2333.0,Psycho Penguin Vanilla Porter,American Porter,148.0,12.0
1524.0,0.047,NaN,1721.0,Heliocentric Hefeweizen,Hefeweizen,148.0,12.0
1525.0,0.051,NaN,1720.0,Ghose Drifter Pale Ale,American Pale Ale (APA),148.0,12.0
1526.0,0.051,NaN,1431.0,Ghost Rider Pale Ale (2013),American Pale Ale (APA),148.0,12.0
1527.0,0.047,NaN,1430.0,Helios Hefeweizen (2013),Hefeweizen,148.0,12.0
1528.0,0.095,19.0,1059.0,The Hole in Hadrian s Wall,Scottish Ale,471.0,16.0
1529.0,0.065,26.0,1058.0,33 Select Brown Ale,American Brown Ale,471.0,16.0
1530.0,0.06,29.0,603.0,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,471.0,16.0
1531.0,0.05,45.0,602.0,Boji Blue Pale Ale,American Pale Ale (APA),471.0,16.0
1532.0,0.057,26.0,601.0,Winter Games Select #32 Stout,American Stout,471.0,16.0
1533.0,0.05,23.0,600.0,Boji Beach Golden Rye Ale,Rye Beer,471.0,16.0
1534.0,0.06,NaN,1828.0,Hopsmith Pale Lager,American Pale Lager,301.0,16.0
1535.0,0.065,65.0,1487.0,Falling Down Brown Ale,American Brown Ale,301.0,16.0
1536.0,0.068,NaN,1486.0,Resolution Rye Stout,American Stout,301.0,16.0
1537.0,0.055,NaN,1485.0,Plowshare Porter,American Porter,301.0,16.0
1538.0,0.046,20.0,1394.0,Old Forge Pumpkin Ale,Pumpkin Ale,301.0,16.0
1539.0,0.045,NaN,1381.0,Endless Sun Ale,American Pale Wheat Ale,301.0,16.0
1540.0,0.065,NaN,900.0,Celestial Blonde Ale,American Blonde Ale,301.0,16.0
1541.0,0.075,NaN,891.0,Overbite IPA,American IPA,301.0,16.0
1542.0,0.055,NaN,509.0,T-Rail Pale Ale,American Pale Ale (APA),301.0,16.0
1543.0,0.048,NaN,508.0,Endless Summer Ale (2011),American Pale Wheat Ale,301.0,16.0
1544.0,0.053,NaN,1530.0,Clem s Gold,American Pale Lager,390.0,16.0
1545.0,0.055,NaN,1529.0,Lizzy s Red,American Amber / Red Lager,390.0,16.0
1546.0,0.067,NaN,1528.0,Orlison India Pale Lager,American Pale Lager,390.0,16.0
1547.0,0.042,NaN,1527.0,Brünette,Euro Dark Lager,390.0,16.0
1548.0,0.0409999999999999,NaN,1526.0,Havanüther,Light Lager,390.0,16.0
1549.0,0.065,NaN,2113.0,Lyric Ale,Saison / Farmhouse Ale,216.0,12.0
1550.0,0.053,NaN,2112.0,Atalanta,Saison / Farmhouse Ale,216.0,12.0
1551.0,0.049,35.0,2302.0,Pinner Throwback IPA,American IPA,166.0,12.0
1552.0,0.052,NaN,1883.0,Centennial State Pale Ale,American Pale Ale (APA),166.0,19.2
1553.0,0.08,NaN,1859.0,Old Chub NITRO,Scotch Ale / Wee Heavy,166.0,16.0
1554.0,NaN,NaN,1796.0,The CROWLER™,?,166.0,32.0
1555.0,NaN,NaN,1790.0,CAN D AID Foundation,?,166.0,12.0
1556.0,NaN,NaN,1752.0,Icey.P.A.,American IPA,166.0,16.0
1557.0,0.05,NaN,1751.0,One Nut Brown,English Brown Ale,166.0,12.0
1558.0,NaN,NaN,1750.0,Birth IPA,American IPA,166.0,12.0
1559.0,0.065,65.0,1444.0,Dale s Pale Ale,American Pale Ale (APA),166.0,12.0
1560.0,0.065,65.0,1252.0,Dale s Pale Ale,American Pale Ale (APA),166.0,12.0
