REG_ADM,ANNEE,MOIS,TYPE,NOMBRE
13-LAVAL,2021.0,5.0,03 - Nombre d'infractions constatées,27
13-LAVAL,2021.0,5.0,07 - Montant des amendes imposées,750
13-LAVAL,2021.0,5.0,08 - Nombre d'échantillons prélevés,27
13-LAVAL,2021.0,5.0,09 - Nombre d'analyses,96
13-LAVAL,2021.0,5.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),260
13-LAVAL,2021.0,6.0,01 - Nombre d'inspections,122
13-LAVAL,2021.0,6.0,02 - Nombre d'avis de non-conformité,21
13-LAVAL,2021.0,6.0,03 - Nombre d'infractions constatées,31
13-LAVAL,2021.0,6.0,07 - Montant des amendes imposées,1500
13-LAVAL,2021.0,6.0,08 - Nombre d'échantillons prélevés,46
13-LAVAL,2021.0,6.0,09 - Nombre d'analyses,162
13-LAVAL,2021.0,6.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),24
13-LAVAL,2021.0,6.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),13
13-LAVAL,2021.0,7.0,01 - Nombre d'inspections,121
13-LAVAL,2021.0,7.0,02 - Nombre d'avis de non-conformité,32
13-LAVAL,2021.0,7.0,03 - Nombre d'infractions constatées,40
13-LAVAL,2021.0,7.0,07 - Montant des amendes imposées,2750
13-LAVAL,2021.0,7.0,08 - Nombre d'échantillons prélevés,34
13-LAVAL,2021.0,7.0,09 - Nombre d'analyses,79
13-LAVAL,2021.0,7.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),10
13-LAVAL,2021.0,7.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),20
13-LAVAL,2021.0,7.0,23 - Nombre d'avis administratifs émis par la direction,1
13-LAVAL,2021.0,8.0,01 - Nombre d'inspections,95
13-LAVAL,2021.0,8.0,02 - Nombre d'avis de non-conformité,16
13-LAVAL,2021.0,8.0,03 - Nombre d'infractions constatées,24
13-LAVAL,2021.0,8.0,07 - Montant des amendes imposées,750
13-LAVAL,2021.0,8.0,08 - Nombre d'échantillons prélevés,31
13-LAVAL,2021.0,8.0,09 - Nombre d'analyses,87
13-LAVAL,2021.0,8.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),70
13-LAVAL,2021.0,8.0,23 - Nombre d'avis administratifs émis par la direction,1
13-LAVAL,2021.0,9.0,01 - Nombre d'inspections,130
13-LAVAL,2021.0,9.0,02 - Nombre d'avis de non-conformité,33
13-LAVAL,2021.0,9.0,03 - Nombre d'infractions constatées,36
13-LAVAL,2021.0,9.0,07 - Montant des amendes imposées,1250
13-LAVAL,2021.0,9.0,08 - Nombre d'échantillons prélevés,56
13-LAVAL,2021.0,9.0,09 - Nombre d'analyses,97
13-LAVAL,2021.0,9.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),89
14-LANAUDIERE,2021.0,2.0,08 - Nombre d'échantillons prélevés,8
14-LANAUDIERE,2021.0,2.0,09 - Nombre d'analyses,33
14-LANAUDIERE,2021.0,2.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),5
14-LANAUDIERE,2021.0,1.0,12 - Nombre de plaintes enregistrées,19
14-LANAUDIERE,2021.0,2.0,12 - Nombre de plaintes enregistrées,23
14-LANAUDIERE,2021.0,3.0,12 - Nombre de plaintes enregistrées,15
14-LANAUDIERE,2021.0,4.0,12 - Nombre de plaintes enregistrées,23
14-LANAUDIERE,2021.0,5.0,12 - Nombre de plaintes enregistrées,22
14-LANAUDIERE,2021.0,6.0,12 - Nombre de plaintes enregistrées,29
14-LANAUDIERE,2021.0,7.0,12 - Nombre de plaintes enregistrées,20
12-CHAUDIERE-APPALACHES,2021.0,3.0,03 - Nombre d'infractions constatées,20
12-CHAUDIERE-APPALACHES,2021.0,3.0,07 - Montant des amendes imposées,3500
12-CHAUDIERE-APPALACHES,2021.0,3.0,08 - Nombre d'échantillons prélevés,18
12-CHAUDIERE-APPALACHES,2021.0,3.0,09 - Nombre d'analyses,49
12-CHAUDIERE-APPALACHES,2021.0,3.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),4
12-CHAUDIERE-APPALACHES,2021.0,3.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),13
12-CHAUDIERE-APPALACHES,2021.0,4.0,01 - Nombre d'inspections,84
12-CHAUDIERE-APPALACHES,2021.0,4.0,02 - Nombre d'avis de non-conformité,10
12-CHAUDIERE-APPALACHES,2021.0,4.0,03 - Nombre d'infractions constatées,11
12-CHAUDIERE-APPALACHES,2021.0,4.0,08 - Nombre d'échantillons prélevés,30
12-CHAUDIERE-APPALACHES,2021.0,4.0,09 - Nombre d'analyses,76
12-CHAUDIERE-APPALACHES,2021.0,4.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),10
12-CHAUDIERE-APPALACHES,2021.0,4.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),23
12-CHAUDIERE-APPALACHES,2021.0,5.0,01 - Nombre d'inspections,77
12-CHAUDIERE-APPALACHES,2021.0,5.0,02 - Nombre d'avis de non-conformité,14
13-LAVAL,2021.0,2.0,12 - Nombre de plaintes enregistrées,8
13-LAVAL,2021.0,3.0,12 - Nombre de plaintes enregistrées,11
13-LAVAL,2021.0,4.0,12 - Nombre de plaintes enregistrées,16
13-LAVAL,2021.0,5.0,12 - Nombre de plaintes enregistrées,22
13-LAVAL,2021.0,6.0,12 - Nombre de plaintes enregistrées,13
13-LAVAL,2021.0,7.0,12 - Nombre de plaintes enregistrées,11
13-LAVAL,2021.0,8.0,12 - Nombre de plaintes enregistrées,20
13-LAVAL,2021.0,9.0,12 - Nombre de plaintes enregistrées,11
13-LAVAL,2021.0,10.0,12 - Nombre de plaintes enregistrées,4
12-CHAUDIERE-APPALACHES,2021.0,6.0,03 - Nombre d'infractions constatées,45
12-CHAUDIERE-APPALACHES,2021.0,6.0,08 - Nombre d'échantillons prélevés,8
12-CHAUDIERE-APPALACHES,2021.0,6.0,09 - Nombre d'analyses,20
12-CHAUDIERE-APPALACHES,2021.0,6.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),25
12-CHAUDIERE-APPALACHES,2021.0,6.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),14
12-CHAUDIERE-APPALACHES,2021.0,7.0,01 - Nombre d'inspections,177
12-CHAUDIERE-APPALACHES,2021.0,7.0,02 - Nombre d'avis de non-conformité,26
12-CHAUDIERE-APPALACHES,2021.0,7.0,03 - Nombre d'infractions constatées,33
12-CHAUDIERE-APPALACHES,2021.0,7.0,07 - Montant des amendes imposées,500
12-CHAUDIERE-APPALACHES,2021.0,7.0,08 - Nombre d'échantillons prélevés,23
12-CHAUDIERE-APPALACHES,2021.0,7.0,09 - Nombre d'analyses,68
12-CHAUDIERE-APPALACHES,2021.0,7.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),7
12-CHAUDIERE-APPALACHES,2021.0,7.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),59
12-CHAUDIERE-APPALACHES,2021.0,8.0,01 - Nombre d'inspections,144
12-CHAUDIERE-APPALACHES,2021.0,8.0,02 - Nombre d'avis de non-conformité,27
12-CHAUDIERE-APPALACHES,2021.0,8.0,03 - Nombre d'infractions constatées,37
12-CHAUDIERE-APPALACHES,2021.0,8.0,08 - Nombre d'échantillons prélevés,24
12-CHAUDIERE-APPALACHES,2021.0,8.0,09 - Nombre d'analyses,81
12-CHAUDIERE-APPALACHES,2021.0,8.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),57
12-CHAUDIERE-APPALACHES,2021.0,8.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),2
12-CHAUDIERE-APPALACHES,2021.0,9.0,01 - Nombre d'inspections,181
12-CHAUDIERE-APPALACHES,2021.0,9.0,02 - Nombre d'avis de non-conformité,29
12-CHAUDIERE-APPALACHES,2021.0,9.0,03 - Nombre d'infractions constatées,37
12-CHAUDIERE-APPALACHES,2021.0,9.0,08 - Nombre d'échantillons prélevés,38
12-CHAUDIERE-APPALACHES,2021.0,9.0,09 - Nombre d'analyses,43
12-CHAUDIERE-APPALACHES,2021.0,9.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),39
12-CHAUDIERE-APPALACHES,2021.0,9.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),7
13-LAVAL,2021.0,1.0,01 - Nombre d'inspections,114
13-LAVAL,2021.0,1.0,02 - Nombre d'avis de non-conformité,27
13-LAVAL,2021.0,1.0,03 - Nombre d'infractions constatées,35
13-LAVAL,2021.0,1.0,07 - Montant des amendes imposées,750
13-LAVAL,2021.0,1.0,08 - Nombre d'échantillons prélevés,23
13-LAVAL,2021.0,1.0,09 - Nombre d'analyses,72
13-LAVAL,2021.0,1.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),5
13-LAVAL,2021.0,1.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),36
13-LAVAL,2021.0,2.0,01 - Nombre d'inspections,112
13-LAVAL,2021.0,2.0,02 - Nombre d'avis de non-conformité,23
13-LAVAL,2021.0,2.0,03 - Nombre d'infractions constatées,34
13-LAVAL,2021.0,2.0,07 - Montant des amendes imposées,750
13-LAVAL,2021.0,2.0,08 - Nombre d'échantillons prélevés,35
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,5.0,03 - Nombre d'infractions constatées,5
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,5.0,12 - Nombre de plaintes enregistrées,4
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,6.0,01 - Nombre d'inspections,58
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,6.0,02 - Nombre d'avis de non-conformité,7
12-CHAUDIERE-APPALACHES,2021.0,5.0,12 - Nombre de plaintes enregistrées,10
12-CHAUDIERE-APPALACHES,2021.0,6.0,12 - Nombre de plaintes enregistrées,12
12-CHAUDIERE-APPALACHES,2021.0,7.0,12 - Nombre de plaintes enregistrées,23
12-CHAUDIERE-APPALACHES,2021.0,8.0,12 - Nombre de plaintes enregistrées,19
12-CHAUDIERE-APPALACHES,2021.0,9.0,12 - Nombre de plaintes enregistrées,9
12-CHAUDIERE-APPALACHES,2021.0,10.0,12 - Nombre de plaintes enregistrées,1
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,6.0,03 - Nombre d'infractions constatées,9
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,6.0,08 - Nombre d'échantillons prélevés,1
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,6.0,09 - Nombre d'analyses,7
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,6.0,12 - Nombre de plaintes enregistrées,5
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,7.0,01 - Nombre d'inspections,67
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,7.0,02 - Nombre d'avis de non-conformité,11
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,7.0,03 - Nombre d'infractions constatées,14
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,7.0,07 - Montant des amendes imposées,750
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,7.0,08 - Nombre d'échantillons prélevés,3
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,7.0,09 - Nombre d'analyses,19
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,7.0,12 - Nombre de plaintes enregistrées,4
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,7.0,23 - Nombre d'avis administratifs émis par la direction,1
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,8.0,01 - Nombre d'inspections,38
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,8.0,02 - Nombre d'avis de non-conformité,6
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,8.0,03 - Nombre d'infractions constatées,6
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,8.0,08 - Nombre d'échantillons prélevés,5
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,8.0,09 - Nombre d'analyses,24
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,8.0,12 - Nombre de plaintes enregistrées,7
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,9.0,01 - Nombre d'inspections,54
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,9.0,02 - Nombre d'avis de non-conformité,7
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,9.0,03 - Nombre d'infractions constatées,10
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,9.0,08 - Nombre d'échantillons prélevés,3
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,9.0,09 - Nombre d'analyses,7
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,9.0,12 - Nombre de plaintes enregistrées,2
12-CHAUDIERE-APPALACHES,2021.0,1.0,12 - Nombre de plaintes enregistrées,7
12-CHAUDIERE-APPALACHES,2021.0,2.0,12 - Nombre de plaintes enregistrées,11
12-CHAUDIERE-APPALACHES,2021.0,3.0,12 - Nombre de plaintes enregistrées,14
12-CHAUDIERE-APPALACHES,2021.0,4.0,12 - Nombre de plaintes enregistrées,9
12-CHAUDIERE-APPALACHES,2021.0,5.0,03 - Nombre d'infractions constatées,22
12-CHAUDIERE-APPALACHES,2021.0,5.0,07 - Montant des amendes imposées,2500
12-CHAUDIERE-APPALACHES,2021.0,5.0,08 - Nombre d'échantillons prélevés,13
12-CHAUDIERE-APPALACHES,2021.0,5.0,09 - Nombre d'analyses,30
12-CHAUDIERE-APPALACHES,2021.0,5.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),5
12-CHAUDIERE-APPALACHES,2021.0,5.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),48
12-CHAUDIERE-APPALACHES,2021.0,6.0,01 - Nombre d'inspections,132
12-CHAUDIERE-APPALACHES,2021.0,6.0,02 - Nombre d'avis de non-conformité,34
13-LAVAL,2021.0,1.0,12 - Nombre de plaintes enregistrées,11
12-CHAUDIERE-APPALACHES,2021.0,1.0,01 - Nombre d'inspections,95
12-CHAUDIERE-APPALACHES,2021.0,1.0,02 - Nombre d'avis de non-conformité,17
12-CHAUDIERE-APPALACHES,2021.0,1.0,03 - Nombre d'infractions constatées,27
12-CHAUDIERE-APPALACHES,2021.0,1.0,08 - Nombre d'échantillons prélevés,23
12-CHAUDIERE-APPALACHES,2021.0,1.0,09 - Nombre d'analyses,53
12-CHAUDIERE-APPALACHES,2021.0,1.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),5
12-CHAUDIERE-APPALACHES,2021.0,1.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),56
12-CHAUDIERE-APPALACHES,2021.0,2.0,01 - Nombre d'inspections,79
12-CHAUDIERE-APPALACHES,2021.0,2.0,02 - Nombre d'avis de non-conformité,19
12-CHAUDIERE-APPALACHES,2021.0,2.0,03 - Nombre d'infractions constatées,26
12-CHAUDIERE-APPALACHES,2021.0,2.0,07 - Montant des amendes imposées,2250
12-CHAUDIERE-APPALACHES,2021.0,2.0,08 - Nombre d'échantillons prélevés,37
12-CHAUDIERE-APPALACHES,2021.0,2.0,09 - Nombre d'analyses,93
12-CHAUDIERE-APPALACHES,2021.0,2.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),11
12-CHAUDIERE-APPALACHES,2021.0,2.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),4
12-CHAUDIERE-APPALACHES,2021.0,3.0,01 - Nombre d'inspections,76
12-CHAUDIERE-APPALACHES,2021.0,3.0,02 - Nombre d'avis de non-conformité,15
09-COTE-NORD,2021.0,9.0,02 - Nombre d'avis de non-conformité,8
09-COTE-NORD,2021.0,9.0,03 - Nombre d'infractions constatées,13
09-COTE-NORD,2021.0,9.0,07 - Montant des amendes imposées,250
10-NORD-DU-QUEBEC,2021.0,4.0,12 - Nombre de plaintes enregistrées,1
10-NORD-DU-QUEBEC,2021.0,5.0,12 - Nombre de plaintes enregistrées,1
10-NORD-DU-QUEBEC,2021.0,8.0,12 - Nombre de plaintes enregistrées,2
10-NORD-DU-QUEBEC,2021.0,9.0,12 - Nombre de plaintes enregistrées,2
10-NORD-DU-QUEBEC,2021.0,8.0,01 - Nombre d'inspections,3
10-NORD-DU-QUEBEC,2021.0,4.0,01 - Nombre d'inspections,2
10-NORD-DU-QUEBEC,2021.0,5.0,01 - Nombre d'inspections,3
10-NORD-DU-QUEBEC,2021.0,5.0,02 - Nombre d'avis de non-conformité,2
10-NORD-DU-QUEBEC,2021.0,5.0,03 - Nombre d'infractions constatées,2
10-NORD-DU-QUEBEC,2021.0,7.0,07 - Montant des amendes imposées,250
09-COTE-NORD,2021.0,2.0,03 - Nombre d'infractions constatées,18
09-COTE-NORD,2021.0,2.0,07 - Montant des amendes imposées,3000
09-COTE-NORD,2021.0,2.0,08 - Nombre d'échantillons prélevés,6
09-COTE-NORD,2021.0,2.0,09 - Nombre d'analyses,19
09-COTE-NORD,2021.0,3.0,01 - Nombre d'inspections,22
09-COTE-NORD,2021.0,3.0,02 - Nombre d'avis de non-conformité,3
09-COTE-NORD,2021.0,3.0,03 - Nombre d'infractions constatées,3
09-COTE-NORD,2021.0,4.0,01 - Nombre d'inspections,39
09-COTE-NORD,2021.0,4.0,02 - Nombre d'avis de non-conformité,12
09-COTE-NORD,2021.0,4.0,03 - Nombre d'infractions constatées,20
09-COTE-NORD,2021.0,4.0,07 - Montant des amendes imposées,1000
09-COTE-NORD,2021.0,4.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),3
09-COTE-NORD,2021.0,4.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),40
09-COTE-NORD,2021.0,5.0,01 - Nombre d'inspections,10
09-COTE-NORD,2021.0,5.0,02 - Nombre d'avis de non-conformité,2
09-COTE-NORD,2021.0,5.0,03 - Nombre d'infractions constatées,4
09-COTE-NORD,2021.0,5.0,07 - Montant des amendes imposées,250
09-COTE-NORD,2021.0,6.0,01 - Nombre d'inspections,25
09-COTE-NORD,2021.0,6.0,02 - Nombre d'avis de non-conformité,16
09-COTE-NORD,2021.0,6.0,03 - Nombre d'infractions constatées,24
09-COTE-NORD,2021.0,7.0,01 - Nombre d'inspections,21
09-COTE-NORD,2021.0,7.0,02 - Nombre d'avis de non-conformité,4
09-COTE-NORD,2021.0,7.0,03 - Nombre d'infractions constatées,6
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,1.0,01 - Nombre d'inspections,13
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,1.0,02 - Nombre d'avis de non-conformité,1
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,1.0,03 - Nombre d'infractions constatées,1
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,1.0,08 - Nombre d'échantillons prélevés,2
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,1.0,09 - Nombre d'analyses,14
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,1.0,12 - Nombre de plaintes enregistrées,1
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,2.0,01 - Nombre d'inspections,47
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,2.0,02 - Nombre d'avis de non-conformité,5
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,2.0,03 - Nombre d'infractions constatées,7
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,2.0,08 - Nombre d'échantillons prélevés,2
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,2.0,09 - Nombre d'analyses,7
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,2.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),1
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,2.0,12 - Nombre de plaintes enregistrées,4
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,3.0,01 - Nombre d'inspections,25
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,3.0,02 - Nombre d'avis de non-conformité,1
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,3.0,03 - Nombre d'infractions constatées,1
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,3.0,08 - Nombre d'échantillons prélevés,6
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,3.0,09 - Nombre d'analyses,22
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,3.0,12 - Nombre de plaintes enregistrées,1
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,3.0,23 - Nombre d'avis administratifs émis par la direction,1
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,4.0,01 - Nombre d'inspections,14
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,4.0,02 - Nombre d'avis de non-conformité,1
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,4.0,03 - Nombre d'infractions constatées,1
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,4.0,08 - Nombre d'échantillons prélevés,3
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,4.0,09 - Nombre d'analyses,19
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,4.0,12 - Nombre de plaintes enregistrées,2
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,5.0,01 - Nombre d'inspections,22
11-GASPESIE--ILES-DE-LA-MADELEINE,2021.0,5.0,02 - Nombre d'avis de non-conformité,4
07-OUTAOUAIS,2021.0,9.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),12
07-OUTAOUAIS,2021.0,9.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),52
08-ABITIBI-TEMISCAMINGUE,2021.0,1.0,08 - Nombre d'échantillons prélevés,8
08-ABITIBI-TEMISCAMINGUE,2021.0,1.0,09 - Nombre d'analyses,8
08-ABITIBI-TEMISCAMINGUE,2021.0,2.0,01 - Nombre d'inspections,20
08-ABITIBI-TEMISCAMINGUE,2021.0,2.0,02 - Nombre d'avis de non-conformité,2
08-ABITIBI-TEMISCAMINGUE,2021.0,2.0,03 - Nombre d'infractions constatées,2
08-ABITIBI-TEMISCAMINGUE,2021.0,2.0,08 - Nombre d'échantillons prélevés,1
08-ABITIBI-TEMISCAMINGUE,2021.0,3.0,01 - Nombre d'inspections,18
08-ABITIBI-TEMISCAMINGUE,2021.0,3.0,02 - Nombre d'avis de non-conformité,2
08-ABITIBI-TEMISCAMINGUE,2021.0,3.0,03 - Nombre d'infractions constatées,2
08-ABITIBI-TEMISCAMINGUE,2021.0,3.0,08 - Nombre d'échantillons prélevés,8
08-ABITIBI-TEMISCAMINGUE,2021.0,3.0,09 - Nombre d'analyses,22
08-ABITIBI-TEMISCAMINGUE,2021.0,4.0,01 - Nombre d'inspections,26
08-ABITIBI-TEMISCAMINGUE,2021.0,4.0,02 - Nombre d'avis de non-conformité,3
08-ABITIBI-TEMISCAMINGUE,2021.0,4.0,03 - Nombre d'infractions constatées,4
08-ABITIBI-TEMISCAMINGUE,2021.0,5.0,01 - Nombre d'inspections,18
08-ABITIBI-TEMISCAMINGUE,2021.0,5.0,02 - Nombre d'avis de non-conformité,6
08-ABITIBI-TEMISCAMINGUE,2021.0,5.0,03 - Nombre d'infractions constatées,7
08-ABITIBI-TEMISCAMINGUE,2021.0,5.0,07 - Montant des amendes imposées,2000
08-ABITIBI-TEMISCAMINGUE,2021.0,5.0,08 - Nombre d'échantillons prélevés,4
08-ABITIBI-TEMISCAMINGUE,2021.0,5.0,09 - Nombre d'analyses,15
08-ABITIBI-TEMISCAMINGUE,2021.0,6.0,01 - Nombre d'inspections,13
08-ABITIBI-TEMISCAMINGUE,2021.0,6.0,02 - Nombre d'avis de non-conformité,2
08-ABITIBI-TEMISCAMINGUE,2021.0,6.0,03 - Nombre d'infractions constatées,2
08-ABITIBI-TEMISCAMINGUE,2021.0,6.0,07 - Montant des amendes imposées,250
08-ABITIBI-TEMISCAMINGUE,2021.0,6.0,08 - Nombre d'échantillons prélevés,5
08-ABITIBI-TEMISCAMINGUE,2021.0,6.0,09 - Nombre d'analyses,5
08-ABITIBI-TEMISCAMINGUE,2021.0,7.0,01 - Nombre d'inspections,8
08-ABITIBI-TEMISCAMINGUE,2021.0,7.0,23 - Nombre d'avis administratifs émis par la direction,1
08-ABITIBI-TEMISCAMINGUE,2021.0,8.0,01 - Nombre d'inspections,22
08-ABITIBI-TEMISCAMINGUE,2021.0,8.0,02 - Nombre d'avis de non-conformité,4
08-ABITIBI-TEMISCAMINGUE,2021.0,8.0,03 - Nombre d'infractions constatées,6
08-ABITIBI-TEMISCAMINGUE,2021.0,8.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),3
08-ABITIBI-TEMISCAMINGUE,2021.0,8.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),3
08-ABITIBI-TEMISCAMINGUE,2021.0,9.0,01 - Nombre d'inspections,16
08-ABITIBI-TEMISCAMINGUE,2021.0,9.0,02 - Nombre d'avis de non-conformité,2
08-ABITIBI-TEMISCAMINGUE,2021.0,9.0,03 - Nombre d'infractions constatées,2
08-ABITIBI-TEMISCAMINGUE,2021.0,9.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),3
08-ABITIBI-TEMISCAMINGUE,2021.0,9.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),216
09-COTE-NORD,2021.0,1.0,01 - Nombre d'inspections,35
09-COTE-NORD,2021.0,1.0,02 - Nombre d'avis de non-conformité,14
09-COTE-NORD,2021.0,1.0,03 - Nombre d'infractions constatées,18
09-COTE-NORD,2021.0,1.0,07 - Montant des amendes imposées,250
09-COTE-NORD,2021.0,1.0,08 - Nombre d'échantillons prélevés,5
09-COTE-NORD,2021.0,1.0,09 - Nombre d'analyses,25
09-COTE-NORD,2021.0,2.0,01 - Nombre d'inspections,31
09-COTE-NORD,2021.0,2.0,02 - Nombre d'avis de non-conformité,12
09-COTE-NORD,2021.0,1.0,12 - Nombre de plaintes enregistrées,1
09-COTE-NORD,2021.0,2.0,12 - Nombre de plaintes enregistrées,3
09-COTE-NORD,2021.0,3.0,12 - Nombre de plaintes enregistrées,3
09-COTE-NORD,2021.0,4.0,12 - Nombre de plaintes enregistrées,1
09-COTE-NORD,2021.0,5.0,12 - Nombre de plaintes enregistrées,1
09-COTE-NORD,2021.0,6.0,12 - Nombre de plaintes enregistrées,8
09-COTE-NORD,2021.0,7.0,12 - Nombre de plaintes enregistrées,5
09-COTE-NORD,2021.0,8.0,12 - Nombre de plaintes enregistrées,5
09-COTE-NORD,2021.0,9.0,12 - Nombre de plaintes enregistrées,6
08-ABITIBI-TEMISCAMINGUE,2021.0,1.0,01 - Nombre d'inspections,22
08-ABITIBI-TEMISCAMINGUE,2021.0,1.0,02 - Nombre d'avis de non-conformité,3
08-ABITIBI-TEMISCAMINGUE,2021.0,1.0,03 - Nombre d'infractions constatées,3
09-COTE-NORD,2021.0,8.0,01 - Nombre d'inspections,20
09-COTE-NORD,2021.0,8.0,02 - Nombre d'avis de non-conformité,6
09-COTE-NORD,2021.0,8.0,03 - Nombre d'infractions constatées,8
09-COTE-NORD,2021.0,9.0,01 - Nombre d'inspections,22
