CARUID,CROP,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,LATITUDE,LONGITUDE
3504,spring_wheat,42.7,40.0,43.8,40.0,34.9,44.4,41.1,43.3,43.8,41.7,47.4,41.1,45.6,46.3,52.8,50.6,52.2,50.8,43.2,50.2,51.1,49.5,50.6,52.3,52.0,55.1,52.2,57.7,64.0,53.3,46.7,54.3,45.1040993,-76.3566971
3504,winter_wheat,51.9,54.1,55.4,63.9,53.0,68.0,53.2,63.4,69.8,40.6,61.1,62.7,73.2,74.3,71.9,72.1,76.3,72.4,70.0,83.9,73.6,80.2,73.2,79.5,75.0,78.3,79.3,77.2,78.6,87.5,87.3,83.6,45.1040993,-76.3566971
3505,barley,60.5,49.3,61.2,63.5,59.8,67.9,53.3,62.8,58.3,69.7,60.3,64.0,57.4,65.7,58.9,58.6,65.8,63.9,54.8,56.2,63.0,53.6,65.6,54.2,66.5,55.0,65.1,74.5,66.9,64.0,70.0,63.4,51.0405998,-86.8778
3505,canola,32.5,21.8,27.5,38.0,31.1,37.1,34.0,36.4,34.1,40.0,36.9,38.5,34.3,37.8,39.4,32.5,36.0,37.3,25.0,41.7,34.7,40.0,39.4,41.6,36.9,36.5,36.7,43.1,42.9,41.9,46.5,47.1,51.0405998,-86.8778
3505,corn,-999.0,-999.0,-999.0,-999.0,-999.0,109.5,79.0,58.6,84.4,99.1,57.8,106.0,111.3,43.3,70.7,102.4,117.8,-999.0,102.9,-999.0,-999.0,-999.0,-999.0,106.5,-999.0,92.5,125.5,74.9,-999.0,77.7,92.3,126.4,51.0405998,-86.8778
3505,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,51.0405998,-86.8778
3505,flaxseed,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,51.0405998,-86.8778
3505,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,51.0405998,-86.8778
3505,oats,57.6,51.2,68.2,68.3,56.0,62.3,49.2,66.4,55.3,60.8,55.0,82.5,51.9,73.0,61.6,77.5,79.4,67.9,50.6,71.2,72.6,64.5,75.8,67.3,84.0,75.1,81.7,76.8,93.6,99.0,93.9,85.6,51.0405998,-86.8778
3505,peas,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,51.0405998,-86.8778
3505,soybeans,-999.0,-999.0,-999.0,-999.0,26.0,-999.0,-999.0,51.1,-999.0,-999.0,31.0,25.5,30.5,15.7,21.0,34.7,35.5,27.5,37.2,34.4,36.1,35.5,26.8,42.1,41.9,39.9,29.0,20.1,34.7,38.8,29.7,42.4,51.0405998,-86.8778
3505,spring_wheat,42.7,40.0,43.8,40.0,34.9,44.4,41.1,43.3,43.8,41.7,47.4,41.1,45.6,46.3,52.8,50.6,52.2,50.8,43.2,50.2,51.1,49.5,50.6,52.3,52.0,55.1,52.2,57.7,64.0,53.3,46.7,54.3,51.0405998,-86.8778
3505,winter_wheat,51.9,54.1,55.4,63.9,53.0,68.0,53.2,63.4,69.8,40.6,61.1,62.7,73.2,74.3,71.9,72.1,76.3,72.4,70.0,83.9,73.6,80.2,73.2,79.5,75.0,78.3,79.3,77.2,78.6,87.5,87.3,83.6,51.0405998,-86.8778
4601,barley,40.3,30.5,34.1,62.7,52.3,68.8,54.2,52.0,45.3,57.8,51.6,59.0,39.6,63.3,59.6,47.6,54.4,61.0,45.7,55.0,58.6,67.8,79.0,60.8,34.3,53.5,74.0,60.1,72.6,68.6,66.4,63.1,49.2714996,-100.3990021
4601,canola,25.9,14.0,8.4,18.1,32.0,30.4,25.5,20.8,18.9,28.3,25.1,27.9,25.4,29.6,28.4,24.6,25.2,27.5,24.6,29.8,29.9,37.0,41.8,31.3,21.8,26.7,38.9,36.6,35.5,37.0,40.1,38.7,49.2714996,-100.3990021
4601,corn,86.0,52.9,50.0,76.5,81.0,46.7,41.4,83.6,82.2,80.0,80.0,94.4,94.0,80.0,98.5,93.5,92.9,70.0,75.8,103.1,99.6,106.6,105.9,105.0,93.1,110.7,128.0,111.8,126.5,139.4,128.2,113.2,49.2714996,-100.3990021
4601,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.2714996,-100.3990021
4601,flaxseed,18.2,10.0,7.3,18.8,20.3,23.5,21.7,18.3,20.8,23.61,20.88,21.21,20.3,20.81,20.04,16.65,16.36,15.86,20.24,19.64,23.18176692,21.0027846,28.14254101,18.32336256,15.01508121,17.12,22.89,24.21,25.57,24.33,23.6,23.9,49.2714996,-100.3990021
4601,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.2714996,-100.3990021
4601,oats,47.4,26.0,34.5,60.3,53.8,71.4,68.6,48.2,46.3,62.4,51.3,63.4,38.5,68.0,70.9,50.3,53.6,76.8,53.3,63.2,78.0,76.5,90.2,80.3,70.8,72.3,89.5,69.0,77.4,79.9,91.2,96.6,49.2714996,-100.3990021
4601,peas,29.3,15.7,15.2,28.2,-999.0,52.0,22.2,31.1,32.67,35.39,33.75,30.47,35.69,44.8,44.72,30.06,40.06,42.2,20.1,42.03,42.9313575,37.73948761,43.91933395,30.32197871,-999.0,46.59,43.03,38.0,47.78,36.9,50.3,42.9,49.2714996,-100.3990021
4601,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.0,30.8,25.0,15.0,21.6,26.5,34.7,32.4,29.5,31.4,26.7,35.4,37.6,32.3,37.0,41.3,36.1,31.1,49.2714996,-100.3990021
4601,spring_wheat,22.5,15.6,22.2,37.8,30.5,36.0,26.6,27.8,28.0,33.8,26.9,31.7,22.2,37.7,33.1,31.7,37.2,40.2,31.7,35.1,34.1,42.2,52.0,38.8,28.8,-999.0,51.1,47.3,44.4,50.3,49.9,54.3,49.2714996,-100.3990021
4601,winter_wheat,24.0,12.4,26.2,30.7,36.2,28.2,15.6,23.7,26.3,50.0,28.9,41.4,48.6,60.3,60.3,23.5,61.1,58.1,34.7,49.0,56.0,55.9,63.8,60.6,45.9,-999.0,24.2,35.5,51.12,64.3,54.8,39.7,49.2714996,-100.3990021
4602,barley,49.3,32.6,27.7,62.3,59.5,69.4,55.6,53.9,46.5,58.6,53.5,55.9,44.5,60.9,54.3,50.9,52.8,69.3,47.5,59.5,58.5,67.0,68.5,53.7,47.2,53.0,76.6,48.1,68.4,71.5,75.2,76.1,49.8177986,-100.2210007
4602,canola,25.2,16.0,7.7,23.2,34.8,30.0,25.1,26.3,20.1,29.5,26.4,26.3,25.4,30.6,25.7,28.3,23.4,31.0,27.6,31.2,28.7,37.5,41.5,34.4,25.9,28.3,40.5,36.3,40.4,39.4,42.3,41.9,49.8177986,-100.2210007
4602,corn,86.0,52.9,50.0,76.5,81.0,46.7,41.4,83.6,82.2,80.0,80.0,94.4,94.0,80.0,98.5,93.5,92.9,70.0,75.8,103.1,99.6,106.6,105.9,105.0,93.1,110.7,128.0,111.8,126.5,139.4,128.2,113.2,49.8177986,-100.2210007
4602,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.8177986,-100.2210007
4602,flaxseed,19.0,11.0,6.6,19.8,24.5,23.6,21.5,24.2,19.88,26.43,20.62,19.13,17.89,19.6,20.97,19.9,17.17,19.32,21.64,21.74,21.10982143,24.42997543,26.14818771,20.48555957,21.94895592,20.18,29.9,23.26,23.06,26.4,24.7,22.3,49.8177986,-100.2210007
4602,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.8177986,-100.2210007
4602,oats,56.9,29.6,25.7,62.6,53.9,72.9,68.9,58.6,47.8,62.3,54.2,62.2,47.0,71.8,67.9,58.3,47.5,80.4,56.8,66.7,72.2,81.7,76.5,73.9,70.8,62.0,86.9,82.5,77.4,87.1,85.2,83.8,49.8177986,-100.2210007
4602,peas,28.5,14.4,15.4,27.0,22.8,41.6,26.2,30.6,32.52,36.04,34.15,30.34,34.26,41.81,36.58,34.21,30.98,44.09,21.87,40.44,38.24011643,38.14937343,41.10194265,35.42557921,30.37936663,38.87,47.22,26.9,38.63,36.2,39.9,42.7,49.8177986,-100.2210007
4602,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.0,30.8,25.0,15.0,21.6,26.5,34.7,32.4,29.5,31.4,26.7,35.4,37.6,32.3,37.0,41.3,36.1,31.1,49.8177986,-100.2210007
4602,spring_wheat,28.2,15.2,19.3,39.2,32.0,39.6,27.2,34.6,30.4,36.8,29.4,33.5,27.5,39.0,33.2,33.9,36.3,42.6,33.4,37.5,33.9,43.5,48.0,40.6,35.0,-999.0,53.1,44.3,46.1,49.3,55.9,57.1,49.8177986,-100.2210007
4602,winter_wheat,21.3,15.8,24.1,34.3,28.9,43.1,29.2,38.1,-999.0,-999.0,29.9,39.4,51.5,57.1,53.8,46.6,60.7,55.4,40.1,56.1,56.3,61.8,60.3,54.1,50.8,-999.0,21.3,55.8,49.34,48.5,57.0,38.6,49.8177986,-100.2210007
4603,barley,56.7,37.8,42.1,62.1,60.4,62.5,54.7,56.5,50.1,58.3,53.0,60.5,44.2,59.0,53.9,57.0,61.9,64.3,46.2,66.6,55.0,67.5,70.0,50.9,40.9,47.1,82.3,52.0,72.1,69.3,81.6,79.4,50.3592987,-100.4459991
4603,canola,27.3,22.3,15.4,26.7,30.5,25.2,24.0,24.0,18.2,29.6,26.7,28.1,25.6,28.7,25.1,30.7,28.4,24.4,27.0,35.1,28.5,37.1,41.7,31.3,24.5,29.3,43.8,35.6,41.3,40.6,44.0,44.9,50.3592987,-100.4459991
4603,corn,86.0,52.9,50.0,76.5,81.0,46.7,41.4,83.6,82.2,80.0,80.0,94.4,94.0,80.0,98.5,93.5,92.9,70.0,75.8,103.1,99.6,106.6,105.9,105.0,93.1,110.7,128.0,111.8,126.5,139.4,128.2,113.2,50.3592987,-100.4459991
4603,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,50.3592987,-100.4459991
4603,flaxseed,21.7,16.2,11.7,24.8,22.4,14.9,19.7,21.5,16.39,25.46,20.96,22.65,17.82,20.04,20.81,20.65,20.25,17.74,23.42,24.65,20.91964286,24.14021294,26.8734071,20.28442496,20.48236659,21.72,24.97,18.59,21.55,29.65,24.5,30.3,50.3592987,-100.4459991
4603,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,50.3592987,-100.4459991
4603,oats,63.2,39.5,41.3,64.0,57.8,72.2,69.5,64.4,55.3,71.7,53.2,70.2,57.3,77.1,70.0,65.8,64.6,84.8,70.8,83.5,75.8,87.5,84.2,86.8,58.3,68.2,92.0,59.6,80.3,95.0,83.1,115.7,50.3592987,-100.4459991
4603,peas,33.1,17.7,18.2,33.1,43.4,32.8,34.3,34.4,21.64,35.41,33.82,34.51,31.72,41.17,32.97,41.22,41.25,36.18,22.43,44.32,38.7102408,34.84029518,46.83663275,31.90998748,25.62873,38.4,37.41,29.7,42.28,34.9,43.1,46.0,50.3592987,-100.4459991
4603,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.0,30.8,25.0,15.0,21.6,26.5,34.7,32.4,29.5,31.4,26.7,35.4,37.6,32.3,37.0,41.3,36.1,31.1,50.3592987,-100.4459991
4603,spring_wheat,32.8,20.6,26.7,40.1,33.6,34.9,26.9,34.4,28.8,37.1,30.9,36.4,30.6,36.6,31.3,36.3,39.8,37.5,31.8,39.3,34.1,45.1,49.0,39.0,33.7,47.4,-999.0,45.0,46.0,49.3,56.5,60.0,50.3592987,-100.4459991
4603,winter_wheat,27.0,21.3,25.5,33.1,32.8,-999.0,-999.0,-999.0,-999.0,29.6,-999.0,51.7,59.1,56.1,49.4,-999.0,53.6,49.2,19.9,59.5,56.4,63.7,57.2,55.2,60.9,56.0,-999.0,57.8,47.55,59.0,62.3,56.3,50.3592987,-100.4459991
4604,barley,52.0,44.5,45.1,58.6,51.4,53.3,57.0,54.2,49.9,59.2,58.8,60.3,58.1,59.4,54.5,58.6,60.4,60.7,56.0,65.2,56.6,66.0,65.1,60.9,51.8,41.1,69.8,55.9,62.5,76.0,66.8,74.1,51.0135994,-101.1809998
4604,canola,27.0,23.9,18.8,25.7,24.1,19.3,23.2,22.6,22.2,28.9,27.8,25.4,31.1,28.3,26.2,28.6,25.8,18.4,31.1,34.7,26.3,34.0,38.9,32.1,32.3,23.9,44.7,36.6,43.3,40.9,41.3,48.4,51.0135994,-101.1809998
4604,corn,86.0,52.9,50.0,76.5,81.0,46.7,41.4,83.6,82.2,80.0,80.0,94.4,94.0,80.0,98.5,93.5,92.9,70.0,75.8,103.1,99.6,106.6,105.9,105.0,93.1,110.7,128.0,111.8,126.5,139.4,128.2,113.2,51.0135994,-101.1809998
4604,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,51.0135994,-101.1809998
4604,flaxseed,20.3,17.6,16.4,21.6,16.3,-999.0,18.7,27.8,23.84,18.04,24.2,23.24,21.15,19.89,25.22,23.44,19.81,11.35,21.48,24.3,22.35098684,32.82309582,26.82304464,20.84760186,22.78700696,-999.0,-999.0,-999.0,27.76,-999.0,-999.0,-999.0,51.0135994,-101.1809998
4604,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,51.0135994,-101.1809998
4604,oats,60.0,40.5,45.0,62.0,53.0,35.0,57.4,52.6,64.6,67.9,60.3,67.1,63.3,69.7,70.9,63.8,58.9,72.3,69.1,73.0,71.5,86.5,101.4,88.3,73.8,67.2,94.8,77.2,98.1,89.1,94.2,109.0,51.0135994,-101.1809998
4604,peas,28.9,26.5,20.4,49.1,36.4,-999.0,23.8,33.8,33.22,34.28,32.3,36.08,36.75,39.81,29.52,35.84,33.88,36.27,24.9,45.65,33.46885419,33.8005848,45.4279371,29.62285535,44.4403526,40.42,-999.0,-999.0,33.66,60.6,49.4,52.8,51.0135994,-101.1809998
4604,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.0,30.8,25.0,15.0,21.6,26.5,34.7,32.4,29.5,31.4,26.7,35.4,37.6,32.3,37.0,41.3,36.1,31.1,51.0135994,-101.1809998
4604,spring_wheat,29.1,24.5,29.2,40.0,34.9,24.8,28.8,30.9,33.8,36.8,34.0,35.6,40.3,37.9,34.8,-999.0,36.8,-999.0,40.8,-999.0,37.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,68.3,51.0135994,-101.1809998
4604,winter_wheat,26.7,28.0,30.0,33.6,38.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,47.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,66.0,51.0135994,-101.1809998
4605,barley,47.1,52.9,44.3,55.5,51.6,60.0,42.6,48.5,50.1,41.2,47.8,50.2,62.3,62.6,60.6,45.6,62.8,62.8,60.0,54.8,47.4,-999.0,-999.0,43.4,67.7,62.7,67.6,72.3,48.2,78.3,-999.0,81.7,52.080101,-101.052002
4605,canola,22.4,23.9,22.6,22.5,32.1,17.7,16.7,20.6,23.9,29.2,27.4,23.4,30.0,31.8,29.7,27.7,37.4,30.8,38.6,33.2,30.4,39.7,40.1,30.8,37.4,14.4,37.0,28.7,39.2,42.5,46.9,44.9,52.080101,-101.052002
4605,corn,86.0,52.9,50.0,76.5,81.0,46.7,41.4,83.6,82.2,80.0,80.0,94.4,94.0,80.0,98.5,93.5,92.9,70.0,75.8,103.1,99.6,106.6,105.9,105.0,93.1,110.7,128.0,111.8,126.5,139.4,128.2,113.2,52.080101,-101.052002
4605,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,52.080101,-101.052002
4605,flaxseed,19.6,17.4,15.6,19.4,24.1,19.6,12.9,21.3,23.67,16.52,20.31,19.66,24.47,16.02,18.53,14.97,23.94,17.94,15.21,21.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.43,-999.0,-999.0,-999.0,31.8,52.080101,-101.052002
4605,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,52.080101,-101.052002
4605,oats,53.2,50.5,44.0,54.7,46.3,60.0,47.7,68.3,56.6,53.3,63.9,65.0,66.7,66.0,71.4,50.8,66.2,79.2,73.5,69.7,59.8,77.9,75.8,64.8,60.6,84.1,92.7,73.9,78.1,84.6,-999.0,88.0,52.080101,-101.052002
4605,peas,31.1,23.4,23.6,42.7,33.0,50.8,27.0,30.5,35.57,37.93,35.55,28.29,36.67,45.92,34.24,-999.0,57.63,47.32,50.15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,37.22,-999.0,68.3,60.9,52.080101,-101.052002
4605,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.0,30.8,25.0,15.0,21.6,26.5,34.7,32.4,29.5,31.4,26.7,35.4,37.6,32.3,37.0,41.3,36.1,31.1,52.080101,-101.052002
4605,spring_wheat,26.8,31.3,33.4,38.8,36.0,41.2,24.1,31.1,35.2,37.3,35.1,37.7,44.3,43.5,38.5,31.5,43.4,-999.0,47.3,-999.0,39.1,-999.0,46.0,39.2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,62.4,52.080101,-101.052002
4605,winter_wheat,29.0,27.2,40.7,34.5,29.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,69.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,37.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,52.080101,-101.052002
4606,barley,49.3,44.5,44.1,57.8,59.3,62.0,58.9,65.2,52.3,59.4,58.7,58.2,55.4,65.1,55.7,56.4,61.3,70.5,53.3,59.2,44.1,65.0,70.7,38.7,39.4,48.5,60.6,45.1,58.9,64.5,75.5,75.8,51.1212997,-99.8808975
4606,canola,24.1,21.1,19.1,24.1,27.3,23.3,22.9,24.8,24.4,27.8,30.2,23.6,29.3,28.5,26.0,28.1,28.8,34.6,32.3,33.6,22.7,34.8,38.0,23.1,26.9,19.7,32.7,25.9,40.8,38.7,41.4,41.6,51.1212997,-99.8808975
4606,corn,86.0,52.9,50.0,76.5,81.0,46.7,41.4,83.6,82.2,80.0,80.0,94.4,94.0,80.0,98.5,93.5,92.9,70.0,75.8,103.1,99.6,106.6,105.9,105.0,93.1,110.7,128.0,111.8,126.5,139.4,128.2,113.2,51.1212997,-99.8808975
4606,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,51.1212997,-99.8808975
4606,flaxseed,17.8,15.1,15.0,20.2,24.8,16.1,21.6,24.4,20.79,24.58,24.07,18.22,17.48,19.72,19.39,19.95,15.41,22.69,17.71,20.98,16.55554511,23.76052416,21.15223197,14.24033007,20.67192575,8.31,-999.0,-999.0,29.97,-999.0,33.8,15.0,51.1212997,-99.8808975
4606,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,51.1212997,-99.8808975
4606,oats,57.9,39.5,43.0,52.4,58.4,65.0,63.2,66.7,57.8,69.4,65.4,69.6,69.8,70.9,64.0,54.3,61.5,81.1,67.9,61.0,62.0,75.2,69.9,55.2,59.7,50.9,73.3,54.7,67.5,76.6,83.9,82.3,51.1212997,-99.8808975
4606,peas,26.3,20.9,22.4,39.0,39.7,33.7,21.1,30.6,26.76,38.41,36.7,26.79,58.07,42.29,31.18,34.33,30.56,38.67,24.23,41.42,31.64837259,35.90999722,38.46438483,27.54546024,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,40.2,-999.0,51.1212997,-99.8808975
4606,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.0,30.8,25.0,15.0,21.6,26.5,34.7,32.4,29.5,31.4,26.7,35.4,37.6,32.3,37.0,41.3,36.1,31.1,51.1212997,-99.8808975
4606,spring_wheat,27.2,24.5,28.7,37.3,32.0,40.4,30.4,33.3,30.9,37.3,34.2,33.0,36.1,39.9,33.6,35.3,39.1,46.4,38.3,41.7,33.2,43.0,42.0,29.1,33.3,40.7,53.5,-999.0,43.7,-999.0,-999.0,53.0,51.1212997,-99.8808975
4606,winter_wheat,25.0,-999.0,-999.0,-999.0,28.8,-999.0,9.7,22.8,-999.0,-999.0,-999.0,37.6,62.9,65.2,60.9,43.8,-999.0,54.0,-999.0,50.2,42.4,52.5,29.7,42.1,37.2,48.4,49.9,-999.0,31.89,-999.0,-999.0,-999.0,51.1212997,-99.8808975
4607,barley,56.4,33.3,54.9,60.0,41.6,72.4,50.7,65.1,61.3,68.9,63.6,64.1,61.5,66.5,42.7,60.1,71.7,73.5,33.0,70.5,69.1,69.6,78.4,63.6,48.0,68.7,76.5,78.7,81.3,78.8,84.2,79.7,49.9854012,-98.4596024
4607,canola,26.1,17.3,18.9,25.3,24.7,31.9,22.2,30.8,26.0,32.5,31.1,30.9,33.7,26.8,24.9,33.4,36.9,35.9,18.5,32.0,29.0,36.7,40.6,30.9,26.8,27.9,45.2,40.8,39.5,38.8,46.1,43.2,49.9854012,-98.4596024
4607,corn,86.0,52.9,50.0,76.5,81.0,46.7,41.4,83.6,82.2,80.0,80.0,94.4,94.0,80.0,98.5,93.5,92.9,70.0,75.8,103.1,99.6,106.6,105.9,105.0,93.1,110.7,128.0,111.8,126.5,139.4,128.2,113.2,49.9854012,-98.4596024
4607,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.9854012,-98.4596024
4607,flaxseed,20.8,10.9,14.8,21.3,23.3,29.0,17.4,23.5,21.57,26.49,22.51,21.57,23.54,16.27,14.08,21.87,23.34,23.98,13.4,16.34,22.54116541,26.22850123,26.76260969,20.34476534,13.92761021,16.37,31.44,28.46,22.87,19.33,34.0,23.4,49.9854012,-98.4596024
4607,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.9854012,-98.4596024
4607,oats,66.1,33.3,53.2,57.1,52.0,85.6,66.9,76.0,71.1,74.7,79.8,84.3,86.2,78.9,58.2,74.1,93.3,94.8,40.4,76.7,88.0,97.6,98.6,78.6,53.3,87.2,106.1,101.2,107.1,103.0,130.8,101.9,49.9854012,-98.4596024
