Year,Ontario GHG ID,Facility Owner,Facility Name,Facility City,Facility Primary NAICS Code,Carbon dioxide (CO2) from non-biomass in CO2e (t),Carbon dioxide (CO2) from biomass in CO2e (t),Methane (CH4) in CO2e (t),Nitrous oxide (N2O) in CO2e (t),Sulphur hexafluoride (SF6) in CO2e (t),Hydrofluorocarbons (HFCs) in CO2e (t),Perfluorocarbons (PFCs) in CO2e (t),Nitrogen Trifluoride (NF3) in CO2e (t),Total CO2e from all sources in CO2e (t),Reporting Amount in CO2e (t),Verification Amount in CO2e (t),Accredited Verification Body
2011,1014,Lake Superior Power,Lake Superior Power,Sault Ste Marie,221112,263866.851,0.0,1445.472,2133.73,0.0,0.0,0.0,,267447,267447.0,267447.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1015,Bruce Power LP,Bruce Power,Tiverton,221113,46014.53467,0.0,37.9942,436.3231,0.0,0.0,0.0,,46489,46489.0,46489.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1016,Bunge Canada Holdings I ULC,Bunge Canada - Hamilton Plant,Hamilton,311224,51647.0,0.0,21.42,282.1,0.0,0.0,0.0,,51951,51951.0,51951.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1017,Cabot Canada Limited,Cabot Canada Limited,Sarnia,325189,222781.1371,0.0,4.2441,55.831,0.0,0.0,0.0,,222842,222842.0,222842.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1018,Canadian Gypsum Company,CGC Hagersville Plant,Hagersville,327420,51341.63071,0.0,21.2447,279.5239,0.0,0.0,0.0,,51643,51643.0,51643.0,Stantec Consulting Ltd.
2011,1019,"Cardinal Power of Canada, L.P.",Cardinal Power,Cardinal,221112,549474.5144,0.0,3010.0466,4443.4098,0.0,0.0,0.0,,556928,556928.0,556928.0,Stantec Consulting Ltd.
2011,1020,Carmeuse Lime Canada,Beachville Operation,Ingersoll,327410,493113.0,0.0,241.773,14.88,0.0,0.0,0.0,,493370,493370.0,493370.0,Stantec Consulting Ltd.
2011,1021,Carmeuse Lime Canada,Dundas Operations,Dundas,327410,430660.24,0.0,3.276,0.62,0.0,0.0,0.0,,430665,430665.0,430665.0,Stantec Consulting Ltd.
2011,1022,Carmeuse Lime Canada,Northern Lime Limited,Blind River,327410,103821.91,0.0,51.471,1.24,0.0,0.0,0.0,,103875,103875.0,103875.0,Stantec Consulting Ltd.
2011,1023,Cascades Canada Inc.,"Norampac Trenton, a Division of Cascades Canada ULC.",Trenton,322121,44244.31,12802.64,104.328,410.13,0.0,0.0,0.0,,57562,44759.36,44760.0,Enviro-Access Inc.
2011,1024,CERTAINTEED GYPSUM CANADA INC.,Toronto Board Plant,Mississauga,327420,24952.0,0.0,10.332,135.78,0.0,0.0,0.0,,25099,25099.0,25099.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1025,Chrysler Canada Inc.,Brampton Assembly Plant,Brampton,336110,79722.0,0.0,32.991,434.0,0.0,0.0,0.0,,80189,80189.0,80189.0,Ernst & Young LLP
2011,1026,Chrysler Canada Inc.,Windsor Assembly Plant,Windsor,336110,36547.0,0.0,15.12,199.02,0.0,0.0,0.0,,36762,36762.0,36762.0,Ernst & Young LLP
2011,1027,City of Ottawa,Trail Road Waste Facility,Ottawa,562210,38.008,71522.243,301.1106,445.687,0.0,0.0,0.0,,72308,785.757,786.0,
2011,1028,City of Sault Ste. Marie,East Wastewater Treatment Plant,Sault Ste. Marie,221320,926.68,0.0,0.3775,1077.9301,0.0,0.0,0.0,,2005,2005.0,2005.0,
2011,1029,"Clean Harbors Canada, Inc.","Clean Harbors Canada, Inc",Corunna,562210,68194.55,0.0,0.5943,13.9987,0.0,0.0,0.0,,68210,68210.0,68210.0,Stantec Consulting Ltd.
2011,1030,Columbian Chemicals Canada ULC,Hamilton,Hamilton,325189,237845.1144,0.0,14.7504,194.06,0.0,0.0,0.0,,238054,238054.0,238054.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1031,Descor Industries Inc.,Descor Industries Inc.,Markham,337213,975.5787,0.0,0.4032,5.301,0.0,0.0,0.0,,982,982.0,982.0,
2011,1032,Domtar Inc.,Dryden Mill,Dryden,322112,50118.13,894945.02,6016.92,14501.8,0.0,0.0,0.0,,965582,70636.98,70637.0,KPMG Performance Registrar Inc.
2011,1033,Domtar Inc.,Espanola Mill,Espanola,322121,106760.0,925561.0,6114.8514,14787.062,0.0,22.542,0.0,,1053246,127685.0,127685.0,KPMG Performance Registrar Inc.
2011,1035,East Windsor Cogeneration LP,East Windsor Cogeneration Centre,Windsor,221112,139172.8,0.0,762.3,1125.3,0.0,0.0,0.0,,141061,141061.0,141061.0,NSF International
2011,1036,Eastern Power Ltd.,Brock West Landfill Gas Power Plant,Pickering,221119,13413.0,18208.0,173.25,25.73,0.0,0.0,0.0,,31820,13612.0,13612.0,
2011,1037,Eastern Power Ltd.,Keele Valley Landfill Gas Power Plant,Vaughan,221119,18208.0,137659.0,679.35,882.88,0.0,0.0,0.0,,157430,19771.0,19771.0,Stantec Consulting Ltd.
2011,1038,Enbridge Gas Distribution Inc.,Enbridge Gas Distribution Inc.,North York,221210,27664.41,0.0,587.37,229.4,0.0,0.0,0.0,,28482,28482.0,28482.0,Ernst & Young LLP
2011,1039,Enwave Energy Corporation,Pearl Street Steam Plant,Toronto,221330,63718.452,0.0,25.536,347.51,0.0,0.0,0.0,,64092,64092.0,64092.0,SAI Global
2011,1040,Enwave Energy Corporation,Walton Street Steam Plant,Toronto,221330,130357.184,0.0,52.563,702.46,0.0,0.0,0.0,,131113,131113.0,131113.0,SAI Global
2011,1041,Essar Power Canada Ltd.,Essar Power Canada Ltd,Sault Ste. Marie,221119,1425613.058,0.0,12093.9,3830.98,0.0,0.0,0.0,,1441538,1441538.0,1441538.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1042,Essar Steel Algoma Inc.,Essar Steel Algoma Inc,Sault Ste. Marie,331110,2828677.73,0.0,16580.34,2058.4,0.0,0.0,0.0,,2847317,2847317.0,2847317.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1043,Essroc Canada Inc,Picton  Plant,Picton,327310,585176.84,0.0,2228.31,17102.7437,0.0,0.0,0.0,,604508,604508.0,604508.0,Ernst & Young LLP
2011,1044,Fanshawe College of Applied Arts and Technology,Fanshawe College of Applied Arts and Technology,London,611210,3122.0,0.0,1.26,18.6,0.0,0.0,0.0,,3142,3142.0,3142.0,
2011,1045,Federal White Cement Ltd.,Woodstock Plant,Woodstock,327310,311886.531,0.0,72.9309,372.992,0.0,0.0,0.0,,312333,312333.0,312333.0,Stantec Consulting Ltd.
2011,1046,Flakeboard Company Limited,Flakeboard Company Limited,Sault Ste Marie,321216,30268.0,73220.0,504.756,1133.67,0.0,0.0,0.0,,105127,31907.0,31907.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1047,"Ford Motor Company of Canada, Limited",Oakville Assembly Plant,Oakville,336110,79885.323,0.0,33.3999,457.684,0.0,0.0,0.0,,80377,80377.0,80377.0,"Advanced Waste Management System, Inc."
2011,1048,"Ford Motor Company of Canada, Limited",St. Thomas Assembly Plant,St. Thomas,336110,39998.159,0.0,16.548,217.62,0.0,0.0,0.0,,40233,40233.0,40233.0,"Advanced Waste Management System, Inc."
2011,1049,Fort Chicago District Energy Ltd.,London District Energy,London,221330,49024.6,0.0,268.569,396.49,0.0,0.0,0.0,,49690,49690.0,49690.0,NSF International
2011,1050,Galvcast Manufacturing Inc.,Galvcast Plants,Acton,332810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,
2011,1051,Tractebel Canada Inc.,West Windsor Power,Windsor,221112,394888.7869,0.0,2163.2268,3193.372,0.0,0.0,0.0,,400246,400246.0,400246.0,"DEKRA Certification, Inc."
2011,1052,General Motors of Canada Limited,CAMI Assembly Plant,Ingersoll,336110,40921.53,0.0,16.926,222.89,0.0,0.0,0.0,,41162,41162.0,41162.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1053,General Motors of Canada Limited,Oshawa Car Assembly Plant,Oshawa,336110,136294.408,0.0,170.373,573.19,0.0,0.0,0.0,,137038,137038.0,137038.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1054,Gerdau Ameristeel Corporation,"Gerdau Ameristeel Corporation, Cambridge Mill",Cambridge,331110,39378.9374,3479.1092,10.4685,122.14,0.0,0.0,0.0,,42991,39511.8908,39512.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1055,Gerdau Ameristeel Corporation,"Gerdau Ameristeel Corporation, Whitby Mill",Whitby,331110,77502.819,0.0,22.638,298.22,0.0,0.0,0.0,,77824,77824.0,77824.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1057,Goreway Station Partnership,Goreway Power Station,Brampton,221112,1088685.918,0.0,5960.829,8802.45,0.0,0.0,0.0,,1103450,1103450.0,1103450.0,SAI Global
2011,1058,Greater Toronto Airports Authority,Toronto Pearson International Airport,Mississauga,488190,64796.639,0.0,27.909,386.57,0.0,158.6,0.0,,65370,65370.0,65370.0,
2011,1059,"Greenfield Energy Centre, LP",Greenfield Energy Centre,Courtright,221112,1274927.642,0.0,6984.075,10309.67,0.0,0.0,0.0,,1292222,1292222.0,1292222.0,Stantec Consulting Ltd.
2011,1060,Greenfield Ethanol Inc.,Chatham Plant,Chatham,325190,134655.816,922.1992,55.6743,732.526,0.0,0.0,0.0,,136367,135444.8008,135445.0,KPMG Performance Registrar Inc.
2011,1061,Greenfield Ethanol Inc.,Greenfield Johnstown Limited Partnership,Prescott,325190,84538.74,150.92,35.07,458.8,0.0,0.0,0.0,,85184,85033.08,85034.0,KPMG Performance Registrar Inc.
2011,1062,H.J. Heinz Co. of Canada Ltd.,Heinz Leamington Facility,Leamington,311420,64015.41,0.0,26.46,347.2,0.0,0.0,0.0,,64390,64390.0,64390.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1063,Hamilton Health Sciences Corporation,McMaster University Medical Centre Co-generation Plant,Hamiton,622112,36213.0,0.0,14.91,207.7,0.0,0.0,0.0,,36436,36436.0,36436.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1064,Hamilton Specialty Bar Corporation,Hamilton Specialty Bar,Hamilton,331110,41458.0,0.0,9.8826,130.045,0.0,0.0,0.0,,41598,41598.0,41598.0,NSF International
2011,1066,Hanson Brick,Hanson Brick - Burlington,Burlington,327990,41312.5,0.0,10.9368,143.902,0.0,0.0,0.0,,41468,41468.0,41468.0,Stantec Consulting Ltd.
2011,1068,Hiram Walker & Sons Ltd.,Walkerville,Windsor,312140,56175.29,0.0,23.31,306.9,0.0,0.0,0.0,,56506,56506.0,56506.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1069,Holcim (Canada) inc.,Mississauga Cement Plant,Mississauga,327310,973712.0,0.0,2915.7513,813.595,0.0,0.0,0.0,,977442,977442.0,977442.0,PricewaterhouseCoopers LLP
2011,1070,Honda Canada Inc.,Alliston,Alliston,336110,46776.0,0.0,21.0,310.0,0.0,0.0,0.0,,47107,47107.0,47107.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1072,Imperial Oil,Nanticoke Refinery,Nanticoke,324110,1013682.048,0.0,5968.8258,3679.7,0.0,0.0,0.0,,1023331,1023331.0,1023331.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1073,Imperial Oil,Sarnia Chemical Plant,Sarnia,325110,279350.043,0.0,696.738,1657.88,0.0,0.0,0.0,,281705,281705.0,281705.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1074,Imperial Oil,Sarnia Refinery Plant,Sarnia,324110,1757659.407,0.0,14661.99,8617.07,0.0,0.0,0.0,,1780939,1780939.0,1780939.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1075,Canada Starch Operating Company Inc.,Casco Inc. - Cardinal Plant,Cardinal,311221,23836.34001,0.0,9.8621,129.7967,0.0,0.0,0.0,,23976,23976.0,23976.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1076,Canada Starch Operating Company Inc.,Casco Inc. - London Plant,London,311221,119938.566,0.0,50.316,662.47,0.0,0.0,0.0,,120652,120652.0,120652.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1077,Canada Starch Operating Company Inc.,Casco Inc. - Port Colborne Plant,Port Colborne,311221,78665.1,0.0,32.5626,428.079,0.0,0.0,0.0,,79126,79126.0,79126.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1078,Innophos Canada Inc.,Port Maitland Plant,Lowbanks,325189,33428.81,0.0,8.4,111.6,0.0,0.0,0.0,,33549,33549.0,33549.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1079,Integrated Grain Processors Co-operative Incorporated,IGPC Ethanol,Aylmer,325190,58919.0,219.0,46.83,322.462,0.0,0.0,0.0,,59508,59289.0,59289.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1080,Interlake Paper,Interlake Paper,St. Catharines,322121,28436.58,229.04,11.7762,155.6144,0.0,0.0,0.0,,28834,28604.96,28605.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1081,INVISTA (Canada) Company,INVISTA (Canada) Company,Kingston,325220,84360.464,0.0,34.8824,459.216,0.0,0.0,0.0,,84855,84855.0,84855.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1082,INVISTA (Canada) Company,Maitland Site,Maitland,325190,232228.6585,0.0,78.771,1038.5,0.0,0.0,0.0,,233346,233346.0,233346.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1083,Irving Tissue,Irving Tissue,Toronto,322121,52184.63,0.0,21.903,304.42,0.0,0.0,0.0,,52511,52511.0,52511.0,SAI Global
2011,1084,Ivaco Rolling Mills 2004 L. P.,Ivaco Rolling Mills,L'Orignal,331110,73956.363,0.0,21.357,280.86,0.0,0.0,0.0,,74259,74259.0,74259.0,"DEKRA Certification, Inc."
2011,1085,Jungbunzlauer Canada Inc.,Jungbunzlauer Canada Inc.,Port Colborne,325190,66527.8163,0.0,27.5247,362.173,0.0,0.0,0.0,,66918,66918.0,66918.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1086,Labatt Breweries of Canada LP,LABATT BREWERIES ONTARIO - LONDON BREWERY,London,312120,27648.61,0.0,11.4395,150.5137,0.0,0.0,0.0,,27811,27811.0,27811.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1087,Lafarge Canada Inc.,Bath Cement Plant,Bath,327310,683214.0,0.0,652.113,39.68,0.0,0.0,0.0,,683906,683906.0,683906.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1090,London Health Sciences Centre,Victoria Hospital,London,622111,39309.0,0.0,16.17,226.3,0.0,0.0,0.0,,39552,39552.0,39552.0,Stantec Consulting Ltd.
2011,1091,Rothsay,Moorefield Site,Moorefield,311614,26054.0,0.0,10.71,142.6,0.0,0.0,0.0,,26208,26208.0,26208.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1092,Maple Lodge Farms Ltd.,Maple Lodge Farms Limited - Brampton,Brampton,311615,27918.0,0.0,11.55,151.9,0.0,0.0,0.0,,28082,28082.0,28082.0,Ernst & Young LLP
2011,1093,Nemak of Canada Corp.,WINDSOR ALUMINUM PLANT,Windsor,331529,29646.0,0.0,12.264,161.51,0.0,0.0,0.0,,29820,29820.0,29820.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1094,New Forest Paper Mills LP,New Forest Paper Mills LP,Scarborough,322130,57490.0,242.0,24.444,317.13,0.0,0.0,0.0,,58074,57832.0,57832.0,Ernst & Young LLP
2011,1095,Northland Power Inc.,Cochrane Generating Station,Cochrane,221112,109742.903,176596.971,796.299,2039.49,0.0,0.0,0.0,,289176,112579.029,112580.0,SAI Global
2011,1096,Northland Power Inc.,Iroquois Falls Generating Station,Iroquois Falls,221112,329722.902,0.0,1806.252,2666.31,0.0,0.0,0.0,,334196,334196.0,334196.0,SAI Global
2011,1097,Kingston CoGen Limited Partnership,Kingston CoGen,Bath,221112,333563.0,0.0,1827.189,2696.38,0.0,0.0,0.0,,338087,338087.0,338087.0,SAI Global
2011,1098,Northland Power Inc.,Kirkland Lake Generating Station,Kirkland Lake,221112,296365.396,164800.447,1805.601,3471.69,0.0,0.0,0.0,,466444,301643.553,301644.0,SAI Global
2011,1099,Northland Power Inc.,Thorold Cogen Generating Station,Thorold,221112,458560.381,32278.046,2524.452,3726.51,0.0,0.0,0.0,,497090,464811.954,464812.0,SAI Global
2011,1100,NOVA Chemicals (Canada) Ltd.,Corunna Site,Corunna,325110,1339068.955,0.0,3982.8054,4322.733,0.0,0.0,0.0,,1347375,1347375.0,1347375.0,Ernst & Young LLP
2011,1101,NOVA Chemicals (Canada) Ltd.,Moore Site,Mooretown,325210,53479.7704,0.0,43.8984,235.6,0.0,0.0,0.0,,53760,53760.0,53760.0,Ernst & Young LLP
2011,1102,NOVA Chemicals Corporation,St. Clair River Site,Corunna,325210,62389.9695,0.0,33.5454,310.589,0.0,0.0,0.0,,62735,62735.0,62735.0,Ernst & Young LLP
2011,1103,O-I Canada Corp.,Plant #31 Brampton,Brampton,327214,72111.4,0.0,22.05,291.4,0.0,0.0,0.0,,72425,72425.0,72425.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1104,Ontario Power Generation Inc.,Atikokan Generating Station,Atikokan,221112,77402.0,0.0,50.673,488.25,0.0,0.0,0.0,,77941,77941.0,77941.0,Ernst & Young LLP
2011,1105,Ontario Power Generation Inc.,Lambton Generating Station,Courtright,221112,1254072.0,0.0,5355.0,4650.0,0.0,0.0,0.0,,1264077,1264077.0,1264077.0,Ernst & Young LLP
2011,1106,Ontario Power Generation Inc.,Lennox Generating Station,Greater Napanee,221112,102270.0,0.0,482.79,899.0,0.0,0.0,0.0,,103652,103652.0,103652.0,Ernst & Young LLP
2011,1107,Ontario Power Generation Inc.,Nanticoke Generating Station,Nanticoke,221112,2816530.0,0.0,3268.0536,14470.428,0.0,0.0,0.0,,2834269,2834269.0,2834269.0,Ernst & Young LLP
2011,1108,Ontario Power Generation Inc.,Thunder Bay Generating Station,Thunder Bay,221112,139480.0,0.0,42.9576,798.6003,0.0,0.0,0.0,,140322,140322.0,140322.0,Ernst & Young LLP
2011,1109,Oxy Vinyls Canada Co.,Niagara PVC Plant,Thorold,325210,31282.0,0.0,13.2752,202.3696,0.0,0.0,0.0,,31498,31498.0,31498.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1110,"PepsiCo Foods Canada, A division of PepsiCo Canada ULC",Quaker Peterborough Plant,Peterborough,311230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,
2011,1111,Petro-Canada Lubricants Inc.,Mississauga Lubricants Centre,Mississauga,324190,391106.6427,0.0,618.4185,2136.117,0.0,0.0,0.0,,393862,393862.0,393862.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1112,Piller Sausages & Delicatessens Ltd.,"Piller's Fine Foods, A Div. of PBOLP",Waterloo,311614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,
2011,1113,BP Canada Energy Company,Sarnia Fractionation Plant,Sarnia,211113,134198.1,0.0,227.85,725.803,0.0,0.0,0.0,,135152,135152.0,135152.0,SAI Global
2011,1115,Poly-Cel Packaging Products,Mississauga Facility,Mississauga,326111,176.0,0.0,0.0,0.0,0.0,0.0,0.0,,176,0.0,0.0,
2011,1116,Portlands Energy Centre LP,Portlands Energy Centre,Toronto,221112,453839.0,0.0,2475.48,3664.2,0.0,0.0,0.0,,459979,459979.0,459979.0,SAI Global
2011,1117,Queen's University at Kingston,Main Campus,Kingston,611310,43172.9,0.0,17.8573,247.9216,0.0,0.0,0.0,,43439,43439.0,43439.0,KPMG Performance Registrar Inc.
2011,1118,Redpath Sugar Ltd,Toronto Refinery,Toronto,311310,65521.48,0.0,27.636,391.3471,0.0,0.0,0.0,,65941,61484.0,61484.0,SAI Global
2011,1119,AbiBow Canada Inc.,Fort Frances Division,Fort Frances,322121,103143.0,900241.0,6087.06,13609.0,0.0,0.0,0.0,,1023081,122840.0,122840.0,Stantec Consulting Ltd.
2011,1120,AbiBow Canada Inc.,Thunder Bay Operations,Thunder Bay,322112,71902.0,921897.0,6226.29,14480.1,0.0,0.0,0.0,,1014506,92609.0,92609.0,Stantec Consulting Ltd.
2011,1121,Roxul Inc.,ROXUL INC.,Milton,327990,60890.9,0.0,12.1781,129.5366,0.0,0.0,0.0,,61033,61033.0,61033.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1122,Safety-Kleen Canada Inc.,Oil Recovery Division,Breslau,324190,38444.603,0.0,119.9629,164.6429,0.0,0.0,0.0,,38730,38730.0,38730.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1123,Sanofi Pasteur Ltd.,Connaught Campus,Toronto,325410,48605.88,0.0,266.217,392.15,0.0,0.0,0.0,,49265,49265.0,49265.0,PricewaterhouseCoopers LLP
2011,1124,Sault Ste. Marie Waste Water Treatment Plant,West End Water Pollution Control Plant,Sault Ste. Marie,221320,298.173,0.0,0.2294,586.0383,0.0,0.0,0.0,,885,885.0,885.0,
2011,1125,Shell Canada Products,Sarnia Manufacturing Centre,Corunna,324110,695415.3269,0.0,4176.7299,2915.209,0.0,0.0,0.0,,702508,702508.0,702508.0,"LRQA America's Sustainability, Inc."
2011,1126,Sonoco Canada Corporation,Sonoco Brantford,Brantford,322130,24594.6,0.0,10.164,133.92,0.0,0.0,0.0,,24739,24739.0,24739.0,SAI Global
2011,1127,Sonoco Canada Corporation,Sonoco - Trent Valley Mill,Trenton,322130,38732.8,0.0,16.1702,213.9155,0.0,0.0,0.0,,38963,38963.0,38963.0,SAI Global
2011,1128,"St. Clair Power, LP",St. Clair Energy Center,Corunna,221112,354196.6075,0.0,1940.316,2864.276,0.0,0.0,0.0,,359002,359002.0,359002.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1129,St. Marys Cement Inc.,Bowmanville Cement Plant,Bowmanville,327310,1244789.906,0.0,340.5549,1159.958,0.0,0.0,0.0,,1246291,1246291.0,1246291.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1130,St. Marys Cement Inc.,St. Marys Cement Plant,St. Marys,327310,537071.8786,0.0,116.486,360.1317,0.0,0.0,0.0,,537549,537549.0,537549.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1131,Strathcona Paper GP Inc.,Strathcona Paper LP,Napanee,322130,31564.73,0.0,12.978,170.81,0.0,0.0,0.0,,31749,31749.0,31749.0,"DEKRA Certification, Inc."
2011,1132,INEOS Styrenics Ltd.,Sarnia Site,Sarnia,325110,126457.049,0.0,77.6034,479.446,0.0,0.0,0.0,,127015,127015.0,127015.0,Stantec Consulting Ltd.
2011,1133,Suncor Energy Products Partnership,Sarnia Refinery,Sarnia,324110,677150.8425,0.0,10747.9029,4067.324,0.0,0.0,0.0,,691967,691967.0,691967.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1134,Suncor Energy Products Inc.,St. Clair Ethanol Plant,Mooretown,325190,146659.0775,0.0,63.3192,797.816,0.0,0.0,0.0,,147521,147521.0,147521.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1135,Tembec,Kapuskasing Operations,Kapuskasing,322122,22255.689,273673.801,1849.281,3742.94,0.0,0.0,0.0,,301522,27848.199,27849.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1136,Tenaris Algoma Tubes,Tenaris Algoma Tubes,Sault Ste. Marie,331210,91979.46412,0.0,38.0562,500.712,0.0,0.0,0.0,,92519,92519.0,92519.0,"DEKRA Certification, Inc."
2011,1137,Terra Inernational (Canada) Inc.,CF Industries Courtright Nitrogen Complex,Courtright,325313,753512.648,0.0,72.366,79190.027,0.0,0.0,0.0,,832776,761261.0,761261.0,SAI Global
2011,1138,Terrace Bay Pulp Inc.,Terrace Bay Pulp,Terrace Bay,322112,124195.0,888274.0,6001.947,14489.245,0.0,0.0,0.0,,1032961,144687.0,144687.0,SAI Global
2011,1139,The International Group Inc.,Agincourt Plant,Toronto,324190,35950.02,0.0,15.3846,196.974,0.0,0.0,0.0,,36163,36163.0,36163.0,SAI Global
2011,1140,Toyota Motor Manufacturing Canada Inc.,Toyota Motor Manufacturing Canada (Cambridge),Cambridge,336110,55154.291,0.0,22.869,303.49,0.0,0.0,0.0,,55481,55481.0,55481.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1141,Toyota Motor Manufacturing Canada Inc.,Toyota Motor Manufacturing Canada (Woodstock),Woodstock,336110,32138.808,0.0,13.293,174.84,0.0,0.0,0.0,,32327,32327.0,32327.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1142,TransAlta Generation Partnership,Mississauga Cogeneration Plant,Mississauga,221112,337039.8042,0.0,454.9566,2593.863,0.0,0.0,0.0,,340089,340089.0,340089.0,Ernst & Young LLP
2011,1143,TransAlta Generation Partnership,Ottawa Health Sciences Centre (OHSC) Cogeneration Facility,Ottawa,221112,213818.0515,0.0,303.4248,1674.589,0.0,0.0,0.0,,215797,215797.0,215797.0,Ernst & Young LLP
2011,1144,TransAlta Generation Partnership,Sarnia Regional Cogeneration Facility,Sarnia,221112,1189452.43,0.0,1687.9569,9312.121,0.0,0.0,0.0,,1200453,1200453.0,1200453.0,Ernst & Young LLP
2011,1145,TransAlta Generation Partnership,Windsor Essex Cogeneration Plant,Windsor,221112,197921.0,0.0,274.1025,1536.825,0.0,0.0,0.0,,199732,199732.0,199732.0,Ernst & Young LLP
2011,1146,TransCanada Energy Ltd.,Halton Hills Generating Station,Halton Hills,221112,749377.0,0.0,4105.143,6059.973,0.0,0.0,0.0,,759543,759543.0,759543.0,"ICF Consulting Canada, Inc."
2011,1147,TransCanada PipeLines Ltd.,TransCanada Pipeline,Kenora,486210,561758.0711,0.0,11929.2537,4635.12,0.0,0.0,0.0,,578323,578323.0,578323.0,"ICF Consulting Canada, Inc."
2011,1148,U.S. Steel Canada Inc.,Hamilton Works,Hamilton,331110,403275.87,0.0,13990.5255,811.115,0.0,0.0,0.0,,418078,418078.0,418078.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1149,U.S. Steel Canada Inc.,Lake Erie Works,Haldimand County,331110,3650286.32,0.0,18955.335,1208.69,0.0,0.0,0.0,,3670451,3670451.0,3670451.0,
2011,1150,Union Gas Limited,Natural Gas Transmission and Distribution,Chatham,221210,290742.1011,0.0,6174.0735,2398.935,0.0,0.0,0.0,,299316,299316.0,299316.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1151,University of Guelph,Guelph Campus,Guelph,611310,39965.0126,0.0,16.5354,230.702,0.0,0.0,0.0,,40213,40213.0,40213.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1152,University of Toronto,St George Campus,Toronto,611310,84059.2989,0.0,425.838,628.68,0.0,0.0,0.0,,85114,85114.0,85114.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1153,The University of Western Ontario,Main Campus,London,611310,49845.282,26.0105,20.6262,287.897,0.0,0.0,0.0,,50180,50153.9895,50154.0,SAI Global
2011,1156,Whitby Cogeneration L.P.,Whitby Cogeneration,Whitby,221112,203932.0,0.0,323.0,1663.0,0.0,0.0,0.0,,205918,205918.0,205918.0,Conestoga-Rovers & Associates Limited (CRA)
2011,1157,Glencore Canada Corporation,Kidd Metallurgical Site,Timmins/District of Cochrane,212233,28126.19,0.0,11.634,153.14,0.0,0.0,0.0,,28291,28291.0,28291.0,Stantec Consulting Ltd.
