siret,enseigne,addresse,code_postal,ville,site_web,site_web_vente_en_ligne,compte_facebook,email_contact_client,tel_contact_client,description_commerce,emporter,emporter_horaire_covid,emporter_lundi,lundi_horaire_debut_1,lundi_horaire_fin_1,lundi_horaire_debut_2,lundi_horaire_fin_2,emporter_mardi,mardi_horaire_debut_1,mardi_horaire_fin_1,mardi_horaire_debut_2,mardi_horaire_fin_2,emporter_mercredi,mercredi_horaire_debut_1,mercredi_horaire_fin_1,mercredi_horaire_debut_2,mercredi_horaire_fin_2,emporter_jeudi,jeudi_horaire_debut_1,jeudi_horaire_fin_1,jeudi_horaire_debut_2,jeudi_horaire_fin_2,emporter_vendredi,vendredi_horaire_debut_1,vendredi_horaire_fin_1,vendredi_horaire_debut_2,vendredi_horaire_fin_2,emporter_samedi,samedi_horaire_debut_1,samedi_horaire_fin_1,samedi_horaire_debut_2,samedi_horaire_fin_2,emporter_dimanche,dimanche_horaire_debut_1,dimanche_horaire_fin_1,dimanche_horaire_debut_2,dimanche_horaire_fin_2,livraison,conditions_de_livraison,lundi_plage_1,lundi_plage_2,mardi_plage_1,mardi_plage_2,mercredi_plage_1,mercredi_plage_2,jeudi_plage_1,jeudi_plage_2,vendredi_plage_1,vendredi_plage_2,samedi_plage_1,samedi_plage_2,dimanche_plage_1,dimanche_plage_2,activiteprincipaleetablissement,geolocetablissement,activite_specifique,activite
79319372300012,IBERI BASQUE,Halles Châtelet,45000,Orléans,,,,iberibasque@gmail.com,06 67 32 05 20,"Venez découvrir tous les bons produits et charcuteries du pays Basques (gateaux basques, piment d'espelette, foies gras...). Horaires détaillés par téléphone.",Oui,,Non,,,,,Oui,09:00,19:30,,,Oui,09:00,19:30,,,Oui,09:00,19:30,,,Oui,09:00,19:30,,,Oui,09:00,19:30,,,Oui,09:00,13:00,,,Oui,Livraison gratuite dans la Métropole d'Orléans sans minimum d'achat.,,,09:00 > 19:30,,09:00 > 19:30,,09:00 > 19:30,,09:00 > 19:30,,09:00 > 19:30,,09:00 > 13:00,,47.29Z,"47.897986,1.908971",Epicerie fine,"Epicerie fine et du monde, thés et cafés"
83242022800013,L'ECO BOCAL,8 Rue du Faubourg Bannier,45000,Orléans,https://www.eco-bocal.fr/,https://www.eco-bocal.fr/,https://www.facebook.com/lecobocal/,lecobocal@bbox.fr,06 74 92 43 17,Épicerie vrac produits locaux et bio. Horaires détaillés sur site internet.,Oui,,Non,,,,,Oui,09:00,19:30,,,Oui,09:00,19:30,,,Oui,09:00,19:30,,,Oui,09:00,19:30,,,Oui,09:00,19:00,,,Non,,,,,Oui,Paniers gratuits en livraison à partir de 50 €. Livraison possible dans un rayon de 10 km.,,,09:00 > 19:30,,09:00 > 19:30,,09:00 > 19:30,,09:00 > 19:30,,09:00 > 19:00,,,,,,,
41407965700014,INTERMARCHE,47 Rue du Faubourg Bannier,45000,Orléans,https://www.intermarche.com/,https://drive.intermarche.com/,https://www.facebook.com/IntermarcheExpressOrleans/,pdv02353@moustequaires.com,02 38 24 00 30,Super alimentaire avec vente de produits artisanaux,Oui,,Oui,08:30,19:30,,,Oui,08:30,19:30,,,Oui,08:30,19:30,,,Oui,08:30,19:30,,,Oui,08:30,19:30,,,Oui,08:30,19:30,,,Oui,09:00,12:30,,,Oui,"Vous venez faire vos courses et nous vous livrons pour 10,90 € dans la métropole orléanaise.",08:30 > 19:30,,08:30 > 19:30,,08:30 > 19:30,,08:30 > 19:30,,08:30 > 19:30,,08:30 > 19:30,,09:00 > 12:30,,47.11D,"47.909602,1.900717",Supermarché,Supermarchés & superettes
39302434400029,CAFES JEANNE D'ARC - ROYALE,16 Rue Royale,45000,Orléans,,,https://www.facebook.com/Les-Thes-et-Cafes-dOrleans,royale@lescafesjeannedarc.fr,02 38 53 50 33,"Les Cafés Jeanne d'Arc c'est l'histoire d'une famille et d'une occasion. Une famille 0rléanaise qui torréfie depuis plus d'un siècle, avec le même soin et le même procédé les cafés fins du monde entier. 
Une famille qui sélectionne avec amour des thés de grandes origines, et qui créée ses propres saveurs . Une passion et un savoir faire qui se transmettent de père en fils depuis 5 générations. 
Bienvenue dans la grande tradition des Cafés Jeanne d'Arc.",Oui,,Oui,09:00,15:00,,,Oui,09:00,15:00,,,Oui,09:00,15:00,,,Oui,09:00,15:00,,,Oui,09:00,15:00,,,Oui,09:00,18:00,,,Non,,,,,Oui,"Livraison à domicile du Mardi au Samedi . 
Livraison offerte dans l'agglomération  pour toute commande supérieur à 15 euros, une participation de 3 euros vous sera demandée pour toute commande d'un montant inférieur.
Pour toutes les personnes résidants en dehors de l'agglomération, l'envoi postal de votre commande vous est  offert pour toute commande d'un montant minimal de 50 euros . ( En dessous de cette somme,  une participation de 5.5 euros vous sera demandée.)",09:00 > 15:00,,09:00 > 15:00,,09:00 > 15:00,,09:00 > 15:00,,09:00 > 15:00,,09:00 > 18:00,,,,47.29Z,"47.903637,1.904097",Thés et cafés,"Epicerie fine et du monde, thés et cafés"
32429473500323,Atelier du Chocolat,12 rue de la République,45000,Orléans,https://www.atelierduchocolat.fr/fr/?gclid=Cj0KCQiAhZT9BRDmARIsAN2E-J2qnbQzX0w_1_JdoGpkEL60dWEnX4501bnjWW4tS8V9k_JzS2lavjoaAqwpEALw_wcB,https://www.atelierduchocolat.fr/fr/?gclid=Cj0KCQiAhZT9BRDmARIsAN2E-J2qnbQzX0w_1_JdoGpkEL60dWEnX4501bnjWW4tS8V9k_JzS2lavjoaAqwpEALw_wcB,https://www.facebook.com/AtelierduchocolatOrleans,orleans@atelierduchocolat.com,02 38 22 40 40,Spécialisé dans le Bouquet de Chocolat et gourmandises chocolatées,Oui,,Oui,10:15,18:45,,,Oui,10:15,18:45,,,Oui,10:15,18:45,,,Oui,10:15,18:45,,,Oui,10:15,18:45,,,Oui,10:15,18:45,,,Non,,,,,Oui,,10:15 > 18:45,,10:15 > 18:45,,10:15 > 18:45,,10:15 > 18:45,,10:15 > 18:45,,10:15 > 18:45,,,,10.82Z,"47.903727,1.904328",Chocolaterie,"Chocolats, glaces et confiseries"
42924268800019,Au Salon d’Angel’,24 rue de la claye,45000,Orléans,,,https://www.facebook.com/help/323314944866264,ausalondangel@gmail.com,02 38 62 12 52,"A deux pas du parc Pasteur, l'équipe vous accueille dans une ambiance chaleureuse et naturelle. Davines est le prestige de leurs conseils capillaires, Toutes les prestations sont au rendez-vous de ce salon spécialisé dans les couleurs sans ammoniaque de L’oreal et Davines et bien sur le végétale ou tout simplement coupe visagiste.  Leur savoir-faire et leur bonne humeur, associés à l’écoute du client, leur assurent depuis de nombreuses années une très bonne réputation.",Oui,,Oui,09:00,12:00,,,Oui,09:00,12:00,,,Non,,,,,Oui,09:00,12:00,,,Oui,09:00,12:00,,,Oui,09:00,12:00,,,Non,,,,,Oui,Livraison 3 km d’Orléans centre,09:00 > 12:00,,09:00 > 12:00,,,,09:00 > 12:00,,09:00 > 12:00,,09:00 > 12:00,,,,96.02A,"47.910686,1.912408",Coiffeur,"Coiffure, soins de beauté, parfumerie et cosmétique"
81247166200013,PANDORA,"23, rue de la république",45000,Orléans,,,https://www.facebook.com/PandoraOrleans,contact@pandora-orleans.fr,02 38 43 59 06,"Pandora, bijouterie connue pour ses bracelets personnalisables à l’infini, mais qui propose également des boucles d’oreilles, collier et bagues. Le tout dans des matériaux de qualité, argent 925/000eme. 

Alors pensez à nous pour vous faire plaisir ou faire plaisir à vos proches!


Votre boutique indépendante Pandora ORLEANS, reste connectée pour vous servir!
Rejoignez nous sur les réseaux sociaux pour vous tenir informer de nos actions  (sur Instagram et Facebook à Pandora ORLEANS)

Sinon, sachez que nous proposons du call and collect sur rdv, de la livraison gratuite, de la vente en visio sur rdv...

Et pour vous remercier de votre soutien, nous vous offrons des bons de 10 euros par tranche de 50 euros d’achat à valoir sur une prochaine commande!

Au plaisir de vous conseiller et de vous rencontrer.",Oui,,Oui,11:00,16:00,,,Oui,11:00,16:00,,,Oui,11:00,16:00,,,Oui,11:00,16:00,,,Oui,11:00,16:00,,,Non,,,,,Non,,,,,Oui,"Livraison gratuite dans un rayon de 20km

Vous pouvez également faire livrer un proche à qui vous souhaitez faire plaisir.",11:00 > 16:00,,11:00 > 16:00,,11:00 > 16:00,,11:00 > 16:00,,11:00 > 16:00,,,,,,47.78C,"47.904895,1.904484",Bijouterie,"Bijoux, jouillarie et horlogerie"
75090381700013,TENTATION,291 Rue de Bourgogne,45000,Orléans,,,https://www.facebook.com//tentationorleans,christina_cds@hotmail.com,33 98 03 32 93,"Vende de chaussures, sacs et accessoires pour femmes très tendance et à prix très attractifs.",Non,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Oui,Frais de livraison à la charge du client.,,,,,,,,,,,,,,,47.72A,"47.899863,1.905937",Chausseur,Chaussures (vente et réparation) et maroquinerie
79229033000010,NEW VAPE,26 Rue Jeanne d'Arc,45000,Orléans,,,https://www.facebook.com/NewVape.Orleans,contact@new-vape.fr,02 38 54 60 30,"Vente, conseil cigarettes électroniques et e-liquides.",Oui,,Oui,10:30,19:00,,,Oui,10:30,19:00,,,Oui,10:30,19:00,,,Oui,10:30,19:00,,,Oui,10:30,19:00,,,Oui,10:30,19:00,,,Non,,,,,Non,,10:30 > 19:00,,10:30 > 19:00,,10:30 > 19:00,,10:30 > 19:00,,10:30 > 19:00,,10:30 > 19:00,,,,47.78C,"47.901588,1.905532",Divers,"Vêtements et accessoires de mode (vente, retouches et confection)"
85379170500017,DEUX MAINS,40 rue des hautes maisons 45000 Orléans,45000,Orléans,http://www.deux-mains.fr,http://www.deux-mains.fr,https://www.facebook.com/deuxmainsfr,hello@deux-mains.fr,,"Traiteur végétal, nous ne travaillons que des produits bios. Nous choisissons des produits de qualité, en circuit court, en grande partie chez des producteurs locaux.
Notre carte change régulièrement suivant nos envies et les saisons.
Elle est disponible sur notre site web. Vous pouvez venir chercher votre commande sur-place ou nous pouvons vous livrer (voir conditions sur notre site).",Oui,,Non,,,,,Oui,11:00,18:00,,,Non,,,,,Oui,11:00,18:00,,,Oui,11:00,18:00,,,Oui,15:00,18:00,,,Non,,,,,Oui,Métropole orléanaise uniquement suivant les communes (voir notre site),,,11:00 > 18:00,,,,11:00 > 18:00,,11:00 > 18:00,,15:00 > 18:00,,,,,,Traiteur,"Boucherie, charcuterie, produits traiteurs et fromages"
51312263000033,Balouzat Opticiens,31-33 rue Jeanne d'Arc,45000,Orléans,,,,orleans@balouzatopticiens.fr,02 38 21 80 25,"L'équipe Balouzat Opticiens conserve ses horaires d'ouverture et vous accueille sur rendez-vous en respectant le protocole sanitaire.
Notre équipe d'opticiennes diplômées se tient à votre disposition pour continuer à vous conseiller dans le choix de vos équipements optique et solaire.
Si vous avez besoin de renouveler vos lentilles, nous vous proposons également de vous les envoyer à votre domicile.",Oui,,Oui,14:00,19:30,,,Oui,09:30,19:30,,,Oui,09:30,19:30,,,Oui,09:30,19:30,,,Oui,09:30,19:30,,,Oui,09:30,19:30,,,Non,,,,,Non,,14:00 > 19:30,,09:30 > 19:30,,09:30 > 19:30,,09:30 > 19:30,,09:30 > 19:30,,09:30 > 19:30,,,,47.78A,"47.90137,1.904884",Opticien,"Optique, audioprothèses et appareillage médical"
85005970000011,LE PATIO,222 RUE DE BOURGOGNE,45000,Orléans,https://www.restaurant-le-patio-orleans.com/,https://www.ubereats.com/fr/orleans/food-delivery/le-patio-orleans/hz34Dj9RSi2eSWazZ10_KQ,https://www.facebook.com/LePatio222Restaurant,lepatio222@gmail.com,02 38 53 69 81,"Restaurant traditionnel français ouvert à la vente à empoter mais également en livraison sur Orléans avec notre partenaire UBER EATS sur l'application.

Les horaires pour la vente à emporter et la livraison sont : 11h30-14h00 et 18h30-21h30",Oui,,Oui,11:30,21:30,,,Oui,11:30,21:30,,,Oui,11:30,21:30,,,Oui,11:30,21:30,,,Oui,11:30,21:30,,,Oui,11:30,21:30,,,Non,,,,,Oui,Livraison possible en centre ville avec notre partenaire UBER EATS sur l'application. Ref : Le Patio-Orleans,11:30 > 21:30,,11:30 > 21:30,,11:30 > 21:30,,11:30 > 21:30,,11:30 > 21:30,,11:30 > 21:30,,,,56.10A,"47.90018,1.909458",Restauration traditionnelle,Restauration traditionnelle et rapide
88425912800012,La terre après la pluie,6 rue Royale,45000,Orléans,https://www.orleans-metropole.fr,https://www.laterreapreslapluie.fr,https://www.Facebook.com/laterreapreslapluie.fr,laterreapreslapluie@gmail.com,06 02 59 41 60,"Cave à vin nature 
Épicerie fine bio",Non,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Oui,"Gratuit à Orléans 
Des 50 euros d’achat en périphérie
Gratuit à Oliver, saint prive saint mesmin et jusqu’à Mung",,,,,,,,,,,,,,,47.25Z,"47.898519,1.904256",Caviste,Boissons et alcools (vente et consommation)
39938523600043,Atelier Maganoki,28 rue du colombier,45000,Orléans,https://maganoki.fr,https://maganoki.fr,https://www.facebook.com/Atelier.Maganoki,atelier@maganoki.fr,07 69 92 16 87,"Bienvenue à l’Atelier Maganoki.
Vous trouverez ici des créations originales, faites avec soin et amour, à la main à Orléans.
Je vous propose des bijoux (boucles d'oreilles, bracelets, pendentifs...) et des petites décorations (guirlandes...) réalisées à la main.
Mes créations sont inspirées du Japon et de la Nature. C’est pourquoi vous découvrirez de l’origami avec des jolis papiers de tous horizons : papier washi japonais, papier de papeterie, livres et manga recyclés… Ainsi que de jolies plantes incrustées dans de la résine qui proviennent de mon jardin, ceux de mes ami.es, de mes balades…
J’espère que vous allez les apprécier… Je vous laisse découvrir tout ça !",Oui,,Oui,09:00,19:00,,,Oui,09:00,16:30,,,Oui,09:00,16:30,,,Oui,09:00,19:00,,,Oui,09:00,19:00,,,Oui,10:30,19:00,,,Non,,,,,Oui,Orléans et alentours : je livre à vélo ;-),09:00 > 19:00,,09:00 > 16:30,,09:00 > 16:30,,09:00 > 19:00,,09:00 > 19:00,,10:30 > 19:00,,,,94.99Z,"47.837235,1.932974",Création de bijoux,"Bijoux, jouillarie et horlogerie"
39386932600032,DÉPÔT VENTE LES MONTEES,5 rue Jean-Baptiste Corot,45100,Orléans,https://www.depotventelesmontees.fr,https://www.depotventelesmontees.fr,,,02 38 56 37 34,Vente de meubles et objets d’occasion,Oui,,Oui,10:00,17:00,,,Oui,10:00,17:00,,,Oui,10:00,17:00,,,Oui,10:00,17:00,,,Oui,10:00,17:00,,,Oui,10:00,16:00,,,Non,,,,,Oui,,10:00 > 17:00,,10:00 > 17:00,,10:00 > 17:00,,10:00 > 17:00,,10:00 > 17:00,,10:00 > 16:00,,,,47.79Z,"47.867212,1.917883",Dépôt-vente,"Ameublement, équipement de la maison (vente et réparation) et décoration"
84261098200014,PERLE D'ORLEANS,50 Rue des Carmes,45000,Orléans,,,https://www.facebook.com/noor.bazar.7,tarikmian97@gmail.com,06 95 40 23 06,"Spécialisé en cosmétiques, produits de beauté, mèches tissages et perruques.",Oui,,Oui,09:00,20:00,,,Oui,09:00,20:00,,,Oui,09:00,20:00,,,Oui,09:00,20:00,,,Oui,09:00,20:00,,,Oui,09:00,20:00,,,Non,,,,,Oui,"Livraison uniquement sur Orléans.
Livraison gratuité à partir de 15 €
pour toute commande de 1 à 14 € : 5 € de livraison",09:00 > 20:00,,09:00 > 20:00,,09:00 > 20:00,,09:00 > 20:00,,09:00 > 20:00,,09:00 > 20:00,,,,47.89Z,"47.901726,1.900185",Cosmétique,"Coiffure, soins de beauté, parfumerie et cosmétique"
85017331100018,NOOR BAZAR,17 Rue des Carmes,45000,Orléans,,https://noorbazar.company.site/,https://www.facebook.com/noor.bazar.7,tarikmian97@gmail.com,06 95 40 23 06,Tout pour la maison à des prix imbattables !,Oui,,Oui,09:00,20:00,,,Oui,09:00,20:00,,,Oui,09:00,20:00,,,Oui,09:00,20:00,,,Oui,09:00,20:00,,,Oui,09:00,20:00,,,Non,,,,,Oui,"Livraison sur Orléans uniquement.
Gratuit à partir de 15 € d'achat
pour toute commande de 1 à 14€ : 5 € de livraison.",09:00 > 20:00,,09:00 > 20:00,,09:00 > 20:00,,09:00 > 20:00,,09:00 > 20:00,,09:00 > 20:00,,,,47.19B,"47.90163,1.900001",Bazar,"Ameublement, équipement de la maison (vente et réparation) et décoration"
82053815500020,TERROIR ALTERNATIF,43 Rue du Poirier,45000,Orléans,https://terroir-alternatif.fr/,https://terroir-alternatif.fr/,https://www.facebook.com/boutiqueterroiralternatif/,terroiralternatif@gmail.com,06 01 74 84 09,"Depuis 2016, Terroir Alternatif propose une sélection rigoureuse de bières indépendantes. La boutique s'efforce de traiter l'actualité brassicole européenne. Horaires COVID sur page Facebook et site internet.",Oui,,Non,,,,,Oui,15:00,20:00,,,Oui,15:00,20:00,,,Oui,15:00,20:00,,,Oui,15:00,20:00,,,Oui,11:00,20:00,,,Non,,,,,Oui,"Livre 7j/7 toutes les commandes passées avant 19h00 sont livrées le jour même.
Livraison sur Métropole d'Orléans.
Frais de livraison : 9 € en dessous de 75 € d'achat, au dessus, livraison gratuite.",,,15:00 > 20:00,,15:00 > 20:00,,15:00 > 20:00,,15:00 > 20:00,,11:00 > 20:00,,,,47.25Z,"47.899452,1.906967",Caviste,Boissons et alcools (vente et consommation)
80945296400020,LA BONNE PIOCHE,92 Quai du Châtelet,45000,Orléans,https://www.cafebonnepioche.com/,,https://www.facebook.com/cafebonnepioche/,cafebonnepioche@gmail.com,06 49 38 02 72,Cuisine créole et autres plats du Monde avec prêt de jeux pendant 1 semaine parmi une collection de 400 jeux !  Horaires détaillés avec COVID sur page Facebook. Réservez votre panier ludique jusqu'à jeudi soir au plus tard pour venir le chercher le vendredi entre 18 et 19h,Oui,,Oui,18:00,00:00,,,Oui,18:00,00:00,,,Oui,16:00,00:00,,,Oui,18:00,00:00,,,Oui,18:00,00:00,,,Oui,15:00,01:00,,,Oui,12:00,20:00,,,Oui,"Livraison dans un rayon de 10 km autour du centre ville, le samedi entre 10h00 et 12h00. Frais de livraison : 5 €",18:00 > 00:00,,18:00 > 00:00,,16:00 > 00:00,,18:00 > 00:00,,18:00 > 00:00,,15:00 > 01:00,,12:00 > 20:00,,56.10C,"47.898216,1.905414",Restauration rapide,Restauration traditionnelle et rapide
50957864700026,IDP INFORMATIQUE,8 rue Adolphe Crespin,45000,Orléans,http://www.i-d-p.fr/,,https://www.facebook.com/IDPINFORMATIQUE,contact@i-d-p.fr,02 38 43 20 02,"Magasin de matériel informatique. 
PC fixe ou portable ; usage bureautique, CAO, Gaming... imprimantes, Photocopieurs, consommables, fournitures...
Atelier de réparation - Maintenance de matériel Informatique et Bureautique.
Récupération de données et sécurité de votre matériel.
Labellisé par la CMA 45 Répar'acteur et prestataire cybermalveillance.gouv.fr
Nous nous déplaçons les matins et vous recevons en nos ateliers les après-midis.",Oui,,Oui,14:00,19:00,,,Oui,14:00,19:00,,,Oui,14:00,19:00,,,Oui,14:00,19:00,,,Oui,14:00,19:00,,,Non,,,,,Non,,,,,Oui,Interventions et livraisons sur rendez-vous.,14:00 > 19:00,,14:00 > 19:00,,14:00 > 19:00,,14:00 > 19:00,,14:00 > 19:00,,,,,,95.11Z,"47.90345,1.904759",Réparation d'ordinateurs,Téléphonie et informatique (vente et réparation)
47831464400012,FROMAGERIE BERNAT,Halles Châtelet,45000,Orléans,https://www.fromagerie-bernat.com/,,https://www.facebook.com/bernatfromagerie,fromagerie.bernat@orange.fr,09 66 93 69 68,"Votre fromager est à votre service depuis 2004 pour vous proposer et vous faire découvrir de savoureux fromages et des produits de crèmerie rigoureusement sélectionnés pour vous. Nous avons une expérience de Rungis qui nous permet de vous présenter une sélection des meilleurs produits AOP lait crus et fermiers. Mardi, mercredi et jeudi, fermeture à 13h00 et réouverture à 15h30",Oui,,Non,,,,,Oui,08:30,19:30,,,Oui,08:30,19:30,,,Oui,08:30,19:30,,,Oui,08:00,19:30,,,Oui,08:00,19:30,,,Oui,08:30,13:00,,,Oui,Livraison gratuite exceptionnellement pendant le COVID.,,,08:30 > 19:30,,08:30 > 19:30,,08:30 > 19:30,,08:00 > 19:30,,08:00 > 19:30,,08:30 > 13:00,,47.29Z,"47.899449,1.905998",Fromagerie,"Boucherie, charcuterie, produits traiteurs et fromages"
49232817400023,PURE PASSION,146 Rue de Bourgogne,45000,Orléans,https://www.restaurant-couscous-marocain-orleans.fr/menus.php,,https://www.facebook.com/purepassion45/,au.brasier@hotmail.fr,02 38 53 29 92,Un plongeon dans la culture marocaine. Au plaisir de vous accueillir. Horaires détaillés et coupure après midi : nous contacter.,Oui,,Oui,11:30,22:00,,,Oui,11:30,22:00,,,Oui,11:30,22:00,,,Oui,11:30,22:00,,,Oui,11:30,22:00,,,Oui,11:30,22:00,,,Non,,,,,Oui,"Livraison via Uber Eat et Just Eat. 
Livraison par nos soins pour toute commande à partir de 8 à 10 personnes. Tarif en fonction de l'adresse de livraison : nous contacter.",11:30 > 22:00,,11:30 > 22:00,,11:30 > 22:00,,11:30 > 22:00,,11:30 > 22:00,,11:30 > 22:00,,,,56.10A,"47.900402,1.912333",Restauration traditionnelle,Restauration traditionnelle et rapide
88372439500016,PETITE SAISON,26 Place du Général de Gaulle,45000,Orléans,https://www.petitesaison.fr,,https://www.facebook.com/petitesaison/,jovac@hotmail.fr,02 38 70 07 80,"Pizzeria : produits locaux et de terroir, légumes de saison, viandes françaises, poulet plein air,  Farine locale label rouge etc",Oui,,Non,,,,,Oui,18:30,22:00,,,Oui,18:30,22:00,,,Oui,18:30,22:00,,,Oui,18:30,22:00,,,Oui,18:30,22:00,,,Non,,,,,Oui,Livraison avec Deliveroo et Ubereat à venir,,,18:30 > 22:00,,18:30 > 22:00,,18:30 > 22:00,,18:30 > 22:00,,18:30 > 22:00,,,,56.10C,"47.901663,1.902982",Restauration rapide,Restauration traditionnelle et rapide
81295166300010,DE SEL ET D'ARDOISE,44 Rue du Faubourg Bannier,45000,Orléans,,,https://m.facebook.com/deseletdardoise,maximvoisin@gmail.com,06 77 55 95 49,"Cuisine de produits frais, locaux et bios 
Le menu change tous les quinze jours",Oui,,Non,,,,,Non,,,,,Non,,,,,Oui,17:30,20:00,,,Oui,17:30,20:00,,,Oui,17:30,20:00,,,Oui,10:30,13:00,,,Oui,"15min autour du restaurant. 5euros en supplément
Après 20h le jeudi, vendredi ou samedi
Possibilité au déjeuner le jeudi et vendredi en particulier pour les entreprises 
Le dimanche à partir de 12h",,,,,,,17:30 > 20:00,,17:30 > 20:00,,17:30 > 20:00,,10:30 > 13:00,,56.10A,"47.909713,1.900809",Restauration traditionnelle,Restauration traditionnelle et rapide
82827512300010,LA CAVERNE BEAU ET ZINE,92 Rue de la Charpenterie,45000,Orléans,,,https://www.facebook.com/lacavernebeauzine/,beau.zine3@gmail.com,06 52 43 19 07,"Page insta : lacavernebeauzine. La caverne Beau et Zine vous propose de la décoration de fabrication artisanale, objets déco, de style bohème et ethnique et accessoires tendances et chics ! Pensez à vos cadeaux de Noël ! Si vous avez une envie de shopping sur RDV individuel contactez moi par téléphone ! Je vous accueille de 10h00 à 18h00. Vous pourrez retirer vos commandes faites en message privé sur Instagram",Oui,,Non,,,,,Oui,10:30,18:30,,,Oui,10:30,18:30,,,Oui,10:30,18:30,,,Oui,10:30,18:30,,,Oui,10:30,18:30,,,Non,,,,,Oui,Livraison gratuite possible pour les gros articles.,,,10:30 > 18:30,,10:30 > 18:30,,10:30 > 18:30,,10:30 > 18:30,,10:30 > 18:30,,,,,,Produits de décoration,"Ameublement, équipement de la maison (vente et réparation) et décoration"
49825764100064,KMJ,307 rue de Bourgogne,45000,Orléans,http://karlmarcjohn.com,,http://www.facebook/KarlMarcJohnOrleans,orleans@karlmarcjohn.com,02 38 43 42 27,"Prêt à porter femme et jeune fille de 8 à 14 ans
La marque est née d'un petit pull en cachemire et soie signé des prénoms de 3 grands couturiers.
Collection aux matières nobles à prix accessible, subtil mélange d'essentiels basiques de qualité mixé à l'audace des couleurs et des imprimés!
Pour une silhouette de la tête aux pieds ou un petit plaisir ;)",Oui,,Oui,10:00,13:00,,,Oui,10:00,13:00,,,Non,,,,,Oui,10:00,13:00,,,Oui,10:00,13:00,,,Non,,,,,Non,,,,,Oui,Livraison sur Orléans et agglomération sans frais de port,10:00 > 13:00,,10:00 > 13:00,,,,10:00 > 13:00,,10:00 > 13:00,,,,,,47.71Z,"47.900088,1.904494",Vêtements,"Vêtements et accessoires de mode (vente, retouches et confection)"
